Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Al Alburquerque,26,1,0,1.000,1.69,9,0,1,0,0,0,10.2,9,2,2,1,4,0,18,1,0,0,46,1.219,7.6,0.8,3.4,15.2,4.50,1
Collin Balester,26,1,1,.500,3.64,31,0,13,0,0,1,47.0,38,20,19,7,12,2,45,3,1,1,188,1.064,7.3,1.3,2.3,8.6,3.75,1
Duane Below*,26,1,2,.333,6.23,4,4,0,0,0,0,17.1,24,12,12,3,12,0,7,0,0,1,82,2.077,12.5,1.6,6.2,3.6,0.58,1
Chris Bootcheck,33,2,5,.286,4.06,41,0,32,0,0,17,44.1,39,25,20,1,26,3,53,2,0,2,205,1.466,7.9,0.2,5.3,10.8,2.04,1
Brooks Brown,27,4,4,.500,4.90,29,19,4,0,0,0,112.0,125,67,61,11,58,0,81,5,0,12,502,1.634,10.0,0.9,4.7,6.5,1.40,1
Casey Crosby*,23,7,9,.438,4.01,22,22,0,2,0,0,125.2,112,63,56,12,65,3,112,0,0,11,539,1.408,8.0,0.9,4.7,8.0,1.72,1
Darin Downs*,27,0,2,.000,2.15,25,0,8,0,0,0,29.1,25,8,7,0,8,0,33,0,0,3,118,1.125,7.7,0.0,2.5,10.1,4.13,1
Doug Fister,28,0,0,,0.00,1,1,0,0,0,0,4.0,2,0,0,0,1,0,5,0,0,0,15,0.750,4.5,0.0,2.3,11.3,5.00,1
Ramon Garcia*,27,1,3,.250,8.46,7,6,0,0,0,0,27.2,41,29,26,1,11,0,15,2,2,3,134,1.880,13.3,0.3,3.6,4.9,1.36,0
Matt Hoffman*,23,1,2,.333,3.69,43,0,13,0,0,0,46.1,55,28,19,4,16,0,32,4,0,4,213,1.532,10.7,0.8,3.1,6.2,2.00,0
Luis Marte,25,3,2,.600,3.70,18,0,10,0,0,2,24.1,20,10,10,1,10,3,27,0,0,2,103,1.233,7.4,0.4,3.7,10.0,2.70,1
Zach Miner,30,2,0,1.000,2.50,23,0,7,0,0,2,36.0,23,10,10,3,20,2,16,1,0,1,150,1.194,5.8,0.8,5.0,4.0,0.80,1
Fu-Te Ni*,29,2,2,.500,4.56,7,5,1,0,0,0,23.2,27,12,12,5,14,1,14,2,1,0,111,1.732,10.3,1.9,5.3,5.3,1.00,1
Andy Oliver*,24,5,9,.357,4.88,28,19,0,0,0,0,118.0,103,70,64,7,88,0,112,3,0,18,536,1.619,7.9,0.5,6.7,8.5,1.27,1
Jose Ortega,23,5,8,.385,5.74,45,0,13,0,0,1,62.2,76,44,40,4,51,4,68,2,0,12,308,2.027,10.9,0.6,7.3,9.8,1.33,1
Bryan Pounds,26,0,0,,inf,1,0,0,0,0,0,0.0,6,6,6,3,0,0,0,0,0,0,6,,,,,,,0
Luke Putkonen,26,3,3,.500,4.92,24,2,6,0,0,0,56.2,68,37,31,3,20,0,46,1,0,2,249,1.553,10.8,0.5,3.2,7.3,2.30,1
Ryan Robowski*,24,0,2,.000,4.38,7,0,3,0,0,0,12.1,11,7,6,0,5,1,8,2,0,1,52,1.297,8.0,0.0,3.6,5.8,1.60,0
Bruce Rondon,21,1,0,1.000,2.25,9,0,8,0,0,2,8.0,5,3,2,1,7,1,9,0,0,0,37,1.500,5.6,1.1,7.9,10.1,1.29,1
Daniel Schlereth*,26,0,0,,10.80,3,0,0,0,0,0,1.2,3,2,2,0,4,0,2,0,0,2,12,4.200,16.2,0.0,21.6,10.8,0.50,1
Drew Smyly*,23,0,2,.000,6.11,7,7,0,0,0,0,17.2,22,13,12,3,8,0,25,1,1,2,83,1.698,11.2,1.5,4.1,12.7,3.13,1
Shawn Teufel*,25,1,1,.500,5.40,2,2,0,0,0,0,10.0,11,8,6,1,8,0,5,0,0,1,48,1.900,9.9,0.9,7.2,4.5,0.63,0
Jacob Turner,21,4,2,.667,3.16,10,10,0,1,1,0,62.2,52,23,22,2,24,1,40,2,0,1,258,1.213,7.5,0.3,3.4,5.7,1.67,1
Brayan Villarreal,25,0,0,,1.29,8,0,2,0,0,1,14.0,5,2,2,1,7,0,22,1,1,1,51,0.857,3.2,0.6,4.5,14.1,3.14,1
Rob Waite,25,2,3,.400,4.76,31,2,9,0,0,1,56.2,69,38,30,2,26,2,29,2,1,4,261,1.676,11.0,0.3,4.1,4.6,1.12,0
Thad Weber,27,7,11,.389,4.20,22,21,0,1,0,0,128.2,123,62,60,16,31,0,97,6,1,5,536,1.197,8.6,1.1,2.2,6.8,3.13,1
Adam Wilk*,24,7,11,.389,2.77,24,24,0,3,0,0,149.2,123,61,46,13,28,1,128,0,0,2,595,1.009,7.4,0.8,1.7,7.7,4.57,1
Austin Wood*,25,0,0,,5.68,11,0,6,0,0,0,12.2,19,10,8,1,12,0,18,1,0,0,71,2.447,13.5,0.7,8.5,12.8,1.50,0
Matt Young,29,0,0,,9.00,1,0,1,0,0,0,1.0,1,1,1,1,1,0,0,0,0,0,4,2.000,9.0,9.0,9.0,0.0,0.00,1
