Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Mike Antonini*,26,2,7,.222,5.71,30,13,6,0,0,0,86.2,105,64,55,17,39,3,57,4,1,2,403,1.662,10.9,1.8,4.1,5.9,1.46,0
Lorenzo Barcelo,34,0,0,,6.00,1,0,0,0,0,0,3.0,6,2,2,0,0,0,1,0,0,0,15,2.000,18.0,0.0,0.0,3.0,,1
Ronald Belisario,29,0,0,,0.00,2,0,0,0,0,0,1.2,2,2,0,0,2,0,0,0,0,0,9,2.400,10.8,0.0,10.8,0.0,0.00,1
Tim Corcoran,34,0,0,,21.60,3,0,1,0,0,0,3.1,8,8,8,2,4,0,2,1,0,1,22,3.600,21.6,5.4,10.8,5.4,0.50,1
John Ely,26,14,7,.667,3.20,27,27,0,1,1,0,168.2,150,68,60,18,36,0,165,4,0,9,682,1.103,8.0,1.0,1.9,8.8,4.58,1
Francisco Felix,28,1,1,.500,7.94,7,1,0,0,0,0,17.0,24,16,15,4,9,0,6,0,0,3,79,1.941,12.7,2.1,4.8,3.2,0.67,0
Josh Fields,29,0,0,,9.00,1,0,1,0,0,0,1.0,3,1,1,0,0,0,1,1,0,0,7,3.000,27.0,0.0,0.0,9.0,,1
Stephen Fife,25,11,7,.611,4.66,25,24,0,0,0,0,135.1,157,85,70,13,44,1,93,10,1,10,607,1.485,10.4,0.9,2.9,6.2,2.11,1
Javy Guerra,26,0,0,,8.31,3,0,0,0,0,0,4.1,7,4,4,0,1,0,3,0,0,0,21,1.846,14.5,0.0,2.1,6.2,3.00,1
Angel Guzman,30,2,1,.667,4.43,23,0,14,0,0,2,22.1,27,12,11,2,6,0,17,0,1,0,96,1.478,10.9,0.8,2.4,6.9,2.83,1
Blake Johnson,27,3,1,.750,5.74,21,5,4,0,0,0,42.1,45,28,27,6,13,0,32,1,0,1,188,1.370,9.6,1.3,2.8,6.8,2.46,0
Brent Leach*,29,1,2,.333,7.02,10,0,1,0,0,1,16.2,26,16,13,3,8,0,16,0,0,0,83,2.040,14.0,1.6,4.3,8.6,2.00,1
Wil Ledezma*,31,3,3,.500,6.99,38,0,14,0,0,3,37.1,43,30,29,7,21,0,48,1,0,11,178,1.714,10.4,1.7,5.1,11.6,2.29,1
Shane Lindsay,27,0,1,.000,5.00,8,0,4,0,0,0,9.0,8,5,5,0,12,0,8,2,0,4,47,2.222,8.0,0.0,12.0,8.0,0.67,1
Derrick Loop*,28,11,4,.733,4.88,34,13,1,0,0,0,103.1,101,61,56,11,44,2,67,7,4,6,450,1.403,8.8,1.0,3.8,5.8,1.52,0
Bret Montgomery,26,1,1,.500,3.31,9,1,0,0,0,0,16.1,14,10,6,1,9,1,6,0,0,0,72,1.408,7.7,0.6,5.0,3.3,0.67,0
Fernando Nieve,29,7,9,.438,5.96,25,24,0,0,0,0,119.1,162,91,79,19,38,0,107,7,0,11,560,1.676,12.2,1.4,2.9,8.1,2.82,1
Mike Parisi,29,1,1,.500,2.72,9,9,0,0,0,0,43.0,39,13,13,2,11,0,37,0,1,1,170,1.163,8.2,0.4,2.3,7.7,3.36,1
Scott Rice*,30,2,3,.400,4.40,54,0,27,0,0,9,59.1,58,33,29,3,22,1,47,4,0,9,260,1.348,8.8,0.5,3.3,7.1,2.14,1
Will Savage,27,10,7,.588,5.59,30,24,1,0,0,0,141.2,179,98,88,19,40,1,67,8,1,4,624,1.546,11.4,1.2,2.5,4.3,1.68,0
Cole St. Clair*,25,3,3,.500,4.24,41,3,1,0,0,0,80.2,85,46,38,4,30,0,35,0,0,4,350,1.426,9.5,0.4,3.3,3.9,1.17,0
Erick Threets*,30,2,2,.500,5.19,18,0,5,0,0,1,17.1,16,11,10,2,11,1,12,0,0,2,77,1.558,8.3,1.0,5.7,6.2,1.09,1
Shawn Tolleson,24,0,1,.000,4.82,8,0,2,0,0,0,9.1,8,5,5,1,1,0,15,0,0,3,37,0.964,7.7,1.0,1.0,14.5,15.00,1
Ramon Troncoso,29,4,1,.800,6.67,45,0,7,0,0,1,59.1,77,48,44,6,26,1,40,1,1,6,277,1.736,11.7,0.9,3.9,6.1,1.54,1
Ryan Tucker,25,0,0,,4.50,4,0,1,0,0,0,4.0,6,2,2,0,0,0,4,0,0,0,18,1.500,13.5,0.0,0.0,9.0,,1
Luis Vasquez,26,0,1,.000,16.88,9,0,5,0,0,0,8.0,9,15,15,1,9,0,7,4,0,3,46,2.250,10.1,1.1,10.1,7.9,0.78,0
Josh Wall,25,2,1,.667,4.53,55,0,48,0,0,28,53.2,50,30,27,7,20,0,52,2,0,4,231,1.304,8.4,1.2,3.4,8.7,2.60,1
