Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Anthony Aguilera,25,31,110,96,12,19,4,0,0,7,0,0,7,17,.198,.252,.240,.492,23,2,1,3,3,0,0,2012,Short-Season A,COL
Matt Argyropoulos,23,42,168,152,15,38,6,0,2,24,4,0,8,45,.250,.287,.329,.616,50,1,2,1,5,0,0,2012,Short-Season A,COL
Jarod Berggren,22,27,99,88,10,18,1,1,1,6,1,1,8,25,.205,.278,.273,.551,24,2,1,2,0,0,0,2012,Short-Season A,COL
Drew Beuerlein#,24,5,21,17,0,3,0,0,0,1,0,0,3,3,.176,.333,.176,.510,3,1,1,0,0,0,0,2012,Short-Season A,COL
Charlie Blackmon*,25,17,69,59,8,14,5,0,1,3,3,0,7,10,.237,.348,.373,.721,22,1,3,0,0,0,1,2012,Short-Season A,COL
Robert De La Cruz,22,28,109,98,7,21,1,0,0,4,2,2,10,26,.214,.294,.224,.518,22,5,1,0,0,0,0,2012,Short-Season A,COL
Miguel De Leon,20,54,229,205,19,41,6,0,4,30,1,0,17,74,.200,.275,.288,.563,59,6,5,0,2,1,0,2012,Short-Season A,COL
Rosell Herrera#,19,47,211,194,30,55,6,2,1,30,7,3,14,34,.284,.332,.351,.682,68,6,1,0,2,0,1,2012,Short-Season A,COL
Pat Hutcheson*,22,50,184,168,11,33,2,2,0,10,4,3,8,37,.196,.237,.232,.469,39,3,1,7,0,1,0,2012,Short-Season A,COL
Derek Jones*,22,68,280,235,29,45,13,5,1,22,9,7,33,87,.191,.306,.302,.608,71,0,7,2,3,0,0,2012,Short-Season A,COL
Alec Mehrten,21,28,106,90,11,22,3,0,0,12,0,0,7,15,.244,.317,.278,.595,25,6,4,2,3,0,0,2012,Short-Season A,COL
Tom Murphy,21,55,236,212,26,61,13,3,6,38,1,1,14,52,.288,.349,.462,.811,98,3,7,1,2,1,1,2012,Short-Season A,COL
Zach Osborne,22,42,166,143,24,37,7,1,0,10,5,3,16,7,.259,.342,.322,.663,46,5,2,5,0,0,0,2012,Short-Season A,COL
Richard Pirkle,23,9,30,23,7,10,0,0,0,2,1,0,4,7,.435,.567,.435,1.001,10,2,3,0,0,0,0,2012,Short-Season A,COL
Michael Ramirez,22,14,49,42,6,9,4,0,0,3,0,1,2,12,.214,.298,.310,.607,13,0,3,2,0,0,0,2012,Short-Season A,COL
Jordan Ribera*,23,9,39,34,4,11,4,0,0,6,0,1,5,7,.324,.410,.441,.851,15,0,0,0,0,0,0,2012,Short-Season A,COL
Yafistel Roja#,20,49,174,162,10,39,2,1,0,11,13,3,8,37,.241,.276,.265,.542,43,2,0,4,0,0,0,2012,Short-Season A,COL
Jaron Shepherd*,23,1,1,0,0,0,0,0,0,0,0,0,0,0,,1.000,,,0,0,1,0,0,0,0,2012,Short-Season A,COL
Francisco Sosa,22,68,290,251,35,69,14,2,4,36,21,2,24,57,.275,.354,.394,.749,99,3,8,5,2,0,0,2012,Short-Season A,COL
Dillon Thomas*,19,24,101,84,11,18,3,0,0,4,6,3,14,26,.214,.347,.250,.597,21,2,3,0,0,0,1,2012,Short-Season A,COL
Kyle Von Tungeln*,21,44,194,151,33,39,10,3,1,20,7,3,34,36,.258,.401,.384,.785,58,1,4,2,3,1,0,2012,Short-Season A,COL
Joey Wong*,24,9,38,29,5,6,1,0,0,1,1,1,5,5,.207,.378,.241,.620,7,1,3,1,0,0,0,2012,Short-Season A,COL
