Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Mookie Betts,19,71,292,251,34,67,8,1,0,31,20,4,32,30,.267,.352,.307,.658,77,3,3,2,4,0,1
David Chester,23,43,188,164,23,38,8,0,9,28,0,1,22,37,.232,.324,.445,.770,73,4,1,0,1,0,0
Jose Colorado*,21,6,25,20,0,1,0,0,0,0,1,0,3,9,.050,.208,.050,.258,1,0,1,1,0,0,0
Jake Davies*,22,34,134,122,10,31,5,1,0,13,0,1,9,27,.254,.306,.311,.617,38,1,1,0,2,1,0
Matt Gedman*,23,44,172,155,18,32,4,0,3,21,3,0,12,19,.206,.273,.290,.564,45,4,3,0,2,0,0
Dreily Guerrero#,21,41,177,157,17,43,8,0,0,13,11,5,15,44,.274,.331,.325,.656,51,1,0,2,3,0,0
Kevin Heller,22,7,27,24,3,8,2,0,2,3,2,0,2,7,.333,.385,.667,1.051,16,0,0,1,0,0,0
José Iglesias,22,2,9,8,1,3,1,0,0,0,1,0,1,1,.375,.444,.500,.944,4,0,0,0,0,0,1
Williams Jerez*,20,23,87,83,6,20,3,0,0,5,3,1,3,13,.241,.276,.277,.553,23,0,1,0,0,0,1
Matty Johnson#,24,12,52,47,7,9,0,0,0,1,4,0,5,13,.191,.269,.191,.461,9,0,0,0,0,0,0
Zach Kapstein,20,26,91,81,9,13,3,0,0,2,0,0,7,31,.160,.253,.198,.450,16,5,3,0,0,0,0
Kevin Mager,23,3,10,10,0,2,0,0,0,0,0,0,0,4,.200,.200,.200,.400,2,0,0,0,0,0,0
Matt Marquis,22,32,132,115,12,26,3,2,3,16,6,1,14,48,.226,.321,.365,.686,42,1,2,1,0,0,0
Deven Marrero,21,64,284,246,45,66,14,3,2,24,24,6,34,48,.268,.358,.374,.732,92,6,1,2,1,0,1
Mike Miller,22,66,295,264,39,69,14,1,1,15,21,3,29,35,.261,.337,.333,.670,88,7,1,1,0,0,1
Nathan Minnich*,21,12,51,44,2,6,0,0,0,3,0,0,4,13,.136,.255,.136,.391,6,2,3,0,0,0,0
Nick Moore#,19,7,29,26,0,3,0,0,0,1,0,0,2,12,.115,.179,.115,.294,3,0,0,1,0,0,0
Oscar Perez,20,42,147,135,10,20,7,0,0,11,0,1,6,32,.148,.186,.200,.386,27,7,1,2,3,0,0
Kendrick Perkins*,20,42,169,148,24,33,6,1,4,16,3,1,17,60,.223,.314,.358,.672,53,6,3,0,1,0,0
Roberto Reyes,21,9,24,24,1,4,0,0,0,2,0,0,0,14,.167,.167,.167,.333,4,1,0,0,0,0,0
Tim Roberson,22,21,76,69,5,14,2,0,2,7,0,0,5,17,.203,.250,.319,.569,22,0,0,0,2,0,0
Cleuluis Rondon#,18,2,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Seth Schwindenhammer*,20,13,45,41,4,3,0,1,2,8,0,0,4,24,.073,.156,.268,.424,11,1,0,0,0,0,0
Aneury Tavarez*,20,62,235,213,19,58,9,4,4,24,6,3,11,59,.272,.328,.408,.736,87,4,7,3,1,0,0
Jason Thompson#,21,10,31,26,3,6,0,0,0,2,1,0,3,9,.231,.323,.231,.553,6,0,1,0,1,0,0
Jose Vinicio#,18,2,8,8,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0
Kolbrin Vitek,23,2,8,8,1,2,1,0,0,1,0,0,0,2,.250,.250,.375,.625,3,0,0,0,0,0,0
J.T. Watkins,22,17,51,45,4,9,1,0,1,4,0,1,3,13,.200,.294,.289,.583,13,0,3,0,0,0,0
