Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Erick Algarin,20,3,0,1.000,3.60,14,0,10,0,0,2,25.0,18,11,10,1,7,0,32,1,0,3,100,1.000,6.5,0.4,2.5,11.5,4.57,,0
Argenis Angulo,21,0,0,,13.50,3,1,0,0,0,0,2.0,1,3,3,1,5,0,3,1,0,1,14,3.000,4.5,4.5,22.5,13.5,0.60,,0
Charles Brewer,27,0,0,,0.00,2,2,0,0,0,0,5.0,1,0,0,0,0,0,7,1,0,0,16,0.200,1.8,0.0,0.0,12.6,,,1
Kuan Chieh Chen,20,0,0,,1.56,13,0,6,0,0,3,17.1,13,7,3,2,6,0,15,1,0,1,72,1.096,6.8,1.0,3.1,7.8,2.50,,0
Ryan Colegate,21,0,1,.000,7.45,14,0,7,0,0,0,19.1,30,17,16,1,8,1,12,4,2,4,94,1.966,14.0,0.5,3.7,5.6,1.50,,0
Cortland Cox,20,0,1,.000,0.00,5,0,5,0,0,1,6.1,2,3,0,0,2,0,11,1,0,1,25,0.632,2.8,0.0,2.8,15.6,5.50,,0
Edward Estrella,21,1,0,1.000,4.68,15,0,3,0,0,0,25.0,31,14,13,0,10,0,23,4,0,2,114,1.640,11.2,0.0,3.6,8.3,2.30,,0
Gavin Floyd,32,0,0,,8.31,2,2,0,0,0,0,4.1,7,4,4,1,1,0,8,0,0,0,20,1.846,14.5,2.1,2.1,16.6,8.00,,1
Trevor Frank,24,0,0,,0.00,5,0,1,0,0,0,5.0,2,1,0,0,0,0,5,1,1,0,19,0.400,3.6,0.0,0.0,9.0,,,0
Sam Hentges*,18,3,3,.500,3.10,11,9,1,0,0,0,49.1,49,28,17,4,19,0,59,1,1,7,217,1.378,8.9,0.7,3.5,10.8,3.11,,1
Juan Hillman*,18,0,2,.000,4.13,8,6,0,0,0,0,24.0,26,13,11,0,5,0,20,3,2,1,103,1.292,9.8,0.0,1.9,7.5,4.00,,0
Domingo Jimenez,21,3,5,.375,5.82,12,8,0,1,1,0,43.1,35,32,28,0,34,0,40,8,3,14,198,1.592,7.3,0.0,7.1,8.3,1.18,,0
Luis Jimenez,20,3,5,.375,5.01,11,11,0,0,0,0,46.2,53,32,26,1,25,0,41,5,4,1,214,1.671,10.2,0.2,4.8,7.9,1.64,,0
Francisco Lopez,21,0,2,.000,7.90,7,1,2,0,0,0,13.2,16,14,12,1,4,0,5,4,0,2,65,1.463,10.5,0.7,2.6,3.3,1.25,,0
Henry Martinez,21,1,0,1.000,3.34,13,0,8,0,0,2,32.1,35,17,12,0,12,0,24,1,1,3,143,1.454,9.7,0.0,3.3,6.7,2.00,,0
Triston McKenzie,17,1,1,.500,0.75,4,3,0,0,0,0,12.0,4,1,1,0,3,0,17,0,0,1,43,0.583,3.0,0.0,2.3,12.8,5.67,,1
Christian Meister,21,2,1,.667,0.98,8,0,1,0,0,0,18.1,15,2,2,0,4,0,17,2,0,2,77,1.036,7.4,0.0,2.0,8.3,4.25,,0
Micah Miniard,19,3,7,.300,3.29,12,10,0,0,0,0,63.0,62,30,23,3,16,0,46,6,1,6,268,1.238,8.9,0.4,2.3,6.6,2.88,,0
Johan Puello,21,0,1,.000,5.56,9,0,1,0,0,0,11.1,13,7,7,0,10,0,7,0,0,7,51,2.029,10.3,0.0,7.9,5.6,0.70,,0
Jose Rodriguez,20,0,2,.000,8.14,15,0,5,0,0,0,21.0,24,21,19,2,11,1,18,5,2,4,101,1.667,10.3,0.9,4.7,7.7,1.64,,0
Josh Tomlin,30,0,0,,9.00,1,1,0,0,0,0,2.0,3,2,2,0,0,0,3,0,0,0,9,1.500,13.5,0.0,0.0,13.5,,,1
Randy Valladares*,20,0,0,,3.80,14,0,4,0,0,0,21.1,23,12,9,0,11,0,19,2,2,3,99,1.594,9.7,0.0,4.6,8.0,1.73,,0
Matt Whitehouse*,24,0,1,.000,0.00,2,2,0,0,0,0,1.2,1,3,0,0,3,0,3,0,0,1,10,2.400,5.4,0.0,16.2,16.2,1.00,,0
Jonas Wyatt,17,3,1,.750,1.62,8,0,1,0,0,0,16.2,8,3,3,0,6,0,20,1,0,6,63,0.840,4.3,0.0,3.2,10.8,3.33,,0
24 Players,20.3,23,33,.411,4.07,56,56,55,1,6,8,486.0,472,277,220,17,202,2,455,52,19,70,2135,1.387,8.7,0.3,3.7,8.4,2.25,,0
