Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Marlon Avea,22,3,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2016,AA,HOU
Rodrigo Ayarza*,21,2,5,5,0,1,0,0,0,1,0,0,0,0,.200,.200,.200,.400,1,1,0,0,0,0,0,2016,AA,HOU
Bobby Boyd*,23,21,88,76,11,16,2,3,0,3,4,1,7,22,.211,.282,.316,.598,24,1,1,3,1,0,0,2016,AA,HOU
Alex Bregman,22,62,285,236,54,70,16,2,14,46,5,3,42,26,.297,.415,.559,.975,132,5,6,1,0,3,1,2016,AA,HOU
J.D. Davis,23,126,539,485,61,130,34,1,23,81,1,3,45,143,.268,.334,.485,.818,235,9,5,0,4,0,1,2016,AA,HOU
Drew Ferguson,23,15,58,52,14,17,4,1,3,7,2,0,6,13,.327,.397,.615,1.012,32,1,0,0,0,0,0,2016,AA,HOU
Derek Fisher*,22,102,448,371,54,91,13,4,16,59,23,7,74,128,.245,.373,.431,.804,160,4,2,0,1,7,1,2016,AA,HOU
Nolan Fontana*,25,10,44,36,4,10,4,0,0,4,1,0,8,5,.278,.409,.389,.798,14,1,0,0,0,2,1,2016,AA,HOU
Alejandro García,25,51,199,192,24,52,9,0,3,20,6,3,6,30,.271,.296,.365,.661,70,6,1,0,0,0,0,2016,AA,HOU
Evan Gattis,29,11,42,40,8,15,2,0,5,10,0,0,1,4,.375,.405,.800,1.205,32,1,1,0,0,1,1,2016,AA,HOU
Carlos Gomez,30,5,21,20,3,5,0,0,1,1,0,1,0,6,.250,.286,.400,.686,8,0,1,0,0,0,1,2016,AA,HOU
Alfredo Gonzalez,23,44,162,146,14,23,5,1,0,7,0,0,14,40,.158,.236,.205,.442,30,4,1,1,0,0,1,2016,AA,HOU
Conrad Gregor*,24,106,422,370,36,78,18,3,9,43,0,1,48,64,.211,.299,.349,.648,129,11,0,1,3,2,0,2016,AA,HOU
Yuli Gurriel,32,5,19,17,0,2,0,0,0,3,0,0,1,6,.118,.158,.118,.276,2,0,0,0,1,0,1,2016,AA,HOU
Teoscar Hernandez,23,69,321,279,53,85,19,0,6,30,29,11,32,55,.305,.384,.437,.821,122,2,5,3,2,0,1,2016,AA,HOU
Mott Hyde,24,86,315,280,27,61,11,3,2,26,2,3,26,85,.218,.286,.300,.586,84,1,2,4,3,0,0,2016,AA,HOU
Ramon Laureano,21,36,148,124,20,40,9,2,5,13,10,3,20,33,.323,.432,.548,.981,68,4,4,0,0,0,1,2016,AA,HOU
Jack Mayfield,25,33,131,118,21,28,7,0,9,26,2,0,8,27,.237,.298,.525,.823,62,3,3,0,2,0,1,2016,AA,HOU
Chase McDonald,24,109,434,392,40,89,12,0,17,53,0,0,36,120,.227,.290,.388,.678,152,11,1,0,5,0,0,2016,AA,HOU
Ronnie Mitchell*,25,8,35,33,4,4,0,0,1,4,0,0,2,6,.121,.171,.212,.384,7,0,0,0,0,0,0,2016,AA,HOU
Chan Moon#,25,40,108,93,15,22,1,0,1,2,5,4,11,24,.237,.330,.280,.610,26,2,2,2,0,0,0,2016,AA,HOU
Antonio Nunez,23,23,83,69,6,21,1,0,0,7,1,1,10,15,.304,.402,.319,.721,22,1,2,1,1,0,0,2016,AA,HOU
Roberto Pena,24,59,217,202,29,48,11,0,8,20,0,0,6,34,.238,.264,.411,.675,83,6,2,5,2,0,0,2016,AA,HOU
James Ramsay*,24,97,391,338,44,66,17,2,4,24,4,4,40,67,.195,.286,.293,.579,99,4,4,7,2,0,0,2016,AA,HOU
Garrett Stubbs*,23,31,137,120,23,39,9,1,4,16,5,0,14,11,.325,.401,.517,.918,62,4,2,0,1,0,1,2016,AA,HOU
Nick Tanielu,23,95,401,371,35,94,15,1,7,47,1,1,22,60,.253,.298,.356,.654,132,9,3,2,3,0,0,2016,AA,HOU
Preston Tucker*,25,6,24,21,1,2,0,0,0,3,0,0,2,9,.095,.167,.095,.262,2,1,0,0,1,0,1,2016,AA,HOU
Danry Vasquez*,22,60,233,211,20,56,12,1,3,20,8,5,17,24,.265,.322,.374,.696,79,5,1,3,1,0,0,2016,AA,HOU
Trent Woodward#,24,13,53,48,5,12,4,0,1,3,0,0,5,12,.250,.321,.396,.717,19,5,0,0,0,0,0,2016,AA,HOU
