Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Devan Ahart*,23,24,85,79,9,17,4,0,1,7,1,0,4,17,.215,.247,.304,.551,24,0,0,0,2,0,0,2016,AA,LAD
Chris Anderson,23,18,3,2,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,0,2016,AA,LAD
Isaac Anderson,22,5,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,2016,AA,LAD
Lars Anderson*,28,88,302,262,40,71,18,0,7,46,1,0,38,48,.271,.361,.420,.781,110,9,0,0,2,2,1,2016,AA,LAD
Erisbel Arruebarrena,26,17,58,55,6,10,0,0,4,8,0,0,3,21,.182,.224,.400,.624,22,2,0,0,0,0,1,2016,AA,LAD
Scott Barlow,23,24,15,13,2,2,1,0,0,0,0,0,2,6,.154,.267,.231,.497,3,0,0,0,0,0,1,2016,AA,LAD
Cody Bellinger*,20,114,465,399,61,105,17,1,23,65,8,2,59,94,.263,.359,.484,.843,193,2,3,0,4,2,1,2016,AA,LAD
Lisalverto Bonilla#,26,7,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,2016,AA,LAD
Willie Calhoun*,21,132,560,503,75,128,25,1,27,88,0,0,45,65,.254,.318,.469,.788,236,15,5,1,6,3,1,2016,AA,LAD
Ralston Cash,24,29,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2016,AA,LAD
Joey Curletta,22,29,107,97,7,20,4,0,4,13,0,0,10,37,.206,.280,.371,.652,36,2,0,0,0,0,0,2016,AA,LAD
Grant Dayton*,28,12,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2016,AA,LAD
Chase De Jong*,22,26,14,11,0,1,1,0,0,2,0,0,0,4,.091,.091,.182,.273,2,0,0,3,0,0,1,2016,AA,LAD
