Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Ozzie Albies#,19,82,371,330,56,106,22,7,4,33,21,9,33,57,.321,.391,.467,.858,154,3,6,0,2,3,1,2016,AA,ATL
Willians Astudillo,24,89,342,322,24,86,9,0,4,30,1,1,5,11,.267,.293,.332,.626,107,10,9,1,5,1,1,2016,AA,ATL
Manny Banuelos,25,4,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,2016,AA,ATL
Brandon Barker,23,9,11,10,1,0,0,0,0,0,0,0,1,7,.000,.091,.000,.091,0,0,0,0,0,0,0,2016,AA,ATL
Jed Bradley*,26,15,14,12,0,1,0,0,0,1,0,0,0,3,.083,.077,.083,.160,1,1,0,1,1,0,1,2016,AA,ATL
Danny Burawa,27,9,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2016,AA,ATL
Johan Camargo#,22,126,491,446,46,119,26,6,4,43,1,2,24,82,.267,.304,.379,.683,169,10,1,17,3,0,1,2016,AA,ATL
Caleb Dirks,23,21,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2016,AA,ATL
Chris Ellis*,23,13,22,22,3,6,2,0,0,1,0,0,0,6,.273,.273,.364,.636,8,0,0,0,0,0,1,2016,AA,ATL
Carlos Franco*,24,121,482,424,37,108,14,3,4,53,3,4,53,134,.255,.339,.330,.669,140,16,2,1,2,1,0,2016,AA,ATL
Stephen Gaylor*,24,49,117,108,16,27,1,0,1,7,4,3,6,28,.250,.289,.287,.577,31,0,0,3,0,1,0,2016,AA,ATL
Sean Godfrey,24,11,25,23,2,7,2,1,0,3,1,0,1,7,.304,.333,.478,.812,11,0,0,1,0,0,0,2016,AA,ATL
Reed Harper,25,6,18,17,0,4,0,0,0,2,0,0,1,4,.235,.278,.235,.513,4,1,0,0,0,0,0,2016,AA,ATL
Jason Hursh,24,35,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,2016,AA,ATL
Levi Hyams*,26,82,235,219,20,52,10,2,5,26,0,4,10,60,.237,.272,.370,.641,81,4,1,3,2,1,0,2016,AA,ATL
Steve Janas,24,18,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2016,AA,ATL
Matt Kennelly,27,20,77,71,5,11,2,0,1,4,0,1,6,12,.155,.221,.225,.446,16,3,0,0,0,0,0,2016,AA,ATL
Steve Kent*,27,41,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,1,0,0,0,0,0,2016,AA,ATL
Kyle Kinman*,25,13,2,1,1,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,0,0,0,0,0,0,0,2016,AA,ATL
Emerson Landoni#,27,14,41,36,3,8,1,0,0,5,0,0,3,3,.222,.293,.250,.543,9,1,1,0,1,0,0,2016,AA,ATL
Jordy Lara,25,53,167,155,16,35,7,0,4,7,0,1,9,31,.226,.267,.348,.615,54,4,0,2,1,0,0,2016,AA,ATL
Taylor Lewis,22,9,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2016,AA,ATL
Connor Lien,22,64,258,223,29,52,7,7,6,17,12,6,23,85,.233,.320,.408,.728,91,2,6,5,1,0,0,2016,AA,ATL
Matt Lipka,24,60,244,214,28,53,10,4,1,14,13,6,20,60,.248,.325,.346,.671,74,1,5,4,1,0,0,2016,AA,ATL
Michael Mader*,22,5,7,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,1,0,0,0,2016,AA,ATL
Victor Mateo,26,17,4,3,0,1,0,0,0,1,0,0,0,2,.333,.250,.333,.583,1,0,0,0,1,0,0,2016,AA,ATL
Joey Meneses,24,63,240,222,16,52,9,3,2,15,0,0,15,40,.234,.289,.329,.618,73,4,2,1,0,1,0,2016,AA,ATL
Akeel Morris,23,25,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,2016,AA,ATL
Sean Newcomb*,23,27,37,29,1,3,1,0,0,0,0,0,3,16,.103,.188,.138,.325,4,0,0,5,0,0,1,2016,AA,ATL
Michael O'Neal,24,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2016,AA,ATL
Joseph Odom,24,39,143,135,10,35,7,0,1,9,0,0,7,27,.259,.294,.333,.627,45,9,0,0,1,0,1,2016,AA,ATL
Wes Parsons,23,1,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,1,2016,AA,ATL
David Peterson,26,27,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2016,AA,ATL
Dustin Peterson,21,132,578,524,65,148,38,2,12,88,4,1,45,100,.282,.343,.431,.774,226,8,5,0,4,1,1,2016,AA,ATL
Max Povse,22,11,17,14,0,0,0,0,0,0,0,0,0,7,.000,.000,.000,.000,0,0,0,3,0,0,1,2016,AA,ATL
Steve Rodriguez*,26,14,47,43,2,9,0,0,0,3,0,0,3,12,.209,.255,.209,.465,9,4,0,0,1,0,0,2016,AA,ATL
Mel Rojas#,26,35,135,123,15,30,8,0,2,9,3,1,9,33,.244,.293,.358,.651,44,2,0,2,1,0,0,2016,AA,ATL
Bradley Roney,23,17,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2016,AA,ATL
Jake Schrader,25,104,375,341,38,79,18,0,12,38,2,0,28,113,.232,.294,.390,.684,133,5,3,1,2,0,0,2016,AA,ATL
Kade Scivicque,23,3,11,11,0,2,0,0,0,1,0,0,0,3,.182,.182,.182,.364,2,1,0,0,0,0,0,2016,AA,ATL
Lucas Sims,22,17,21,21,0,2,0,0,0,0,0,0,0,6,.095,.095,.095,.190,2,0,0,0,0,0,1,2016,AA,ATL
Mallex Smith*,23,5,20,16,4,7,0,1,0,4,3,1,4,5,.438,.550,.563,1.113,9,0,0,0,0,0,1,2016,AA,ATL
Dansby Swanson,22,84,377,333,54,87,13,5,8,45,6,2,35,71,.261,.342,.402,.745,134,6,7,0,2,2,1,2016,AA,ATL
Andrew Thurman,24,19,17,15,0,1,0,0,0,2,0,0,1,8,.067,.118,.067,.184,1,0,0,0,1,0,0,2016,AA,ATL
Dian Toscano*,27,58,203,177,16,40,2,3,0,10,2,0,22,53,.226,.310,.271,.582,48,5,1,0,3,0,0,2016,AA,ATL
Patrick Weigel,21,3,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,2016,AA,ATL
Rob Whalen,22,18,23,19,2,3,1,0,0,1,0,0,1,6,.158,.200,.211,.411,4,0,0,3,0,0,1,2016,AA,ATL
Madison Younginer,25,35,7,7,0,2,1,0,0,0,0,0,0,2,.286,.286,.429,.714,3,0,0,0,0,0,1,2016,AA,ATL
