Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
P.J. Antoniato,23,42,152,142,19,37,6,2,2,16,2,1,3,12,.261,.293,.373,.667,53,2,4,2,1,0,,0
Welinson Baez,22,62,242,215,28,47,9,2,3,22,5,0,23,71,.219,.289,.321,.610,69,4,0,0,4,0,,0
Rod Barajas,31,6,19,16,0,6,2,0,0,2,0,0,3,6,.375,.474,.500,.974,8,1,0,0,0,0,,1
Quintin Berry*,22,126,581,487,86,152,19,4,3,44,55,18,61,85,.312,.395,.386,.781,188,6,12,12,9,0,,1
Adrian Cardenas*,19,127,564,499,70,147,30,2,9,79,20,7,47,80,.295,.354,.417,.770,208,17,4,4,10,2,,1
Herman Demmink*,23,15,42,39,5,14,4,0,0,4,0,0,2,5,.359,.390,.462,.852,18,0,0,1,0,0,,0
Jason Donald,22,51,238,197,41,61,9,3,4,30,2,5,29,39,.310,.409,.447,.855,88,6,6,3,3,0,,1
Tuffy Gosewisch,23,92,381,339,52,76,24,2,5,45,0,3,29,69,.224,.296,.351,.647,119,12,7,2,4,0,,1
C.J. Henry,21,102,374,342,46,63,12,4,9,38,13,3,18,139,.184,.238,.322,.559,110,8,7,4,3,0,,0
Fidel Hernandez,21,72,296,275,26,76,8,1,0,29,20,6,13,32,.276,.307,.313,.620,86,9,1,3,4,0,,0
Kevin Howard*,26,32,138,126,19,40,8,2,0,25,2,0,10,21,.317,.362,.413,.775,52,2,0,0,2,1,,0
Ryan Howard*,27,2,8,6,1,2,1,0,1,4,0,0,2,2,.333,.500,1.000,1.500,6,1,0,0,0,0,,1
Tim Kennelly,20,5,15,15,0,2,0,0,0,1,0,0,0,4,.133,.133,.133,.267,2,1,0,0,0,0,,0
Brad Key,24,10,36,33,1,4,2,0,0,2,0,0,2,12,.121,.167,.182,.348,6,1,0,0,1,0,,0
Jay Miller,23,79,311,272,32,68,7,0,1,30,2,0,32,40,.250,.335,.287,.622,78,7,4,1,2,0,,0
Gus Milner,23,131,533,458,71,131,29,3,10,66,19,9,63,102,.286,.371,.428,.799,196,9,4,0,8,0,,0
Doug Morales*,21,104,262,240,25,60,13,0,0,26,3,1,15,45,.250,.307,.304,.611,73,6,5,1,1,0,,0
Joel Naughton*,20,56,220,193,19,50,10,1,2,17,2,3,19,36,.259,.326,.352,.678,68,6,1,5,2,0,,0
Zach Penprase,22,19,45,32,8,8,1,0,0,1,4,3,9,12,.250,.442,.281,.723,9,0,2,2,0,0,,0
Matthew Reed,24,18,64,58,4,12,3,0,1,7,1,0,5,22,.207,.266,.310,.576,18,1,0,0,1,0,,0
Alan Robbins*,23,14,46,38,3,8,1,0,1,7,0,0,6,9,.211,.326,.316,.642,12,2,1,0,1,0,,0
Shane Victorino,26,1,5,5,1,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,0,0,0,0,0,,1
Julian Williams,23,113,377,313,58,78,13,2,0,18,26,4,48,52,.249,.359,.304,.663,95,4,7,7,2,1,,0
Charlie Yarbrough,22,66,260,242,16,52,19,2,2,30,1,0,13,70,.215,.262,.335,.596,81,5,3,0,2,0,,0
24 Players,21.9,134,5209,4582,631,1195,230,30,53,543,177,63,452,966,.261,.332,.359,.691,1644,110,68,47,60,4,,0
