Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Greg Buchanan#,23,119,498,455,55,109,18,1,7,56,18,5,31,60,.240,.298,.330,.627,150,7,7,4,1,1,,0
Brandon Caipen,23,43,176,160,27,35,3,4,3,8,8,3,9,30,.219,.269,.344,.613,55,1,2,5,0,0,,0
Koby Clemens,20,115,484,413,65,104,21,0,15,56,8,2,53,112,.252,.344,.412,.755,170,10,8,4,6,0,,0
Andrew Darnell,20,5,21,18,3,4,0,0,0,1,0,0,2,5,.222,.300,.222,.522,4,0,0,1,0,0,,0
Tyler Evans,23,16,48,43,5,6,0,0,0,2,0,0,2,18,.140,.229,.140,.369,6,1,3,0,0,0,,0
Jhon Florentino,23,87,353,315,42,81,16,3,4,44,5,4,33,67,.257,.325,.365,.690,115,9,0,2,3,1,,0
Jimmy Goethals,24,14,48,41,1,3,0,0,1,1,0,0,6,19,.073,.208,.146,.355,6,1,1,0,0,0,,0
Ralph Henriquez#,20,103,397,372,30,69,12,1,7,36,2,0,21,86,.185,.227,.280,.506,104,12,0,0,4,1,,0
Drew Holder,23,69,251,226,26,57,8,0,6,28,3,3,14,49,.252,.308,.367,.675,83,8,6,1,4,0,,0
Chris Johnson,22,64,277,255,37,66,14,0,8,44,3,4,17,38,.259,.304,.408,.712,104,8,1,1,3,0,,1
Nicholas Moresi,22,111,440,387,63,91,17,7,10,39,15,2,39,111,.235,.320,.393,.713,152,7,10,3,1,0,,0
Jordan Parraz,22,122,530,462,69,130,28,3,14,76,33,10,47,89,.281,.364,.446,.810,206,15,15,2,4,2,,0
Cesar Quintero,24,54,246,226,46,66,15,1,7,25,21,2,18,63,.292,.346,.460,.806,104,4,1,0,1,0,,0
Ronald Ramirez,21,19,76,70,10,22,6,0,0,8,1,2,3,21,.314,.342,.400,.742,28,2,0,3,0,0,,0
Maxwell Sapp*,19,86,359,315,25,76,23,0,2,32,0,0,38,70,.241,.330,.333,.663,105,11,4,1,1,2,,0
Eric Taylor,21,110,480,414,60,108,21,0,13,54,8,3,45,79,.261,.354,.406,.760,168,14,15,6,0,0,,0
Tim Torres#,23,68,275,223,44,65,11,1,9,30,22,3,48,58,.291,.419,.471,.890,105,6,1,3,0,0,,0
Jimmy Van Ostrand,22,98,407,363,42,105,18,3,12,60,4,4,38,64,.289,.360,.455,.814,165,9,3,1,2,3,,0
18 Players,21.8,140,5366,4758,650,1197,231,24,118,600,151,47,464,1039,.252,.326,.385,.711,1830,125,77,37,30,10,,0
