Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Craig Anderson*,27,0,1,.000,5.87,3,3,0,0,0,0,15.1,12,10,10,5,1,0,8,0,0,0,58,0.848,7.0,2.9,0.6,4.7,8.00,0
Greg Aquino,30,0,0,,0.00,1,0,0,0,0,0,1.0,2,0,0,0,0,0,1,0,0,0,5,2.000,18.0,0.0,0.0,9.0,,1
Brad Bergesen,22,15,6,.714,3.22,24,23,0,3,2,0,148.0,143,59,53,11,27,0,72,3,0,5,603,1.149,8.7,0.7,1.6,4.4,2.67,1
Jason Berken,24,12,4,.750,3.58,26,25,0,2,1,0,145.2,141,69,58,9,38,0,125,8,0,5,611,1.229,8.7,0.6,2.3,7.7,3.29,1
Randor Bierd,24,0,0,,4.50,5,1,0,0,0,0,6.0,7,3,3,0,3,0,9,1,0,1,28,1.667,10.5,0.0,4.5,13.5,3.00,1
Jason Burch,25,3,2,.600,3.77,21,0,7,0,0,0,31.0,37,16,13,3,12,1,26,2,0,3,140,1.581,10.7,0.9,3.5,7.5,2.17,0
Gerardo Casadiego,27,5,6,.455,3.18,55,0,28,0,0,1,70.2,66,34,25,3,30,3,55,5,1,6,309,1.358,8.4,0.4,3.8,7.0,1.83,0
Rocky Cherry,28,0,0,,0.00,2,0,0,0,0,0,2.0,1,0,0,0,2,0,3,0,0,0,9,1.500,4.5,0.0,9.0,13.5,1.50,1
Zach Clark,24,4,2,.667,3.60,10,10,0,0,0,0,60.0,57,27,24,6,13,0,25,0,0,1,244,1.167,8.6,0.9,2.0,3.8,1.92,1
Ryan Finan,26,0,0,,54.00,1,0,1,0,0,0,0.1,1,2,2,0,2,0,0,0,0,0,4,9.000,27.0,0.0,54.0,0.0,0.00,0
David Hernandez,23,10,4,.714,2.68,27,27,0,0,0,0,141.0,112,53,42,10,71,0,166,7,1,6,599,1.298,7.1,0.6,4.5,10.6,2.34,1
Ryan Keefer,26,2,4,.333,4.80,39,0,4,0,0,1,65.2,60,42,35,10,38,2,59,4,0,3,295,1.492,8.2,1.4,5.2,8.1,1.55,0
Rommie Lewis*,25,1,6,.143,3.41,38,5,12,0,0,0,66.0,81,29,25,4,26,3,63,3,0,3,295,1.621,11.0,0.5,3.5,8.6,2.42,1
Adam Loewen*,24,1,0,1.000,1.35,6,0,1,0,0,0,6.2,7,3,1,1,2,0,6,2,0,0,30,1.350,9.5,1.4,2.7,8.1,3.00,1
Daniel Lonsberry,24,0,2,.000,13.50,3,0,2,0,0,0,4.2,5,7,7,0,5,0,1,1,0,1,24,2.143,9.6,0.0,9.6,1.9,0.20,0
Julio Manon,35,2,7,.222,3.39,56,0,49,0,0,32,63.2,35,27,24,4,27,5,80,1,0,2,251,0.974,4.9,0.6,3.8,11.3,2.96,1
Kam Mickolio,24,2,1,.667,4.70,28,0,6,0,0,1,38.1,39,21,20,2,22,0,40,3,0,3,178,1.591,9.2,0.5,5.2,9.4,1.82,1
Jim Miller,26,0,1,.000,3.46,7,0,2,0,0,0,13.0,11,5,5,1,5,0,17,3,0,0,57,1.231,7.6,0.7,3.5,11.8,3.40,1
Wilfrido Perez*,23,0,0,,2.31,16,0,6,0,0,1,23.1,16,6,6,1,8,0,23,3,0,3,94,1.029,6.2,0.4,3.1,8.9,2.88,0
Chris Ray,26,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,0.000,0.0,0.0,0.0,18.0,,1
Felix Romero,28,8,3,.727,3.39,40,0,10,0,0,1,77.0,66,33,29,8,19,0,100,6,2,2,318,1.104,7.7,0.9,2.2,11.7,5.26,0
Kyle Schmidt,24,0,2,.000,6.55,5,5,0,0,0,0,22.0,23,17,16,1,15,0,19,4,0,2,101,1.727,9.4,0.4,6.1,7.8,1.27,0
Chorye Spoone,22,3,3,.500,4.57,9,9,0,0,0,0,41.1,40,23,21,4,27,0,32,1,1,4,188,1.621,8.7,0.9,5.9,7.0,1.19,0
Chad Thall*,22,0,0,,3.63,15,0,9,0,0,0,22.1,26,10,9,2,4,0,11,0,0,0,96,1.343,10.5,0.8,1.6,4.4,2.75,0
Chris Tillman,20,11,4,.733,3.18,28,28,0,0,0,0,135.2,115,53,48,10,65,1,154,4,0,10,580,1.327,7.6,0.7,4.3,10.2,2.37,1
Jamie Walker*,36,0,0,,27.00,1,0,0,0,0,0,1.0,5,3,3,1,0,0,0,0,0,0,7,5.000,45.0,9.0,0.0,0.0,,1
Chris Waters*,27,5,0,1.000,1.69,6,6,0,0,0,0,32.0,20,6,6,2,8,0,22,0,0,2,120,0.875,5.6,0.6,2.3,6.2,2.75,1
