Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Carlos Alvarez*,23,0,0,,18.00,1,0,1,0,0,0,1.0,2,2,2,0,1,0,0,0,0,0,6,3.000,18.0,0.0,9.0,0.0,0.00,0
Burke Badenhop,25,1,0,1.000,0.00,1,1,0,0,0,0,6.1,6,1,0,0,0,0,3,0,0,0,25,0.947,8.5,0.0,0.0,4.3,,1
Daniel Barone,25,3,1,.750,2.38,7,6,0,0,0,0,34.0,30,11,9,1,12,0,18,3,0,3,142,1.235,7.9,0.3,3.2,4.8,1.50,1
Alberto Concepcion,27,0,0,,18.00,1,0,1,0,0,0,1.0,0,2,2,0,4,0,0,0,0,1,7,4.000,0.0,0.0,36.0,0.0,0.00,0
Tim Corcoran,30,4,2,.667,4.54,13,7,1,0,0,0,41.2,42,25,21,2,12,0,42,3,0,1,181,1.296,9.1,0.4,2.6,9.1,3.50,1
Jesus Delgado,24,5,2,.714,3.45,42,0,10,0,0,1,57.1,46,27,22,2,31,1,52,1,0,5,240,1.343,7.2,0.3,4.9,8.2,1.68,1
Todd Doolittle,25,5,3,.625,3.27,36,0,25,0,0,8,44.0,38,20,16,3,20,0,61,1,0,6,190,1.318,7.8,0.6,4.1,12.5,3.05,0
Willie Glen,30,9,4,.692,2.01,24,17,0,0,0,0,94.0,59,26,21,6,36,1,87,2,0,2,373,1.011,5.6,0.6,3.4,8.3,2.42,0
Jeff Gogal*,26,6,2,.750,2.93,47,0,9,0,0,1,58.1,55,29,19,6,24,2,62,3,0,0,256,1.354,8.5,0.9,3.7,9.6,2.58,0
Gaby Hernandez,22,3,0,1.000,4.30,4,4,0,0,0,0,23.0,21,11,11,3,4,0,17,1,0,1,96,1.087,8.2,1.2,1.6,6.7,4.25,0
Josh Johnson,24,1,1,.500,3.32,3,3,0,0,0,0,19.0,22,9,7,0,3,1,14,0,0,0,82,1.316,10.4,0.0,1.4,6.6,4.67,1
Marc Lamacchia,26,0,2,.000,9.49,4,3,0,0,0,0,12.1,18,14,13,1,5,0,7,3,0,4,63,1.865,13.1,0.7,3.6,5.1,1.40,0
Jacob Marceaux,24,4,1,.800,4.42,45,0,16,0,0,2,59.0,49,37,29,4,43,1,45,2,0,6,270,1.559,7.5,0.6,6.6,6.9,1.05,0
Carlos Martinez,26,2,2,.500,4.70,35,0,18,0,0,3,38.1,38,22,20,5,16,3,33,1,1,1,164,1.409,8.9,1.2,3.8,7.7,2.06,1
Derell McCall,26,1,4,.200,5.60,8,6,0,0,0,0,35.1,39,26,22,3,14,1,25,1,0,1,160,1.500,9.9,0.8,3.6,6.4,1.79,0
Nick McCurdy,28,0,1,.000,3.38,2,2,0,0,0,0,8.0,8,3,3,0,1,0,6,0,0,0,31,1.125,9.0,0.0,1.1,6.8,6.00,0
Andrew Miller*,23,0,0,,3.18,1,1,0,0,0,0,5.2,2,2,2,0,4,0,6,1,0,0,23,1.059,3.2,0.0,6.4,9.5,1.50,1
Chris Mobley,24,5,3,.625,2.93,53,0,45,0,0,28,58.1,48,22,19,4,16,1,70,3,0,8,239,1.097,7.4,0.6,2.5,10.8,4.38,0
Anibal Sanchez,24,1,0,1.000,3.46,2,2,0,1,0,0,13.0,12,5,5,0,5,0,12,0,0,1,52,1.308,8.3,0.0,3.5,8.3,2.40,1
Jarrett Santos,26,5,1,.833,3.14,29,4,4,0,0,0,57.1,59,22,20,3,13,0,32,2,0,1,234,1.256,9.3,0.5,2.0,5.0,2.46,0
Brett Sinkbeil,23,5,9,.357,5.02,26,26,0,1,0,0,143.1,172,84,80,12,51,1,66,6,1,11,633,1.556,10.8,0.8,3.2,4.1,1.29,1
Graham Taylor*,24,2,1,.667,3.04,5,5,0,0,0,0,23.2,29,11,8,4,8,0,15,0,0,1,102,1.563,11.0,1.5,3.0,5.7,1.88,1
Aaron Thompson*,21,2,5,.286,5.62,16,16,0,0,0,0,81.2,111,61,51,9,40,0,53,2,2,4,381,1.849,12.2,1.0,4.4,5.8,1.33,1
Ryan Tucker,21,5,3,.625,1.58,25,12,0,0,0,0,91.0,64,17,16,2,37,0,74,5,0,6,375,1.110,6.3,0.2,3.7,7.3,2.00,1
Rick van den Hurk,23,3,3,.500,4.23,10,10,0,0,0,0,55.1,49,32,26,8,19,0,55,2,0,2,231,1.229,8.0,1.3,3.1,8.9,2.89,1
Chris Volstad,21,4,4,.500,3.36,15,15,0,1,0,0,91.0,86,37,34,0,30,3,56,2,0,3,383,1.275,8.5,0.0,3.0,5.5,1.87,1
Tim Wood,25,2,1,.667,5.75,12,0,1,0,0,0,20.1,20,14,13,2,6,0,15,2,0,1,88,1.279,8.9,0.9,2.7,6.6,2.50,1
Matt Yourkin*,26,2,5,.286,6.08,35,0,6,0,0,0,47.1,59,35,32,5,26,1,42,2,2,3,224,1.796,11.2,1.0,4.9,8.0,1.62,0
