Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jose Albertos,19,0,4,.000,11.94,11,6,0,0,0,0,17.1,19,27,23,0,33,0,21,3,0,16,103,3.000,9.9,0.0,17.1,10.9,0.64,,0
Luis Aquino,25,0,0,,1.83,12,0,5,0,0,2,19.2,13,6,4,1,7,0,19,1,0,0,76,1.017,5.9,0.5,3.2,8.7,2.71,,0
Sean Barry,23,2,2,.500,1.77,24,0,12,0,0,1,35.2,23,13,7,3,20,3,42,1,0,9,144,1.206,5.8,0.8,5.0,10.6,2.10,,0
Faustino Carrera*,19,5,2,.714,2.54,13,9,0,0,0,0,67.1,48,20,19,4,19,0,58,4,3,2,265,0.995,6.4,0.5,2.5,7.8,3.05,,0
Derek Casey,22,0,0,,5.87,5,3,0,0,0,0,7.2,6,5,5,1,3,0,5,0,0,0,30,1.174,7.0,1.2,3.5,5.9,1.67,,0
Yovanny Cruz,18,1,0,1.000,0.00,1,1,0,0,0,0,5.0,4,0,0,0,0,0,5,1,0,0,19,0.800,7.2,0.0,0.0,9.0,,,0
Yan De La Cruz,24,0,2,.000,5.25,19,0,3,0,0,1,36.0,45,27,21,2,15,1,24,4,0,4,170,1.667,11.3,0.5,3.8,6.0,1.60,,0
Dalton Geekie,23,0,0,,0.00,8,0,5,0,0,2,11.2,6,0,0,0,4,0,16,0,0,1,45,0.857,4.6,0.0,3.1,12.3,4.00,,0
Fauris Guerrero,21,0,1,.000,27.00,1,0,0,0,0,0,0.1,3,5,1,0,0,0,1,0,0,1,6,9.000,81.0,0.0,0.0,27.0,,,0
Benny Kaleiwahea,22,0,0,,13.50,2,0,2,0,0,0,2.0,6,4,3,0,1,0,0,0,0,0,13,3.500,27.0,0.0,4.5,0.0,0.00,,0
Caleb Knight,22,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0.000,0.0,0.0,0.0,0.0,,,0
Brailyn Marquez*,19,1,4,.200,3.21,10,10,0,0,0,0,47.2,46,22,17,5,14,0,52,3,0,8,197,1.259,8.7,0.9,2.6,9.8,3.71,,1
Riley McCauley,21,1,0,1.000,3.07,14,0,6,0,0,0,14.2,8,5,5,2,10,0,19,0,0,0,59,1.227,4.9,1.2,6.1,11.7,1.90,,0
Ivan Medina,22,0,0,,7.36,3,0,2,0,0,1,3.2,7,3,3,0,1,0,5,0,0,2,17,2.182,17.2,0.0,2.5,12.3,5.00,,0
Zach Mort,21,0,4,.000,5.79,10,10,0,0,0,0,28.0,36,19,18,5,7,0,31,1,1,0,123,1.536,11.6,1.6,2.3,10.0,4.43,,0
Eugenio Palma*,21,5,1,.833,3.43,24,0,8,0,0,2,42.0,40,20,16,3,20,0,44,2,1,2,184,1.429,8.6,0.6,4.3,9.4,2.20,,0
Jeffrey Passantino,22,5,0,1.000,3.29,8,4,0,0,0,0,38.1,37,14,14,2,9,0,39,2,0,0,158,1.200,8.7,0.5,2.1,9.2,4.33,,0
Jack Patterson*,22,0,0,,3.60,1,1,0,0,0,0,5.0,6,2,2,0,2,0,6,0,0,1,24,1.600,10.8,0.0,3.6,10.8,3.00,,0
Eury Ramos,20,2,5,.286,6.29,12,9,0,0,0,0,44.1,51,35,31,4,21,0,41,3,0,12,204,1.624,10.4,0.8,4.3,8.3,1.95,,0
Ruben Reyes*,22,0,0,,0.00,1,0,1,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,5,2.000,18.0,0.0,0.0,0.0,,,0
Paul Richan,21,0,2,.000,2.12,10,9,0,0,0,0,29.2,19,10,7,2,5,0,31,2,0,2,113,0.809,5.8,0.6,1.5,9.4,6.20,,0
Stephen Ridings,22,3,3,.500,4.15,22,0,8,0,0,0,34.2,29,19,16,4,15,1,44,1,0,8,146,1.269,7.5,1.0,3.9,11.4,2.93,,1
Ethan Roberts,20,0,0,,5.40,14,0,4,0,0,0,15.0,13,11,9,0,6,0,13,1,0,2,64,1.267,7.8,0.0,3.6,7.8,2.17,,0
Casey Ryan,24,1,3,.250,5.67,22,0,7,0,0,1,33.1,33,23,21,2,15,0,28,4,0,9,148,1.440,8.9,0.5,4.1,7.6,1.87,,0
Cam Sanders,21,1,2,.333,4.50,15,0,1,0,0,0,16.0,10,8,8,0,14,1,22,1,0,2,70,1.500,5.6,0.0,7.9,12.4,1.57,,0
Jake Steffens,24,2,1,.667,1.08,9,0,4,0,0,0,16.2,11,3,2,0,3,0,19,2,0,0,64,0.840,5.9,0.0,1.6,10.3,6.33,,0
Mitch Stophel,23,1,2,.333,7.67,16,0,5,0,0,2,27.0,25,24,23,4,17,2,25,4,0,1,122,1.556,8.3,1.3,5.7,8.3,1.47,,0
Nate Sweeney,20,0,0,,9.00,2,0,0,0,0,0,3.0,7,6,3,0,2,0,2,0,0,0,20,3.000,21.0,0.0,6.0,6.0,1.00,,0
Riley Thompson,21,0,2,.000,2.84,9,8,0,0,0,0,25.1,24,10,8,1,9,0,25,3,2,2,109,1.303,8.5,0.4,3.2,8.9,2.78,,0
Carlos Vega,22,0,0,,3.48,6,0,2,0,0,1,10.1,6,4,4,1,5,0,13,0,0,1,42,1.065,5.2,0.9,4.4,11.3,2.60,,0
Ryan Williams,26,1,5,.167,5.64,6,6,0,0,0,0,30.1,40,22,19,5,4,0,15,2,0,2,136,1.451,11.9,1.5,1.2,4.5,3.75,,0
31 Players,21.7,31,45,.408,4.13,76,76,76,0,3,13,669.0,623,367,307,51,281,8,665,45,7,87,2877,1.351,8.4,0.7,3.8,8.9,2.37,,0
