Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Tanner Anderson,26,21,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,1
Franklin Barreto,23,98,424,373,88,110,29,5,19,65,15,1,42,113,.295,.374,.552,.926,206,11,6,1,2,0,1
Skye Bolt#,25,89,347,305,57,82,19,3,11,61,7,5,37,94,.269,.350,.459,.809,140,5,2,1,2,0,1
Seth Brown*,26,112,500,451,101,134,29,6,37,104,8,1,38,127,.297,.352,.634,.986,286,3,4,0,7,1,1
Eric Campbell,32,94,394,333,64,92,24,0,16,65,6,3,54,68,.276,.382,.492,.874,164,12,4,1,2,0,1
Mark Canha,30,2,9,8,0,1,1,0,0,1,0,0,0,3,.125,.111,.250,.361,2,0,0,0,1,0,1
Jordan Devencenzi,26,1,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0
Edwin Diaz,23,4,14,13,0,0,0,0,0,0,0,0,1,3,.000,.071,.000,.071,0,0,0,0,0,0,0
Parker Dunshee,24,21,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Dustin Fowler*,24,130,606,556,98,154,22,7,25,89,12,4,42,145,.277,.333,.477,.810,265,6,6,0,2,1,1
Dustin Garneau,31,8,31,26,2,8,2,1,1,3,0,0,3,9,.308,.387,.577,.964,15,0,1,0,1,0,1
Jonah Heim#,24,35,119,106,22,38,9,0,4,19,0,0,11,18,.358,.412,.557,.968,59,2,0,0,2,0,1
Chris Herrmann*,31,13,58,51,14,17,3,1,4,13,0,0,6,18,.333,.397,.667,1.063,34,0,0,0,1,0,1
Corban Joseph*,30,97,425,383,63,142,35,4,13,73,0,0,33,46,.371,.421,.585,1.006,224,7,4,0,5,1,1
Trace Loehr*,24,15,38,36,11,12,2,0,2,5,0,0,2,7,.333,.368,.556,.924,20,2,0,0,0,0,0
Nick Martini*,29,70,329,274,57,90,18,0,8,42,0,0,49,51,.328,.432,.482,.913,132,8,3,0,3,1,1
Jorge Mateo,24,119,566,532,95,154,29,14,19,78,24,11,29,145,.289,.330,.504,.834,268,5,4,0,1,1,1
Sean Murphy,24,31,140,120,25,37,6,1,10,30,0,1,15,31,.308,.386,.625,1.011,75,2,2,0,3,0,1
Sheldon Neuse,24,126,560,498,99,158,31,2,27,102,3,3,56,132,.317,.389,.550,.939,274,9,4,0,2,1,1
Matt Olson*,25,5,24,22,3,4,0,0,1,2,0,0,1,3,.182,.250,.318,.568,7,0,1,0,0,0,1
Mark Payton*,27,118,447,395,80,132,30,3,30,97,7,4,45,76,.334,.400,.653,1.053,258,5,1,2,4,0,1
Josh Phegley,31,2,9,6,2,1,0,0,0,0,0,0,2,1,.167,.444,.167,.611,1,1,1,0,0,0,1
Stephen Piscotty,28,5,25,23,4,7,0,0,1,3,0,0,2,4,.304,.360,.435,.795,10,1,0,0,0,0,1
Tyler Ramirez*,24,38,139,117,18,22,4,1,3,18,0,0,21,38,.188,.317,.316,.633,37,3,1,0,0,0,0
Alfonso Rivas*,22,8,34,32,2,13,2,1,1,5,0,0,2,7,.406,.441,.625,1.066,20,0,0,0,0,0,1
Cameron Rupp,30,38,136,115,13,24,5,0,9,17,0,0,16,43,.209,.324,.487,.810,56,3,4,0,1,0,1
Beau Taylor*,29,62,240,191,38,49,13,1,8,32,0,0,47,70,.257,.408,.461,.869,88,4,2,0,0,1,1
Collin Theroux,25,5,18,18,1,3,1,0,0,0,0,0,0,12,.167,.167,.222,.389,4,0,0,0,0,0,0
Mikey White,25,3,8,8,2,2,0,0,1,2,0,0,0,3,.250,.250,.625,.875,5,0,0,0,0,0,0
