Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Mike Redmond,28,84,278,242,22,73,9,0,1,27,0,0,26,34,.302,.381,.351,.732,93,85,8,5,5,0,2,1
1B,Kevin Millar,27,105,407,351,48,100,17,4,9,67,1,0,40,64,.285,.362,.433,.795,107,152,7,7,1,8,2,1
2B,Luis Castillo#,23,128,563,487,76,147,23,4,0,28,50,17,67,85,.302,.384,.366,.750,98,178,3,0,6,3,0,1
SS,Alex Gonzalez,22,136,591,560,81,155,28,8,14,59,3,5,15,113,.277,.308,.430,.739,91,241,13,12,1,3,0,1
3B,Mike Lowell,25,97,344,308,32,78,15,0,12,47,0,0,26,69,.253,.317,.419,.736,90,129,8,5,0,5,1,1
LF,Bruce Aven,27,137,440,381,57,110,19,2,12,70,3,0,44,82,.289,.370,.444,.814,112,169,6,9,0,6,1,1
CF,Preston Wilson,24,149,543,482,67,135,21,4,26,71,11,4,46,156,.280,.350,.502,.852,119,242,15,9,0,6,3,1
RF,Mark Kotsay*,23,148,535,495,57,134,23,9,8,50,7,6,29,50,.271,.306,.402,.708,83,199,11,0,2,9,5,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI,Dave Berg,28,109,336,304,42,87,18,1,3,25,2,2,27,59,.286,.348,.382,.730,91,116,7,2,3,0,0,1
LF,Cliff Floyd*,26,69,285,251,37,76,19,1,11,49,5,6,30,47,.303,.379,.518,.897,132,130,8,2,0,2,5,1
3B,Kevin Orie,26,77,267,240,26,61,16,0,6,29,1,0,22,43,.254,.322,.396,.718,86,95,8,3,0,2,1,1
C,Jorge Fabregas*,29,82,260,223,20,46,10,2,3,21,0,0,26,27,.206,.289,.309,.598,57,69,7,2,4,5,6,1
1B,Derrek Lee,23,70,236,218,21,45,9,1,5,20,2,1,17,70,.206,.263,.326,.588,53,71,3,0,0,1,1,1
RF,Danny Bautista,27,70,211,205,32,59,10,1,5,24,3,0,4,30,.288,.303,.420,.723,86,86,5,1,0,1,0,1
CF,Todd Dunwoody*,24,64,200,186,20,41,6,3,2,20,3,4,12,41,.220,.270,.317,.587,53,59,1,1,0,1,0,1
UT,Tim Hyers*,27,58,96,81,8,18,4,1,2,12,0,0,14,11,.222,.333,.370,.704,84,30,1,0,0,1,0,1
C,Ramon Castro,23,24,78,67,4,12,4,0,2,4,0,0,10,14,.179,.282,.328,.610,59,22,1,0,0,1,3,1
2B,Craig Counsell*,28,37,73,66,4,10,1,0,0,2,0,0,5,10,.152,.211,.167,.378,1,11,1,0,2,0,0,1
UT,Chris Clapinski#,27,36,66,56,6,13,1,2,0,2,1,0,9,12,.232,.348,.321,.670,77,18,1,1,0,0,0,1
2B,Amaury Garcia,24,10,27,24,6,6,0,1,2,2,0,0,3,11,.250,.333,.583,.917,133,14,0,0,0,0,0,1
CF,Julio Ramirez,21,15,22,21,3,3,1,0,0,2,0,1,1,6,.143,.182,.190,.372,-2,4,0,0,0,0,0,1
C,John Roskos,24,13,13,12,0,2,2,0,0,1,0,0,1,7,.167,.231,.333,.564,45,4,0,0,0,0,0,1
C,Guillermo Garcia,27,4,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,31,1,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Brian Meadows,23,29,59,50,6,7,3,0,0,1,0,0,2,21,.140,.173,.200,.373,-3,10,0,0,7,0,0,1
P,Dennis Springer,34,36,54,50,2,6,1,0,0,2,0,0,0,17,.120,.118,.140,.258,-33,7,0,0,3,1,0,1
P,Ryan Dempster,22,25,51,49,5,5,1,0,0,2,0,0,1,22,.102,.120,.122,.242,-36,6,1,0,1,0,0,1
P,Liván Hernández,24,17,47,45,5,13,2,0,2,7,0,0,0,5,.289,.283,.467,.749,91,21,2,0,1,1,0,1
P,Alex Fernandez,29,24,46,43,3,10,1,0,3,7,0,0,0,5,.233,.233,.465,.698,76,20,1,0,3,0,0,1
P,Vladimir Núñez,24,15,27,25,0,4,0,0,0,2,0,0,0,5,.160,.160,.160,.320,-16,4,0,0,2,0,0,1
P,A.J. Burnett,22,7,17,17,1,2,0,0,0,0,0,0,0,10,.118,.118,.118,.235,-38,2,0,0,0,0,0,1
P,Jesus Sanchez*,24,55,15,12,0,1,0,0,0,0,0,0,1,5,.083,.154,.083,.237,-36,1,0,0,2,0,0,1
P,Brian Edmondson,26,65,11,11,0,4,2,0,0,2,0,0,0,4,.364,.364,.545,.909,133,6,0,0,0,0,0,1
P,Reid Cornelius,29,5,6,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,5,1,0,0,1,0,0,1
P,Armando Almanza*,26,14,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
P,Antonio Alfonseca,27,69,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Matt Mantei,25,34,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Vic Darensbourg*,28,54,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
P,Archie Corbin,31,16,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Brent Billingsley*,24,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Rafael Medina,24,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Braden Looper,24,67,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Michael Tejera*,22,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Hector Almonte,23,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Kirt Ojala*,30,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,25.2,162,6216,5578,691,1465,266,44,128,655,92,46,479,1145,.263,.325,.395,.719,87,2203,119,59,44,56,30,1
,Rank in 16 NL teams,,,,6,16,11,13,3,16,,12,7,15,12,12,15,15,16,,15,,3,,3,,1
,Non-Pitcher Totals,25.2,162,5875,5264,669,1412,256,44,123,632,92,46,474,1043,.268,.332,.404,.736,91,2125,114,59,24,54,30,1
,Pitcher Totals,25.8,162,341,314,22,53,10,0,5,23,0,0,5,102,.169,.181,.248,.429,11,78,5,0,20,2,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
