Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Ed Taubensee*,30,126,461,424,58,132,22,2,21,87,0,2,30,67,.311,.354,.521,.876,116,221,12,1,1,5,1,1
1B,Sean Casey*,24,151,669,594,103,197,42,3,25,99,0,2,61,88,.332,.399,.539,.938,132,320,15,9,0,5,13,1
2B,Pokey Reese,26,149,636,585,85,167,37,5,10,52,38,7,35,81,.285,.330,.417,.747,86,244,9,6,5,5,3,1
SS,Barry Larkin,35,161,687,583,108,171,30,4,12,75,30,8,93,57,.293,.390,.420,.810,103,245,12,2,5,4,5,1
3B,Aaron Boone,26,139,521,472,56,132,26,5,14,72,17,6,30,79,.280,.330,.445,.775,92,210,6,8,5,5,2,1
LF,Greg Vaughn,33,153,643,550,104,135,20,2,45,118,15,2,85,137,.245,.347,.535,.881,117,294,9,3,0,5,3,1
CF,Mike Cameron,26,146,636,542,93,139,34,9,21,66,38,12,80,145,.256,.357,.469,.825,105,254,4,6,5,3,2,1
RF,Michael Tucker*,28,133,340,296,55,75,8,5,11,44,11,4,37,81,.253,.338,.426,.764,90,126,5,3,0,4,3,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
RF,Dmitri Young#,25,127,409,373,63,112,30,2,14,56,3,1,30,71,.300,.352,.504,.856,111,188,11,2,0,4,1,1
RF,Jeffrey Hammonds,28,123,293,262,43,73,13,0,17,41,3,6,27,64,.279,.347,.523,.870,114,137,4,1,2,1,0,1
3B,Mark Lewis,29,88,184,173,18,44,16,0,6,28,0,0,7,24,.254,.280,.451,.731,79,78,8,0,2,2,1,1
2B,Chris Stynes,26,73,129,113,18,27,1,0,2,14,5,2,12,13,.239,.310,.301,.610,54,34,2,0,3,1,1,1
C,Brian Johnson,31,45,127,117,12,27,7,0,5,18,0,0,9,31,.231,.286,.419,.705,74,49,2,0,1,0,0,1
UT,Hal Morris*,34,80,112,102,10,29,9,0,0,16,0,0,10,21,.284,.348,.373,.721,81,38,1,0,0,0,0,1
C,Jason LaRue,25,36,103,90,12,19,7,0,3,10,4,1,11,32,.211,.311,.389,.700,74,35,4,2,0,0,1,1
UT,Mark Sweeney*,29,37,35,31,6,11,3,0,2,7,0,0,4,9,.355,.429,.645,1.074,164,20,2,0,0,0,1,1
SS,Travis Dawkins,20,7,8,7,1,1,0,0,0,0,0,0,0,4,.143,.250,.143,.393,2,1,0,1,0,0,0,1
LF,Kerry Robinson*,25,9,1,1,4,0,0,0,0,0,0,1,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Pete Harnisch#,32,32,75,66,6,10,4,0,1,5,0,0,1,20,.152,.164,.258,.422,4,17,1,0,8,0,0,1
P,Brett Tomko,26,30,58,47,3,10,2,0,0,2,0,0,3,17,.213,.260,.255,.515,30,12,0,0,8,0,0,1
P,Ron Villone*,29,27,49,43,0,3,0,0,0,0,0,0,1,10,.070,.091,.070,.161,-59,3,0,0,5,0,0,1
P,Steve Parris,31,21,43,38,1,6,0,0,0,4,0,0,0,11,.158,.158,.158,.316,-20,6,0,0,5,0,0,1
P,Denny Neagle*,30,20,43,37,1,6,1,0,0,2,0,0,1,9,.162,.184,.189,.373,-6,7,0,0,5,0,0,1
P,Juan Guzman,32,12,30,26,1,3,0,0,0,2,0,0,1,10,.115,.148,.115,.264,-33,3,0,0,3,0,0,1
P,Steve Avery*,29,17,28,26,1,2,0,0,0,1,0,0,0,11,.077,.077,.077,.154,-61,2,0,0,2,0,0,1
P,Jason Bere,28,10,17,14,2,4,0,0,0,1,0,0,0,7,.286,.333,.286,.619,57,4,0,1,2,0,0,1
P,Scott Sullivan,28,76,15,15,1,0,0,0,0,0,0,0,0,11,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Scott Williamson,23,58,11,7,0,0,0,0,0,0,0,0,1,6,.000,.125,.000,.125,-65,0,0,0,3,0,0,1
P,Danny Graves,25,71,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Dennys Reyes,22,62,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Stan Belinda,32,28,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,26,1,0,0,0,0,0,1
P,Rick Greene,28,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,B.J. Ryan*,23,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Gabe White*,27,47,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,John Hudek#,32,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,28.5,163,6378,5649,865,1536,312,37,209,820,164,54,569,1125,.272,.341,.451,.792,96,2549,107,45,70,44,37,1
,Rank in 16 NL teams,,,,3,4,5,2,7,3,,4,10,13,10,6,8,3,4,,3,,13,,10,,1
,Non-Pitcher Totals,28.4,163,5994,5315,849,1491,305,37,208,803,164,54,561,1005,.281,.351,.469,.821,103,2494,106,44,29,44,37,1
,Pitcher Totals,29.3,163,384,334,16,45,7,0,1,17,0,0,8,120,.135,.157,.165,.322,-19,55,1,1,41,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
