Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Todd Hundley#,30,114,428,376,49,78,14,0,24,55,3,0,44,113,.207,.295,.436,.731,87,164,5,4,1,3,3,1
1B,Eric Karros,31,153,639,578,74,176,40,0,34,112,8,5,53,119,.304,.362,.550,.912,133,318,18,2,0,6,0,1
2B,Eric Young Sr.,32,119,534,456,73,128,24,2,2,41,51,22,63,26,.281,.371,.355,.726,91,162,12,5,6,4,0,1
SS,Mark Grudzielanek,29,123,534,488,72,159,23,5,7,46,6,6,31,65,.326,.376,.436,.812,111,213,13,10,2,3,1,1
3B,Adrian Beltre,20,152,614,538,84,148,27,5,15,67,18,7,61,105,.275,.352,.428,.780,102,230,4,6,4,5,12,1
LF,Gary Sheffield,30,152,663,549,103,165,20,0,34,101,11,5,101,64,.301,.407,.523,.930,140,287,10,4,0,9,4,1
CF,Devon White#,36,134,526,474,60,127,20,2,14,68,19,5,39,88,.268,.337,.407,.744,92,193,10,11,0,2,2,1
RF,Raul Mondesi,28,159,680,601,98,152,29,5,33,99,36,9,71,134,.253,.332,.483,.815,109,290,3,3,0,5,6,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI,Jose Vizcaino#,31,94,298,266,27,67,9,0,1,29,2,1,20,23,.252,.304,.297,.601,58,79,9,1,9,2,0,1
CF,Todd Hollandsworth*,26,92,287,261,39,74,12,2,9,32,5,2,24,61,.284,.345,.448,.793,104,117,2,1,0,1,1,1
CI,Dave Hansen*,30,100,136,107,14,27,8,1,2,17,0,0,26,20,.252,.404,.402,.806,111,43,2,2,0,1,0,1
C,Angel Pena,24,43,135,120,14,25,6,0,4,21,0,1,12,24,.208,.276,.358,.634,64,43,6,0,1,2,0,1
2B,Craig Counsell*,28,50,122,108,20,28,6,0,0,9,1,0,9,14,.259,.311,.315,.626,64,34,1,0,3,2,0,1
OF,Trent Hubbard,35,82,120,105,23,33,5,0,1,13,4,3,13,24,.314,.387,.390,.777,103,41,2,0,1,1,1,1
C,Paul Lo Duca,27,36,110,95,11,22,1,0,3,11,1,2,10,9,.232,.312,.337,.649,69,32,3,2,1,2,4,1
IF,Tripp Cromer,31,33,57,52,5,10,0,0,2,8,0,0,5,10,.192,.263,.308,.571,48,16,4,0,0,0,0,1
MI,Alex Cora*,23,11,31,30,2,5,1,0,0,3,0,0,0,4,.167,.194,.200,.394,3,6,1,1,0,0,0,1
OF,Jacob Brumfield,34,18,17,17,4,5,0,1,0,1,0,0,0,5,.294,.294,.412,.706,81,7,0,0,0,0,0,1
2B,Chance Sanford*,27,5,8,8,1,2,0,0,0,2,0,0,0,1,.250,.250,.250,.500,31,2,0,0,0,0,0,1
OF,Brent Cookson,29,3,5,5,0,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,5,1,0,0,0,0,0,1
C,Rick Wilkins*,32,3,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
MI,Juan Castro,27,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Kevin Brown,34,34,94,78,1,5,0,0,0,3,0,0,2,24,.064,.086,.064,.151,-60,5,0,0,13,1,0,1
P,Chan Ho Park,26,32,69,59,4,9,2,0,0,6,0,0,2,26,.153,.175,.186,.361,-6,11,0,0,6,2,0,1
P,Ismael Valdez,25,30,69,58,1,5,0,0,0,2,1,0,1,18,.086,.102,.086,.188,-50,5,2,0,10,0,0,1
P,Darren Dreifort,27,29,69,62,7,13,4,0,1,9,1,0,3,23,.210,.246,.323,.569,47,20,2,0,4,0,0,1
P,Carlos Perez*,28,16,32,27,2,8,2,0,1,2,0,0,2,8,.296,.345,.481,.826,112,13,0,0,3,0,0,1
P,Jamie Arnold,25,34,11,10,1,2,0,0,0,1,0,0,0,3,.200,.200,.200,.400,5,2,0,0,1,0,0,1
P,Eric Gagne,23,5,10,10,1,2,0,0,0,1,0,0,0,3,.200,.200,.200,.400,5,2,0,0,0,0,0,1
P,Mike Judd,24,7,9,5,0,0,0,0,0,0,0,0,1,1,.000,.167,.000,.167,-51,0,0,0,3,0,0,1
P,Jeff Williams,27,5,7,5,2,1,0,0,0,0,0,0,1,4,.200,.333,.200,.533,44,1,0,0,1,0,0,1
P,Onan Masaoka,21,50,5,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Robinson Checo,27,9,4,3,0,1,0,0,0,2,0,0,0,2,.333,.333,.333,.667,74,1,0,0,1,0,0,1
P,Pedro Borbon,31,68,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Dave Mlicki,31,2,3,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,423,1,0,0,2,0,0,1
P,Alan Mills,32,66,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jeff Kubenka,24,6,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,423,1,0,0,0,0,0,1
P,Matt Herges*,29,17,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Mike Maddux*,37,47,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Antonio Osuna,26,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jeff Shaw,32,63,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mel Rojas,32,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Doug Bochtler,28,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,29.2,162,6338,5567,793,1480,253,23,187,761,167,68,594,1030,.266,.339,.420,.760,96,2340,109,52,74,51,34,1
,Rank in 16 NL teams,,,,10,11,9,16,11,8,,2,15,9,6,9,10,11,11,,11,,7,,5,,1
,Non-Pitcher Totals,29.3,162,5949,5239,773,1432,245,23,185,735,165,68,582,913,.273,.349,.435,.784,103,2278,105,52,28,48,34,1
,Pitcher Totals,28.0,162,389,328,20,48,8,0,2,26,2,0,12,117,.146,.175,.189,.364,-5,62,4,0,46,3,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
