Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Matt Walbeck#,29,107,321,288,26,69,8,1,3,22,2,3,26,46,.240,.308,.306,.614,59,88,12,3,3,1,1,1
1B,Darin Erstad*,25,142,638,585,84,148,22,5,13,53,13,7,47,101,.253,.308,.374,.683,74,219,16,1,2,3,3,1
2B,Randy Velarde,36,95,425,376,57,115,15,4,9,48,13,4,43,56,.306,.383,.439,.822,111,165,8,4,2,0,1,1
SS,Gary Disarcina,31,81,298,271,32,62,7,1,1,29,2,2,15,32,.229,.273,.273,.546,41,74,8,2,9,1,0,1
3B,Troy Glaus,22,154,631,551,85,132,29,0,29,79,5,1,71,143,.240,.331,.450,.781,98,248,9,6,0,3,1,1
LF,Orlando Palmeiro*,30,109,372,317,46,88,12,1,1,23,5,5,39,30,.278,.364,.331,.696,81,105,4,6,6,3,1,1
CF,Garret Anderson*,27,157,660,620,88,188,36,2,21,80,3,4,34,81,.303,.336,.469,.806,104,291,15,0,0,6,8,1
RF,Tim Salmon,30,98,422,353,60,94,24,2,17,69,4,1,63,82,.266,.372,.490,.862,119,173,7,0,0,6,2,1
DH,Mo Vaughn*,31,139,592,524,63,147,20,0,33,108,0,0,54,127,.281,.358,.508,.866,119,266,11,11,0,3,7,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
DH,Todd Greene,28,97,338,321,36,78,20,0,14,42,1,4,12,63,.243,.275,.436,.711,79,140,8,3,0,2,0,1
SS,Andy Sheets,27,87,269,244,22,48,10,0,3,29,1,2,14,59,.197,.236,.275,.510,31,67,6,0,6,5,0,1
2B,Jeff Huson*,34,97,245,225,21,59,7,1,0,18,10,1,16,27,.262,.307,.302,.610,58,68,9,0,1,3,0,1
CF,Jim Edmonds*,29,55,233,204,34,51,17,2,5,23,5,4,28,45,.250,.339,.426,.766,95,87,3,0,0,1,0,1
2B,Trent Durrington,23,43,136,122,14,22,2,0,0,2,4,3,9,28,.180,.237,.197,.433,13,24,1,0,5,0,0,1
C,Bengie Molina,24,31,109,101,8,26,5,0,1,10,0,1,6,6,.257,.312,.337,.649,67,34,5,2,0,0,0,1
C,Steve Decker,33,28,79,63,5,15,6,0,0,5,0,0,13,9,.238,.372,.333,.705,83,21,4,1,1,1,0,1
OF,Reggie Williams#,33,30,71,63,8,14,1,2,1,6,2,1,5,21,.222,.286,.349,.635,62,22,3,1,1,1,0,1
C,Charlie O'Brien,39,27,67,62,3,6,0,0,1,4,0,0,1,12,.097,.136,.145,.282,-27,9,1,2,1,1,0,1
UT,Tim Unroe,28,27,59,54,5,13,2,0,1,6,0,0,4,16,.241,.305,.333,.638,64,18,0,1,0,0,0,1
1B,Chris Pritchett*,29,20,49,45,3,7,1,0,1,2,1,1,2,9,.156,.188,.244,.432,10,11,0,0,1,1,0,1
UT,Matt Luke*,28,18,32,30,4,9,0,0,3,6,0,0,2,10,.300,.344,.600,.944,136,18,2,0,0,0,0,1
C,Bret Hemphill#,27,12,27,21,3,3,0,0,0,2,0,0,4,4,.143,.269,.143,.412,10,3,1,0,1,1,0,1
OF,Jeff DaVanon#,25,7,22,20,4,4,0,1,1,4,0,1,2,7,.200,.273,.450,.723,81,9,0,0,0,0,0,1
UT,Dave Silvestri,31,3,11,11,0,1,1,0,0,1,0,0,0,1,.091,.091,.182,.273,-32,2,1,0,0,0,0,1
LF,Mike Colangelo,22,1,3,2,0,1,0,0,0,0,0,0,1,0,.500,.667,.500,1.167,207,1,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Omar Olivares,31,2,7,6,0,2,1,0,0,0,0,0,0,1,.333,.333,.500,.833,110,3,0,0,1,0,0,1
P,Chuck Finley*,36,2,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Tim Belcher,37,2,5,5,0,1,1,0,0,0,0,0,0,2,.200,.200,.400,.600,49,2,0,0,0,0,0,1
P,Steve Sparks,33,3,3,3,0,1,1,0,0,2,0,0,0,1,.333,.333,.667,1.000,148,2,0,0,0,0,0,1
P,Ken Hill,33,1,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
P,Juan Alvarez*,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Troy Percival,29,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Ramon Ortiz,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jack McDowell,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike Fyhrie,29,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Scott Schoeneweis*,25,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brian Cooper,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike Magnante*,34,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Al Levine*,31,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Lou Pote,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike Holtz*,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mark Petkovsek,33,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Shigetoshi Hasegawa,30,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jarrod Washburn*,24,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Steve Mintz*,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,28.7,162,6132,5494,711,1404,248,22,158,673,71,45,511,1022,.256,.322,.395,.716,83,2170,135,43,41,42,24,1
,Rank in 14 AL teams,,,,13,13,14,14,10,11,,12,4,11,8,14,14,13,13,,13,,11,,12,,1
,Non-Pitcher Totals,28.6,162,6109,5473,711,1400,245,22,158,671,71,45,511,1015,.256,.322,.395,.717,83,2163,134,43,39,42,24,1
,Pitcher Totals,31.3,162,23,21,0,4,3,0,0,2,0,0,0,7,.190,.190,.333,.524,31,7,1,0,2,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
