Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Mike Lieberthal,27,145,574,510,84,153,33,1,31,96,0,0,44,86,.300,.363,.551,.914,124,281,15,11,1,8,7,1
1B,Rico Brogna*,29,157,679,619,90,172,29,4,24,102,8,5,54,132,.278,.336,.454,.790,95,281,19,2,0,4,7,1
2B,Marlon Anderson*,25,129,484,452,48,114,26,4,5,54,13,2,24,61,.252,.292,.361,.652,62,163,6,2,4,2,1,1
SS,Alex Arias,31,118,390,347,43,105,20,1,4,48,2,2,36,31,.303,.373,.401,.773,93,139,12,4,1,2,6,1
3B,Scott Rolen,24,112,497,421,74,113,28,1,26,77,12,2,67,114,.268,.368,.525,.893,120,221,8,3,0,6,2,1
LF,Ron Gant,34,138,605,516,107,134,27,5,17,77,13,3,85,112,.260,.364,.430,.794,97,222,6,1,0,3,0,1
CF,Doug Glanville,28,150,692,628,101,204,38,6,11,73,34,2,48,82,.325,.376,.457,.833,107,287,9,6,5,5,1,1
RF,Bobby Abreu*,25,152,662,546,118,183,35,11,20,93,27,9,109,113,.335,.446,.549,.995,147,300,13,3,0,4,8,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,Kevin Jordan,29,120,380,347,36,99,17,3,4,51,0,0,24,34,.285,.339,.386,.726,81,134,12,6,0,3,1,1
SS,Desi Relaford#,25,65,242,211,31,51,11,2,1,26,4,3,19,34,.242,.322,.327,.649,63,69,5,6,6,0,2,1
UT,Kevin Sefcik,28,111,242,209,28,58,15,3,1,11,9,4,29,24,.278,.368,.392,.761,90,82,4,1,3,0,0,1
LF,Rob Ducey*,34,104,227,188,29,49,10,2,8,33,2,1,38,57,.261,.383,.463,.846,110,87,1,0,0,1,1,1
2B,David Doster,28,99,112,97,9,19,2,0,3,10,1,0,12,23,.196,.282,.309,.591,48,30,2,0,2,1,1,1
C,Gary Bennett,27,36,94,88,7,24,4,0,1,21,0,0,4,11,.273,.298,.352,.650,62,31,7,0,0,2,0,1
SS,Domingo Cedeno#,30,32,72,66,5,10,4,0,1,5,0,1,5,22,.152,.211,.258,.469,16,17,2,0,1,0,0,1
IF,Torey Lovullo#,33,17,41,38,3,8,0,0,2,5,0,0,3,11,.211,.268,.368,.637,57,14,1,0,0,0,0,1
C,Bobby Estalella,24,9,22,18,2,3,0,0,0,1,0,1,4,7,.167,.318,.167,.485,26,3,0,0,0,0,0,1
OF,Wendell Magee,26,12,15,14,4,5,1,0,2,5,0,0,1,4,.357,.400,.857,1.257,202,12,1,0,0,0,0,1
C,Tom Prince,34,4,7,6,1,1,0,0,0,0,0,0,1,1,.167,.286,.167,.452,17,1,1,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Paul Byrd,28,30,71,55,6,7,0,0,0,4,0,0,5,11,.127,.200,.127,.327,-16,7,2,0,11,0,0,1
P,Curt Schilling,32,23,66,50,5,5,1,1,0,3,0,0,7,28,.100,.211,.160,.371,-6,8,0,0,9,0,0,1
P,Chad Ogea,28,34,55,44,1,4,0,0,0,0,0,0,4,25,.091,.167,.091,.258,-33,4,1,0,7,0,0,1
P,Robert Person,29,29,47,41,3,3,0,0,0,1,0,0,1,23,.073,.116,.073,.189,-51,3,0,1,4,0,0,1
P,Randy Wolf*,22,21,39,30,2,7,1,0,0,0,0,0,2,8,.233,.281,.267,.548,38,8,0,0,7,0,0,1
P,Carlton Loewer,25,19,25,22,0,5,0,0,0,1,0,0,1,9,.227,.261,.227,.488,24,5,0,0,2,0,0,1
P,Mike Grace,29,26,11,7,1,0,0,0,0,0,0,0,1,4,.000,.125,.000,.125,-65,0,0,0,3,0,0,1
P,Joe Grahe,31,11,8,7,1,1,0,0,0,0,0,0,1,3,.143,.250,.143,.393,2,1,0,0,0,0,0,1
P,Anthony Shumaker*,26,8,6,5,0,1,0,0,0,0,0,0,1,3,.200,.333,.200,.533,38,1,0,0,0,0,0,1
P,Joel Bennett,29,4,6,4,1,0,0,0,0,0,0,0,1,1,.000,.200,.000,.200,-44,0,0,0,1,0,0,1
P,Paul Spoljaric,28,5,4,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
P,Steve Schrenk,30,30,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Yorkis Perez*,31,33,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jim Poole*,33,46,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Wayne Gomes,26,69,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Steve Montgomery,28,48,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,402,1,0,0,0,0,0,1
P,Scott Aldred*,31,29,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Ken Ryan,30,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jeff Brantley,35,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Amaury Telemaco,25,41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Cliff Politte,25,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Billy Brewer*,31,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,28.2,162,6386,5598,841,1539,302,44,161,797,125,35,631,1081,.275,.351,.431,.782,94,2412,127,46,70,41,37,1
,Rank in 16 NL teams,,,,4,6,4,6,3,14,,9,2,5,9,4,5,7,6,,7,,12,,14,,1
,Non-Pitcher Totals,28.2,162,6037,5321,820,1505,300,43,161,788,125,35,607,959,.283,.359,.446,.805,99,2374,124,45,23,41,37,1
,Pitcher Totals,28.1,162,349,277,21,34,2,1,0,9,0,0,24,122,.123,.195,.137,.333,-15,38,3,1,47,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
