Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Terry Steinbach,37,101,380,338,35,96,16,4,4,42,2,2,38,54,.284,.358,.391,.748,89,132,10,2,0,2,1,1
1B,Doug Mientkiewicz*,25,118,379,327,34,75,21,3,2,32,1,1,43,51,.229,.324,.330,.655,66,108,13,4,3,2,3,1
2B,Todd Walker*,26,143,586,531,62,148,37,4,6,46,18,10,52,83,.279,.343,.397,.740,87,211,15,1,0,2,5,1
SS,Cristian Guzman#,21,131,456,420,47,95,12,3,1,26,9,7,22,90,.226,.267,.276,.543,38,116,5,3,7,4,0,1
3B,Corey Koskie*,26,117,392,342,42,106,21,0,11,58,4,4,40,72,.310,.387,.468,.855,115,160,6,5,2,3,4,1
LF,Chad Allen,24,137,523,481,69,133,21,3,10,46,14,7,37,89,.277,.330,.395,.725,82,190,10,2,1,2,1,1
CF,Torii Hunter,23,135,422,384,52,98,17,2,9,35,10,6,26,72,.255,.309,.380,.689,73,146,9,6,1,5,1,1
RF,Matt Lawton*,27,118,476,406,58,105,18,0,7,54,26,4,57,42,.259,.353,.355,.708,80,144,11,6,0,7,7,1
DH,Marty Cordova,29,124,488,425,62,121,28,3,14,70,13,4,48,96,.285,.365,.464,.828,108,197,22,9,0,6,2,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,Ron Coomer,32,127,501,467,53,123,25,1,16,65,2,1,30,69,.263,.307,.424,.731,82,198,16,1,0,3,1,1
MI,Denny Hocking#,29,136,421,386,47,103,18,2,7,41,11,7,22,54,.267,.307,.378,.685,72,146,10,3,4,6,1,1
CF,Jacque Jones*,24,95,347,322,54,93,24,2,9,44,3,4,17,63,.289,.329,.460,.789,97,148,7,4,1,3,1,1
IF,Brent Gates#,29,110,346,306,40,78,13,2,3,38,1,3,34,56,.255,.328,.340,.668,70,104,11,1,2,3,1,1
C,Javier Valentin#,23,78,247,218,22,54,12,1,5,28,0,0,22,39,.248,.313,.381,.694,74,83,2,1,1,5,0,1
DH,Midre Cummings*,27,16,42,38,1,10,0,0,1,9,2,0,3,7,.263,.310,.342,.652,65,13,0,0,0,1,0,1
DH,David Ortiz*,23,10,25,20,1,0,0,0,0,0,0,0,5,12,.000,.200,.000,.200,-43,0,2,0,0,0,0,1
OF,Chris Latham#,26,14,24,22,1,2,0,0,0,3,0,0,0,13,.091,.083,.091,.174,-56,2,0,0,0,2,0,1
