Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Greg Beck,25,9,7,.563,6.70,30,15,5,0,0,0,98.0,135,80,73,14,24,2,76,8,0,7,452,1.622,12.4,1.3,2.2,7.0,3.17,,0
Carlos Chavez,25,3,5,.375,5.91,54,4,7,0,0,0,88.1,104,74,58,6,45,5,83,4,1,15,417,1.687,10.6,0.6,4.6,8.5,1.84,,0
Brad Cornett,29,0,2,.000,5.17,3,3,0,0,0,0,15.2,22,16,9,4,5,0,10,0,1,3,75,1.723,12.6,2.3,2.9,5.7,2.00,,1
Jason Dawsey*,24,1,3,.250,7.96,6,6,0,0,0,0,31.2,34,29,28,4,22,1,19,2,0,1,147,1.768,9.7,1.1,6.3,5.4,0.86,,0
Valerio De Los Santos*,25,6,2,.750,3.92,42,4,32,0,0,10,66.2,81,34,29,2,25,1,62,1,1,5,305,1.590,10.9,0.3,3.4,8.4,2.48,,1
Horacio Estrada*,22,5,0,1.000,4.53,8,8,0,0,0,0,49.2,50,27,25,3,21,0,37,2,1,4,206,1.430,9.1,0.5,3.8,6.7,1.76,,1
Adam Faurot,23,0,0,,27.00,1,0,1,0,0,0,1.0,4,3,3,0,1,0,0,0,0,0,8,5.000,36.0,0.0,9.0,0.0,0.00,,0
Kevin Gallaher,29,0,0,,29.25,5,0,2,0,0,0,4.0,2,13,13,1,18,0,3,2,0,1,33,5.000,4.5,2.3,40.5,6.8,0.17,,0
Mike Groppuso,28,0,1,.000,27.00,1,0,1,0,0,0,0.1,1,1,1,0,2,0,0,0,0,0,4,9.000,27.0,0.0,54.0,0.0,0.00,,0
Bubba Hardwick*,26,3,3,.500,4.93,32,1,13,0,0,1,49.1,66,35,27,5,24,1,26,0,0,3,235,1.824,12.0,0.9,4.4,4.7,1.08,,0
Ryan Henderson,28,2,0,1.000,3.68,20,0,11,0,0,5,22.0,22,14,9,0,13,2,20,3,0,2,105,1.591,9.0,0.0,5.3,8.2,1.54,,0
Stacy Hollins,25,6,3,.667,5.19,10,9,0,0,0,0,52.0,59,35,30,8,24,1,31,4,0,6,236,1.596,10.2,1.4,4.2,5.4,1.29,,0
Brian Hommel*,25,1,3,.250,7.41,14,0,4,0,0,0,17.0,23,17,14,2,14,0,16,0,1,3,85,2.176,12.2,1.1,7.4,8.5,1.14,,0
Jeff Huber*,27,1,1,.500,7.79,9,2,0,0,0,0,17.1,31,18,15,4,3,0,12,0,0,4,88,1.962,16.1,2.1,1.6,6.2,4.00,,0
Scott Huntsman,25,4,3,.571,8.35,52,0,12,0,0,3,74.1,106,71,69,12,31,2,49,4,1,5,353,1.843,12.8,1.5,3.8,5.9,1.58,,0
Daron Kirkreit,25,1,6,.143,6.23,18,13,2,0,0,0,73.2,103,57,51,6,39,0,31,2,1,6,348,1.928,12.6,0.7,4.8,3.8,0.79,,0
Allen Levrault,20,1,5,.167,5.89,11,11,0,0,0,0,62.2,77,51,41,7,17,0,46,1,1,1,281,1.500,11.1,1.0,2.4,6.6,2.71,,1
Jose Mercedes,27,0,0,,10.80,1,1,0,0,0,0,3.1,9,4,4,2,0,0,0,0,0,0,18,2.700,24.3,5.4,0.0,0.0,,,1
Blas Minor,32,1,3,.250,4.62,8,2,2,0,0,1,25.1,30,14,13,5,3,1,26,0,0,2,108,1.303,10.7,1.8,1.1,9.2,8.67,,1
Jim Nix,27,0,0,,14.09,8,0,2,0,0,0,7.2,20,14,12,1,6,0,11,0,0,2,47,3.391,23.5,1.2,7.0,12.9,1.83,,0
Joe Norris,27,3,1,.750,6.66,40,0,21,0,0,3,52.2,51,46,39,8,48,1,41,5,0,7,256,1.880,8.7,1.4,8.2,7.0,0.85,,0
Mike Pasqualicchio*,23,3,5,.375,7.65,10,9,1,0,0,0,42.1,61,39,36,3,26,1,31,2,7,2,211,2.055,13.0,0.6,5.5,6.6,1.19,,0
Brian Passini*,23,5,4,.556,2.91,12,12,0,1,1,0,80.1,69,35,26,5,28,0,51,2,0,5,334,1.207,7.7,0.6,3.1,5.7,1.82,,0
Kyle Peterson,22,3,2,.600,4.40,7,7,0,1,0,0,43.0,41,24,21,2,16,0,33,1,0,1,187,1.326,8.6,0.4,3.3,6.9,2.06,,1
Mike Rennhack,23,0,0,,18.00,1,0,1,0,0,0,1.0,4,2,2,1,0,0,0,0,0,0,6,4.000,36.0,9.0,0.0,0.0,,,0
Frankie Rodriguez,25,0,0,,1.50,4,0,2,0,0,0,6.0,7,2,1,0,2,1,5,0,0,0,26,1.500,10.5,0.0,3.0,7.5,2.50,,0
Rafael Roque*,26,5,6,.455,4.40,16,16,0,1,0,0,94.0,113,56,46,8,35,2,70,4,0,4,432,1.574,10.8,0.8,3.4,6.7,2.00,,1
Al Sadler,26,1,0,1.000,4.12,34,0,17,0,0,6,43.2,44,20,20,2,12,1,37,1,0,3,186,1.282,9.1,0.4,2.5,7.6,3.08,,0
Kelly Wunsch*,25,5,6,.455,5.95,17,17,0,1,1,0,101.1,127,81,67,11,31,0,70,9,0,7,469,1.559,11.3,1.0,2.8,6.2,2.26,,1
29 Players,25.2,69,71,.493,5.73,140,140,136,4,6,29,1224.1,1496,912,779,126,535,22,896,57,15,99,5658,1.659,11.0,0.9,3.9,6.6,1.67,,0
