Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Anthony Aliotti*,24,123,531,455,72,133,29,1,10,76,0,0,68,129,.292,.385,.426,.811,194,15,3,1,4,5,,0
Jeremy Barfield,23,128,528,482,67,131,28,1,13,64,1,0,35,82,.272,.322,.415,.737,200,23,4,0,7,2,,0
Michael Choice,22,91,402,359,59,103,15,2,10,58,5,1,33,88,.287,.356,.423,.779,152,6,7,0,3,4,,1
Dusty Coleman,25,128,486,427,51,86,16,4,15,59,9,8,41,182,.201,.284,.363,.647,155,4,10,4,4,0,,1
Conner Crumbliss*,25,128,605,470,94,121,21,6,10,45,24,8,120,98,.257,.414,.391,.805,184,6,9,1,5,4,,0
Michael Fabiaschi,23,4,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,0
David Freitas,23,20,74,63,12,21,6,0,2,11,0,0,6,15,.333,.392,.524,.916,33,1,2,0,3,0,,1
Leonardo Gil,24,64,239,211,29,59,6,2,1,21,3,3,21,64,.280,.349,.341,.690,72,4,2,4,1,1,,0
Miles Head,21,57,234,213,25,58,9,2,5,28,0,1,16,75,.272,.338,.404,.741,86,5,5,0,0,0,,0
Josh Horton*,26,121,514,461,51,128,26,4,9,54,5,4,47,113,.278,.346,.410,.756,189,13,3,0,3,4,,0
Luke Hughes,27,7,31,28,1,5,0,0,1,2,1,0,3,9,.179,.258,.286,.544,8,0,0,0,0,0,,1
Tyler Ladendorf,24,104,476,416,59,100,20,1,9,54,7,4,42,89,.240,.324,.358,.682,149,14,11,4,3,0,,1
Ryan Lipkin,24,53,199,191,15,39,9,0,4,17,1,0,4,42,.204,.227,.314,.541,60,10,2,1,1,0,,0
Eliezer Mesa,23,19,60,56,4,10,1,2,0,7,1,0,0,17,.179,.186,.268,.454,15,0,1,1,2,0,,0
Juan Nunez,24,2,8,6,0,0,0,0,0,1,0,0,1,2,.000,.143,.000,.143,0,0,0,1,0,0,,0
Ryan Ortiz,24,44,170,144,19,24,5,1,2,13,0,0,21,40,.167,.284,.257,.541,37,2,3,1,1,0,,0
Shane Peterson*,24,48,205,157,27,43,11,3,2,23,9,3,44,47,.274,.441,.420,.862,66,1,3,1,0,3,,1
Matt Rizzotti*,26,40,160,150,20,46,15,0,5,27,0,0,9,34,.307,.350,.507,.857,76,5,1,0,0,1,,0
Mike Spina,25,70,294,256,34,45,11,0,7,35,0,0,32,75,.176,.272,.301,.573,77,11,3,0,3,0,,0
Beau Taylor*,22,36,133,120,13,28,5,0,0,10,0,0,11,36,.233,.303,.275,.578,33,6,1,1,0,1,,1
20 Players,24.1,138,5352,4668,652,1180,233,29,105,605,66,32,554,1239,.253,.338,.383,.721,1786,126,70,20,40,25,,0
