Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Ehire Adrianza#,22,127,512,451,52,99,22,5,3,32,16,4,41,90,.220,.289,.310,.599,140,10,4,13,3,2,,1
Luke Anders*,25,30,93,89,3,18,4,0,2,9,0,0,3,23,.202,.226,.315,.540,28,2,0,0,1,1,,0
Brett Bochy,24,41,3,3,1,1,0,0,0,1,0,0,0,1,.333,.333,.333,.667,1,0,0,0,0,0,,1
Gary Brown,23,134,610,538,73,150,32,2,7,42,33,18,40,87,.279,.347,.385,.731,207,6,19,7,6,1,,1
Ryan Cavan#,25,129,469,426,44,97,13,2,10,40,3,3,32,89,.228,.283,.338,.621,144,10,3,3,5,3,,0
Juan Ciriaco,28,33,101,93,7,19,1,1,1,11,4,1,7,12,.204,.257,.269,.526,25,0,0,0,1,0,,0
Chris Dominguez,25,49,197,188,17,42,9,0,2,19,3,0,7,50,.223,.254,.303,.557,57,4,1,0,1,0,,1
Jake Dunning,23,44,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,,1
John Eshleman,23,3,2,0,1,0,0,0,0,0,0,0,2,0,,1.000,,,0,0,0,0,0,0,,0
Wendell Fairley*,24,47,126,109,6,24,5,0,0,9,1,1,13,33,.220,.306,.266,.573,29,3,1,2,1,0,,0
Justin Fitzgerald,26,28,27,22,1,2,0,0,0,1,0,0,0,10,.091,.091,.091,.182,2,1,0,5,0,0,,0
Austin Fleet,25,41,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,0,0,0,0,0,0,,0
Jose Flores#,24,27,59,52,7,12,2,0,0,2,2,0,4,7,.231,.305,.269,.574,14,2,2,0,1,0,,0
Chris Gloor*,25,32,12,12,0,2,0,0,0,0,0,0,0,4,.167,.167,.167,.333,2,0,0,0,0,0,,0
Chris Heston,24,25,24,22,1,5,1,0,0,1,0,0,1,5,.227,.261,.273,.534,6,0,0,1,0,0,,1
Wes Hodges,27,41,146,139,14,37,10,1,3,15,1,0,5,26,.266,.295,.417,.712,58,7,1,0,1,0,,0
Tommy Joseph,20,80,335,304,32,79,16,0,8,38,0,3,25,64,.260,.313,.391,.705,119,9,1,0,5,0,,1
Mike Kickham*,23,28,29,25,3,8,2,0,0,4,0,0,2,6,.320,.370,.400,.770,10,0,0,2,0,0,,1
Nick Liles,24,90,293,259,28,67,5,2,0,20,6,4,23,42,.259,.324,.293,.617,76,7,2,9,0,0,,0
Daryl Maday,26,43,8,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,2,0,0,,0
Daniel Mayora,26,137,563,495,48,139,25,1,4,57,14,9,43,78,.281,.345,.360,.704,178,24,11,3,11,3,,0
Mark Minicozzi,29,81,323,282,35,80,19,0,8,45,1,2,32,64,.284,.356,.436,.792,123,15,3,0,6,0,,0
Russ Mitchell,27,47,170,140,21,29,10,0,2,12,0,2,25,41,.207,.333,.321,.655,45,4,2,2,1,1,,1
Johnny Monell*,26,108,374,323,39,83,27,1,11,50,2,2,41,84,.257,.345,.449,.794,145,10,5,0,5,1,,1
Juan Perez,25,126,513,483,65,146,26,4,11,53,18,15,22,85,.302,.341,.441,.782,213,6,6,2,0,0,,1
Andy Reichard,27,12,3,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,0,0,1,0,0,,0
Ari Ronick*,26,35,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,,0
Jason Stevenson*,30,9,10,9,0,2,0,0,0,1,0,0,1,3,.222,.300,.222,.522,2,0,0,0,0,0,,0
Tom Vessella,26,42,4,2,1,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,0,1,0,1,0,0,,0
Joel Weeks*,27,58,167,146,14,34,4,0,2,19,0,1,16,34,.233,.307,.301,.608,44,8,0,4,1,2,,0
Craig Westcott*,26,28,34,31,4,10,0,0,2,7,0,0,2,8,.323,.364,.516,.880,16,2,0,1,0,0,,0
Chris Wilson,25,12,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Eliezer Zambrano#,25,13,26,21,2,5,0,0,0,3,0,0,4,6,.238,.385,.238,.623,5,0,1,0,0,0,,0
33 Players,24.8,141,5239,4675,519,1191,233,19,76,491,104,65,393,957,.255,.318,.361,.679,1690,131,62,60,49,14,,0
