Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Lars Anderson*,24,93,401,340,49,88,22,2,9,52,1,0,56,89,.259,.359,.415,.774,141,10,0,0,5,3,1,2012,AAA,BOS
Ronald Bermudez,24,17,47,43,5,7,1,1,0,2,1,0,2,11,.163,.213,.233,.445,10,2,1,0,1,0,0,2012,AAA,BOS
Bryce Brentz,23,5,18,17,0,2,0,0,0,0,0,0,1,6,.118,.167,.118,.284,2,0,0,0,0,0,1,2012,AAA,BOS
Dan Butler,25,22,83,73,8,17,5,0,3,11,0,0,9,20,.233,.313,.425,.738,31,1,0,0,1,1,1,2012,AAA,BOS
Pedro Ciriaco,26,64,289,276,41,83,13,2,4,21,14,8,6,49,.301,.318,.406,.724,112,3,2,3,2,0,1,2012,AAA,BOS
Carl Crawford*,30,3,13,12,2,4,0,0,0,1,1,0,1,1,.333,.385,.333,.718,4,0,0,0,0,0,1,2012,AAA,BOS
Ivan De Jesus,25,7,28,26,5,10,1,0,0,0,1,0,2,3,.385,.429,.423,.852,11,0,0,0,0,0,1,2012,AAA,BOS
Ryan Dent,23,5,17,14,2,3,1,0,0,1,0,0,2,5,.214,.313,.286,.598,4,0,0,1,0,0,0,2012,AAA,BOS
Jacoby Ellsbury*,28,2,8,8,1,1,0,0,0,0,0,0,0,1,.125,.125,.125,.250,1,1,0,0,0,0,1,2012,AAA,BOS
Luis Exposito,25,3,11,10,1,2,2,0,0,1,0,0,1,2,.200,.273,.400,.673,4,0,0,0,0,0,1,2012,AAA,BOS
Mauro Gomez,27,100,426,387,65,120,34,1,24,74,1,0,35,88,.310,.371,.589,.960,228,10,3,0,1,3,1,2012,AAA,BOS
Alex Hassan,24,94,379,312,39,80,13,0,7,46,1,1,55,70,.256,.377,.365,.743,114,7,8,0,4,0,1,2012,AAA,BOS
Jeremy Hazelbaker*,24,7,32,30,2,8,3,0,0,3,3,0,0,8,.267,.281,.367,.648,11,0,1,0,1,0,1,2012,AAA,BOS
Jonathan Hee,26,64,223,198,13,50,11,1,2,21,2,3,16,40,.253,.324,.348,.673,69,4,6,1,2,0,0,2012,AAA,BOS
José Iglesias,22,88,396,353,46,94,9,1,1,23,12,3,27,46,.266,.318,.306,.624,108,9,2,9,5,0,1,2012,AAA,BOS
Ryan Kalish*,24,27,126,111,18,29,5,0,4,14,7,2,13,30,.261,.336,.414,.750,46,3,0,1,1,0,1,2012,AAA,BOS
Josh Kroeger*,29,64,264,238,34,58,17,0,9,25,1,5,22,43,.244,.303,.429,.732,102,8,0,0,4,2,1,2012,AAA,BOS
Andy LaRoche,28,50,204,182,23,48,15,0,7,25,1,1,18,24,.264,.338,.462,.800,84,9,3,0,1,3,1,2012,AAA,BOS
Ryan Lavarnway,24,83,367,319,52,94,22,0,8,43,1,0,40,62,.295,.376,.439,.815,140,8,4,0,4,6,1,2012,AAA,BOS
Che-Hsuan Lin,23,113,445,396,42,98,11,5,2,30,15,4,42,65,.247,.323,.316,.638,125,7,3,2,2,0,1,2012,AAA,BOS
J.C. Linares,27,52,216,202,24,60,11,1,8,29,0,0,7,36,.297,.321,.480,.801,97,6,2,1,4,1,0,2012,AAA,BOS
Darnell McDonald,33,6,23,21,2,4,3,0,0,2,0,0,0,6,.190,.217,.333,.551,7,0,1,0,1,0,1,2012,AAA,BOS
Will Middlebrooks,23,24,100,93,18,31,3,1,9,27,3,1,7,18,.333,.380,.677,1.057,63,1,0,0,0,0,1,2012,AAA,BOS
Daniel Nava#,29,29,120,99,20,31,7,1,4,18,1,1,16,15,.313,.425,.525,.950,52,3,4,0,1,0,1,2012,AAA,BOS
Scott Podsednik*,36,25,102,89,10,25,2,1,1,11,4,2,8,13,.281,.330,.360,.690,32,2,0,2,3,0,1,2012,AAA,BOS
Jason Repko,31,47,199,178,30,40,6,4,7,26,4,3,15,40,.225,.293,.421,.714,75,2,3,1,2,0,1,2012,AAA,BOS
Mike Rivera,35,43,154,140,7,35,5,0,3,18,0,1,8,35,.250,.312,.350,.662,49,4,5,0,1,0,1,2012,AAA,BOS
Reynaldo Rodriguez,25,12,49,43,8,8,3,0,0,4,1,0,4,12,.186,.265,.256,.521,11,1,1,0,1,0,0,2012,AAA,BOS
Cody Ross,31,2,9,7,1,1,0,0,0,0,0,0,1,0,.143,.333,.143,.476,1,0,1,0,0,0,1,2012,AAA,BOS
Nate Spears*,27,108,395,346,46,83,16,4,10,38,3,2,43,86,.240,.329,.396,.725,137,6,3,3,0,1,1,2012,AAA,BOS
Matt Spring,27,2,9,9,1,3,1,0,0,1,1,0,0,4,.333,.333,.444,.778,4,0,0,0,0,0,0,2012,AAA,BOS
Tony Thomas,25,68,250,223,35,54,10,2,10,30,12,1,22,64,.242,.308,.439,.747,98,6,1,0,4,1,0,2012,AAA,BOS
Danny Valencia,27,13,53,49,3,15,3,0,1,8,0,2,3,12,.306,.358,.429,.787,21,1,1,0,0,0,1,2012,AAA,BOS
Kevin Youkilis,33,4,14,11,1,4,2,0,0,1,0,1,3,4,.364,.500,.545,1.045,6,0,0,0,0,0,1,2012,AAA,BOS
