Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Aaron Bates,28,28,103,84,7,20,4,0,0,10,0,0,18,19,.238,.379,.286,.664,24,1,1,0,0,0,1,2012,AAA,MIN
Joe Benson,24,28,108,95,9,17,3,2,2,8,4,0,11,27,.179,.269,.316,.584,30,3,1,0,1,0,1,2012,AAA,MIN
Evan Bigley,25,39,149,140,11,29,7,0,3,20,1,1,5,37,.207,.235,.321,.556,45,3,1,0,3,1,0,2012,AAA,MIN
Sean Burroughs*,31,67,240,221,23,60,14,0,1,18,2,0,16,25,.271,.326,.348,.675,77,8,2,1,0,1,1,2012,AAA,MIN
Drew Butera,28,15,48,43,6,12,3,0,1,5,0,0,3,9,.279,.319,.419,.738,18,0,0,1,1,0,1,2012,AAA,MIN
Matt Carson,30,115,469,422,64,119,28,2,14,53,9,5,37,106,.282,.347,.457,.804,193,7,6,2,2,2,1,2012,AAA,MIN
Ray Chang,28,89,295,266,27,64,8,0,0,17,3,3,20,39,.241,.304,.271,.574,72,4,5,2,2,2,0,2012,AAA,MIN
Brian Dinkelman*,28,74,279,246,32,62,13,3,4,32,5,5,26,46,.252,.336,.378,.714,93,2,5,2,0,1,1,2012,AAA,MIN
Brian Dozier,25,48,200,181,15,42,11,1,2,17,3,2,14,34,.232,.286,.337,.623,61,5,1,1,3,1,1,2012,AAA,MIN
Eduardo Escobar#,23,35,151,138,19,30,3,3,1,9,3,1,8,26,.217,.259,.304,.563,42,1,0,4,1,0,1,2012,AAA,MIN
Pedro Florimon#,25,83,345,311,38,78,16,2,3,27,6,7,23,89,.251,.308,.344,.652,107,8,3,7,1,1,1,2012,AAA,MIN
Michael Hollimon#,30,59,191,166,21,37,7,2,5,14,2,0,21,50,.223,.305,.380,.685,63,1,0,1,3,0,1,2012,AAA,MIN
Danny Lehmann,26,14,48,38,7,9,4,0,0,0,0,0,8,7,.237,.383,.342,.725,13,1,1,1,0,0,0,2012,AAA,MIN
Darin Mastroianni,26,20,85,78,10,27,2,2,0,11,10,1,5,14,.346,.393,.423,.816,33,0,1,1,0,0,1,2012,AAA,MIN
Tsuyoshi Nishioka#,27,101,431,392,42,101,18,1,2,34,7,7,32,53,.258,.315,.324,.639,127,8,1,5,1,2,1,2012,AAA,MIN
Chris Parmelee*,24,64,282,228,45,77,17,1,17,49,1,1,51,52,.338,.457,.645,1.102,147,2,1,0,2,7,1,2012,AAA,MIN
Trevor Plouffe,26,2,9,8,0,0,0,0,0,0,0,0,1,2,.000,.111,.000,.111,0,0,0,0,0,0,1,2012,AAA,MIN
Wilkin Ramirez,26,98,396,370,39,102,18,1,15,54,7,7,18,97,.276,.316,.451,.767,167,6,5,0,3,0,1,2012,AAA,MIN
Ben Revere*,24,23,101,94,9,31,1,0,0,6,6,2,4,6,.330,.360,.340,.700,32,2,1,1,1,0,1,2012,AAA,MIN
Rene Rivera,28,95,326,288,31,65,14,1,10,34,0,1,30,62,.226,.307,.385,.693,111,7,4,4,0,0,1,2012,AAA,MIN
Matt Rizzotti*,26,22,71,69,1,17,4,0,0,6,0,0,2,18,.246,.268,.304,.572,21,0,0,0,0,0,0,2012,AAA,MIN
Clete Thomas*,28,109,426,393,47,91,22,5,12,47,15,4,27,109,.232,.281,.405,.686,159,3,1,3,2,1,1,2012,AAA,MIN
Joe Thurston*,32,15,49,43,4,4,0,0,1,2,0,0,5,12,.093,.184,.163,.346,7,3,0,0,1,0,1,2012,AAA,MIN
Rene Tosoni*,25,21,76,66,7,11,2,0,0,5,3,0,9,16,.167,.267,.197,.464,13,1,0,1,0,1,1,2012,AAA,MIN
J.R. Towles,28,52,189,168,24,36,14,0,1,10,2,4,12,36,.214,.280,.315,.595,53,1,4,3,2,0,1,2012,AAA,MIN
Danny Valencia,27,69,284,268,30,67,17,1,7,37,1,2,15,40,.250,.289,.399,.688,107,7,0,0,1,0,1,2012,AAA,MIN
