Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Mike Baxter*,27,6,27,24,2,9,1,0,0,3,0,0,2,7,.375,.444,.417,.861,10,0,1,0,0,0,1
Jason Bay,33,3,14,10,2,3,0,0,0,0,1,0,4,3,.300,.500,.300,.800,3,0,0,0,0,0,1
Pedro Beato,25,24,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Jean Luc Blaquiere,26,14,41,34,4,6,1,0,0,2,0,0,7,14,.176,.317,.206,.523,7,0,0,0,0,0,0
Fernando Cabrera,30,57,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Robert Carson*,23,10,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Ronny Cedeno,29,7,30,29,2,5,0,0,0,1,0,0,1,6,.172,.200,.172,.372,5,2,0,0,0,0,1
Matt den Dekker*,24,77,317,295,37,65,10,4,9,47,11,2,14,90,.220,.256,.373,.629,110,2,2,1,5,1,1
Lucas Duda*,26,25,107,96,12,25,4,0,3,8,0,0,10,21,.260,.327,.396,.723,38,1,0,0,1,1,1
Brad Emaus,26,73,232,203,14,43,9,0,4,18,2,1,23,30,.212,.297,.315,.612,64,3,2,3,1,2,1
Jeurys Familia,22,28,19,16,1,2,1,0,0,1,0,0,0,7,.125,.125,.188,.313,3,0,0,3,0,0,1
Michael Fisher#,27,30,63,59,5,10,1,0,0,2,1,0,3,6,.169,.210,.186,.396,11,0,0,1,0,0,0
Gonzalez Germen,24,1,3,3,1,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,1,0,0,0,0,0,1
Justin Hampson*,32,51,3,2,0,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,0,0,0,0,0,0,1
Matt Harvey,23,20,17,15,2,4,0,0,1,4,0,0,0,5,.267,.250,.467,.717,7,0,0,1,1,0,1
Jeremy Hefner,26,10,11,10,1,0,0,0,0,1,0,0,0,5,.000,.000,.000,.000,0,0,0,1,0,0,1
Chuck James*,30,18,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,1
Rob Johnson,29,45,178,164,20,34,7,1,4,15,3,2,9,26,.207,.253,.335,.588,55,5,2,0,3,0,1
Sean Kazmar Jr.,27,11,33,29,2,4,1,0,0,2,0,0,1,10,.138,.167,.172,.339,5,1,0,3,0,0,1
