Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Cory Aldridge*,33,72,276,251,39,54,8,0,20,49,6,3,22,91,.215,.275,.486,.761,122,4,0,0,3,0,1,2012,AAA,LAA
Alexi Amarista*,23,18,83,77,11,21,6,2,0,12,1,0,3,6,.273,.289,.403,.692,31,2,0,0,3,0,1,2012,AAA,LAA
Peter Bourjos,25,7,32,29,4,9,1,3,0,3,0,0,3,6,.310,.375,.552,.927,16,0,0,0,0,0,1,2012,AAA,LAA
Kole Calhoun*,24,105,463,410,79,122,30,7,14,73,12,3,44,88,.298,.369,.507,.877,208,9,5,0,4,0,1,2012,AAA,LAA
Jorge Cantu,30,21,90,86,12,25,5,0,4,22,0,0,2,11,.291,.300,.488,.788,42,5,0,0,2,0,1,2012,AAA,LAA
Hank Conger#,24,67,288,264,48,78,17,0,10,42,2,0,19,49,.295,.347,.473,.821,125,4,3,0,2,2,1,2012,AAA,LAA
Trevor Crowe#,28,42,181,163,26,49,10,3,0,16,10,6,15,28,.301,.354,.399,.752,65,5,0,0,3,0,1,2012,AAA,LAA
Doug Deeds*,31,91,366,332,58,97,21,7,5,35,5,1,26,76,.292,.346,.443,.789,147,3,2,5,1,0,0,2012,AAA,LAA
Robinzon Diaz,28,46,166,158,25,45,10,1,4,31,2,1,5,9,.285,.309,.437,.746,69,6,1,1,1,0,1,2012,AAA,LAA
Adam Heether,30,27,90,82,12,18,4,0,4,11,4,0,6,17,.220,.278,.415,.692,34,3,1,0,1,0,0,2012,AAA,LAA
Drew Heid*,24,25,91,76,9,17,3,0,1,7,4,1,14,13,.224,.344,.303,.647,23,1,0,1,0,0,0,2012,AAA,LAA
John Hester,28,26,105,92,7,20,4,2,3,13,0,1,9,32,.217,.282,.402,.684,37,1,0,2,2,0,1,2012,AAA,LAA
Chris Iannetta,29,6,25,22,3,6,2,0,0,2,0,0,3,7,.273,.360,.364,.724,8,1,0,0,0,0,1,2012,AAA,LAA
Luis Jimenez,24,122,517,485,78,150,38,2,16,85,17,7,19,70,.309,.334,.495,.829,240,10,2,5,6,1,1,2012,AAA,LAA
Ryan Langerhans*,32,96,401,336,59,84,21,6,11,54,6,6,63,113,.250,.369,.446,.816,150,2,1,0,1,2,1,2012,AAA,LAA
Matt Long*,25,98,393,347,54,98,19,8,9,46,15,6,34,63,.282,.344,.461,.805,160,3,2,3,7,0,0,2012,AAA,LAA
Ed Lucas,30,118,453,412,61,108,20,2,12,52,5,4,28,82,.262,.316,.408,.724,168,12,6,4,3,0,1,2012,AAA,LAA
Paul McAnulty*,31,80,326,275,44,68,23,1,15,56,1,2,48,73,.247,.359,.502,.861,138,4,1,0,2,2,1,2012,AAA,LAA
Samuel Mulroy,22,1,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0,2012,AAA,LAA
Efren Navarro*,26,141,577,528,79,155,35,1,7,74,3,2,36,70,.294,.336,.403,.740,213,5,3,0,10,1,1,2012,AAA,LAA
Andrew Romine#,26,87,388,351,57,100,11,7,4,39,23,10,24,46,.285,.336,.390,.726,137,2,4,7,2,1,1,2012,AAA,LAA
Alberto Rosario,25,21,83,77,6,17,3,0,1,8,4,1,4,17,.221,.268,.299,.567,23,1,1,1,0,0,1,2012,AAA,LAA
Jimmy Swift,24,1,2,2,0,1,0,1,0,1,0,0,0,1,.500,.500,1.500,2.000,3,0,0,0,0,0,0,2012,AAA,LAA
Mike Trout,20,20,93,77,21,31,4,5,1,13,6,1,11,16,.403,.467,.623,1.091,48,1,1,1,3,0,1,2012,AAA,LAA
Vernon Wells,33,7,28,26,2,8,1,0,2,3,3,0,0,6,.308,.357,.577,.934,15,0,2,0,0,0,1,2012,AAA,LAA
Bobby Wilson,29,2,7,7,0,2,0,0,0,0,0,0,0,1,.286,.286,.286,.571,2,0,0,0,0,0,1,2012,AAA,LAA
