Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Yasel Antuna#,17,48,199,173,25,52,8,3,1,17,5,5,23,29,.301,.382,.399,.781,69,2,1,0,2,2,,0
Rafael Bautista,24,13,52,44,7,13,2,1,0,3,2,1,5,5,.295,.404,.386,.790,17,0,3,0,0,0,,1
Jamori Blash,21,28,109,95,18,24,3,1,1,8,2,3,11,26,.253,.339,.337,.676,32,3,2,0,1,0,,0
Jose Cabello,20,20,65,49,8,12,1,1,1,10,1,0,15,12,.245,.431,.367,.798,18,4,1,0,0,0,,0
Adalberto Carrillo,22,11,26,22,0,2,0,0,0,0,0,0,3,9,.091,.231,.091,.322,2,3,1,0,0,0,,0
Phil Caulfield*,22,18,65,56,6,14,1,0,0,6,2,0,7,12,.250,.338,.268,.606,15,1,1,0,1,0,,0
Justin Connell,18,30,113,96,17,31,4,0,0,7,5,2,14,10,.323,.407,.365,.772,35,2,1,0,2,0,,0
Jackson Cramer#,22,34,135,115,20,27,6,0,2,8,1,0,18,38,.235,.348,.339,.687,39,1,2,0,0,0,,0
Alex Dunlap,22,24,86,71,10,17,1,0,3,12,0,1,8,12,.239,.360,.380,.741,27,0,6,0,1,0,,0
Juan Evangelista,19,33,117,104,20,25,6,0,3,12,0,1,8,18,.240,.308,.385,.692,40,3,3,0,2,0,,0
Santo Falcon,20,29,90,79,9,20,7,0,0,11,0,2,4,19,.253,.318,.342,.660,27,3,4,2,1,0,,0
Luis Garcia*,17,49,211,199,25,60,8,3,1,22,11,2,9,32,.302,.330,.387,.717,77,4,0,2,1,0,,1
Austin Guibor*,22,7,25,21,7,5,0,2,0,1,0,1,4,3,.238,.360,.429,.789,9,0,0,0,0,0,,0
Kelvin Gutierrez,22,10,37,33,6,7,3,1,0,1,2,0,4,7,.212,.297,.364,.661,12,3,0,0,0,0,,1
Carter Kieboom,19,6,16,12,1,5,3,0,0,5,0,0,3,0,.417,.563,.667,1.229,8,0,1,0,0,0,,1
Ricardo Mendez*,17,44,170,151,20,38,6,2,1,19,7,3,13,43,.252,.319,.338,.657,51,1,2,4,0,0,,0
Juan Pascal,19,30,105,92,9,18,4,0,0,10,3,0,7,17,.196,.255,.239,.494,22,4,1,3,2,0,,0
Luis Perdomo*,20,2,7,6,0,1,0,0,0,0,0,0,1,1,.167,.286,.167,.452,1,0,0,0,0,0,,0
Israel Pineda,17,17,65,59,10,17,5,2,0,12,0,0,4,13,.288,.323,.441,.764,26,1,0,0,2,0,,0
Jose Sanchez,16,48,178,158,22,33,3,0,1,20,0,2,14,26,.209,.280,.247,.527,39,3,2,3,1,0,,0
Eric Senior,19,6,19,15,3,4,0,0,1,2,1,0,2,4,.267,.368,.467,.835,7,2,1,0,1,0,,0
Alian Silva,23,4,16,15,1,3,1,0,0,0,0,0,0,5,.200,.250,.267,.517,4,0,1,0,0,0,,0
Juan Soto*,18,9,27,25,3,8,1,1,0,4,0,0,2,1,.320,.370,.440,.810,11,1,0,0,0,0,,1
Edwin Ventura,19,35,115,109,9,21,3,0,0,7,2,0,3,18,.193,.221,.220,.441,24,4,1,2,0,0,,0
24 Players,18.9,56,2048,1799,256,457,76,17,15,197,44,23,182,360,.254,.331,.340,.671,612,45,34,16,17,2,,0
