Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Joel Alvarado,21,22,76,64,9,9,1,0,1,5,2,2,8,12,.141,.240,.203,.443,13,2,1,1,2,0,0
Lance Burkhart,26,65,289,233,57,73,23,1,20,55,4,2,44,58,.313,.434,.678,1.112,158,0,8,1,3,2,0
Matt Ceriani,24,25,88,84,5,16,3,0,1,8,0,0,4,22,.190,.227,.262,.489,22,2,0,0,0,0,0
Mark Cridland*,26,12,52,46,13,15,5,1,3,8,4,1,6,15,.326,.404,.674,1.078,31,0,0,0,0,0,0
Bobby Darula*,26,74,310,254,42,77,10,6,2,39,15,4,42,26,.303,.417,.413,.830,105,8,9,3,2,2,0
Eric De La Cruz,22,9,24,23,4,7,0,0,0,1,1,1,0,4,.304,.333,.304,.638,7,0,1,0,0,0,0
Jeff Deardorff,22,69,289,260,40,79,18,1,15,57,5,4,22,70,.304,.360,.554,.914,144,4,3,0,4,1,0
Brian Foster,19,9,34,28,6,7,3,1,2,5,1,0,5,14,.250,.364,.643,1.006,18,1,0,1,0,0,0
Cristian Guerrero,20,85,347,327,50,102,18,2,7,41,22,11,18,79,.312,.349,.443,.792,145,9,1,0,1,1,0
Bill Hall,21,89,378,346,61,105,21,6,15,51,18,9,22,78,.303,.348,.529,.876,183,3,3,4,3,0,1
Kade Johnson,22,101,425,370,57,94,21,1,21,67,9,2,35,118,.254,.336,.486,.823,180,12,14,0,6,1,0
Jeff Kenney,23,49,206,169,32,49,12,1,3,21,8,2,25,46,.290,.398,.426,.824,72,6,6,5,1,0,0
Ryan Knox,24,75,357,304,65,97,17,5,4,29,37,13,45,57,.319,.417,.447,.865,136,3,7,0,1,0,0
Dave Krynzel*,19,89,419,383,65,106,19,5,5,33,34,17,27,122,.277,.329,.392,.721,150,0,4,3,2,1,1
Chris Patten,22,103,396,345,42,78,5,1,2,34,11,5,35,123,.226,.317,.264,.581,91,10,12,2,2,0,0
Chris Rowan,22,90,342,320,45,71,15,5,13,44,7,3,12,124,.222,.268,.422,.690,135,2,8,2,0,0,0
Jim Rushford*,27,65,305,259,68,94,22,2,14,61,3,3,38,35,.363,.449,.625,1.075,162,5,5,0,3,4,1
Steve Scarborough,23,138,632,546,101,139,36,4,14,91,21,6,65,126,.255,.335,.412,.748,225,8,5,9,7,1,0
Bill Scott,22,132,581,513,73,145,42,1,16,102,9,11,50,135,.283,.350,.462,.812,237,15,8,1,9,2,0
Zach Thompson*,19,5,17,13,2,1,0,0,0,1,0,0,3,3,.077,.250,.077,.327,1,0,0,1,0,0,0
