Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Kirk Asche,23,105,457,405,64,108,24,2,21,89,10,6,33,111,.267,.335,.491,.826,199,8,12,0,7,2,0
Matt Bowser*,22,131,566,479,92,131,32,7,21,83,10,5,70,92,.273,.371,.501,.872,240,6,9,0,8,3,0
Conor Brooks*,23,47,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0
Germain Chirinos,22,94,295,251,47,67,11,0,5,27,12,7,38,78,.267,.370,.371,.740,93,7,3,3,0,0,0
Beau Craig#,22,96,375,344,34,67,16,1,1,32,1,1,23,77,.195,.248,.256,.504,88,9,2,4,2,0,0
Jose De La Cruz,23,45,147,130,10,23,7,0,1,23,4,1,15,32,.177,.265,.254,.519,33,0,1,0,1,0,0
Eddy Furniss*,25,80,350,294,54,102,20,2,16,49,4,0,49,72,.347,.440,.592,1.032,174,5,3,0,4,7,0
Francis Gomez,19,120,426,384,43,90,15,2,5,45,9,7,28,100,.234,.291,.323,.614,124,9,4,7,3,0,0
Mitch Gregg*,24,121,471,401,66,99,22,1,17,68,10,2,58,154,.247,.352,.434,.786,174,8,9,0,3,3,0
Steve Jackson,23,121,489,435,72,110,27,3,16,64,5,5,46,123,.253,.332,.439,.771,191,5,6,1,1,1,0
G.W. Keller,24,11,37,32,3,3,0,0,0,3,0,0,2,9,.094,.194,.094,.288,3,2,2,1,0,0,0
Marshall McDougall,22,134,598,534,79,137,43,7,12,84,14,2,46,110,.257,.321,.431,.752,230,9,7,7,4,2,1
Darin Moore,24,38,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Aaron Nieckula,24,43,153,129,26,38,6,0,4,15,2,1,11,34,.295,.386,.434,.820,56,1,10,0,3,0,0
Wayne Nix,24,28,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,0
Carlos Rosario#,26,116,525,441,91,115,15,3,6,42,54,24,73,98,.261,.366,.349,.715,154,6,2,6,3,0,0
Omar Rosario*,23,30,142,113,17,31,4,0,2,12,10,3,26,27,.274,.423,.363,.785,41,4,3,0,0,0,0
J.P. Schmidt*,21,18,67,63,5,17,3,0,0,7,3,2,4,13,.270,.313,.317,.631,20,4,0,0,0,0,0
Gary Schneidmiller,21,113,439,374,60,104,17,4,3,34,12,8,53,83,.278,.375,.369,.744,138,9,7,2,3,0,0
