Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Chip Alley#,24,43,157,126,13,23,5,0,1,10,2,1,27,25,.183,.340,.246,.586,31,6,3,1,0,0,0,2001,Adv A,BAL
Quincy Ascencion,18,18,60,55,7,10,2,0,2,9,1,0,3,13,.182,.250,.327,.577,18,3,2,0,0,0,0,2001,Adv A,BAL
Ray Cabrera,22,123,497,460,62,126,21,4,14,65,16,7,23,73,.274,.325,.428,.753,197,15,12,1,1,1,0,2001,Adv A,BAL
Napoleon Calzado,24,121,495,464,50,133,20,2,5,41,34,14,16,52,.287,.316,.371,.687,172,9,6,5,4,2,1,2001,Adv A,BAL
Gary Cates,19,28,98,91,8,22,4,0,0,4,0,1,4,16,.242,.274,.286,.559,26,0,0,3,0,0,0,2001,Adv A,BAL
Maikell Diaz,22,95,333,310,34,77,14,1,2,18,9,9,11,75,.248,.282,.319,.602,99,4,4,7,1,0,0,2001,Adv A,BAL
Mark Gibbs,23,42,135,121,12,25,4,0,3,12,2,1,8,42,.207,.273,.314,.587,38,1,3,3,0,0,0,2001,Adv A,BAL
Alex Gordon*,21,27,87,80,4,22,3,1,1,15,2,0,4,31,.275,.322,.375,.697,30,3,2,0,1,0,0,2001,Adv A,BAL
Doug Gredvig,21,129,528,484,71,123,35,2,20,62,2,3,37,125,.254,.313,.459,.771,222,8,5,0,2,1,0,2001,Adv A,BAL
Joey Hammond,23,25,112,94,12,30,5,1,0,8,1,3,16,18,.319,.414,.394,.808,37,1,0,1,1,0,0,2001,Adv A,BAL
Alfredo Leon,21,10,35,32,2,6,1,0,0,0,0,1,2,7,.188,.257,.219,.476,7,1,1,0,0,0,0,2001,Adv A,BAL
Mike Lopez-Cao*,25,15,48,43,4,16,1,0,3,8,0,1,4,10,.372,.438,.605,1.042,26,0,1,0,0,1,0,2001,Adv A,BAL
Tony Mack,22,110,360,332,33,66,12,0,5,33,9,8,18,102,.199,.243,.280,.523,93,9,2,6,2,0,0,2001,Adv A,BAL
Octavio Martinez,21,98,362,336,23,73,14,0,1,29,3,2,10,47,.217,.263,.268,.530,90,15,11,4,1,0,0,2001,Adv A,BAL
Luis Matos,22,2,8,7,3,3,0,0,1,2,0,0,1,3,.429,.500,.857,1.357,6,0,0,0,0,1,1,2001,Adv A,BAL
Chris Moreno,23,19,37,32,7,2,2,0,0,2,0,0,4,15,.063,.167,.125,.292,4,0,0,1,0,0,0,2001,Adv A,BAL
Wes Rachels,25,108,426,357,43,93,12,0,0,26,4,5,58,52,.261,.371,.294,.665,105,8,6,3,2,4,0,2001,Adv A,BAL
Tim Raines Jr.,21,23,98,84,15,21,3,1,3,13,14,4,13,23,.250,.351,.417,.767,35,2,0,1,0,0,1,2001,Adv A,BAL
Keith Reed,22,72,283,267,28,72,14,0,7,29,8,6,13,57,.270,.305,.401,.706,107,7,1,1,1,1,1,2001,Adv A,BAL
Eddie Rogers,22,73,318,292,39,76,20,3,8,41,18,6,14,47,.260,.310,.432,.742,126,8,8,2,2,0,1,2001,Adv A,BAL
Pete Shier,20,13,42,40,5,8,1,0,0,3,1,1,2,7,.200,.238,.225,.463,9,0,0,0,0,0,0,2001,Adv A,BAL
Jovanny Sosa,21,64,243,207,27,37,4,0,7,25,1,1,34,72,.179,.296,.300,.596,62,6,1,0,1,2,0,2001,Adv A,BAL
Mamon Tucker,21,69,287,256,33,73,9,1,1,23,7,5,25,46,.285,.344,.340,.684,87,4,0,2,4,3,0,2001,Adv A,BAL
Kevin Webster,23,5,18,16,3,7,2,0,0,2,0,0,1,2,.438,.500,.563,1.063,9,0,1,0,0,0,0,2001,Adv A,BAL
Kenny White#,22,3,11,11,0,2,1,0,0,0,0,0,0,4,.182,.182,.273,.455,3,0,0,0,0,0,0,2001,Adv A,BAL
