Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Russ Cleveland,20,46,184,163,20,38,5,1,0,15,2,3,19,35,.233,.317,.276,.593,45,4,1,1,0,0,0
Joe Gerber*,21,56,231,189,27,43,9,1,3,23,0,1,36,43,.228,.361,.333,.694,63,6,4,1,1,2,0
Tapley Holland,22,46,164,135,20,24,4,0,1,11,2,4,23,39,.178,.313,.230,.543,31,6,4,1,1,1,0
Forrest Johnson,21,34,131,110,20,29,4,2,2,17,3,2,13,20,.264,.366,.391,.757,43,6,6,0,2,0,0
David Leer,23,29,126,115,20,36,8,0,0,6,10,5,7,35,.313,.373,.383,.756,44,0,4,0,0,0,0
Miles Luuloa#,19,53,209,169,28,35,5,1,0,15,3,4,30,58,.207,.337,.249,.585,42,8,4,4,2,0,0
Ronnie Merrill#,21,33,149,135,21,42,5,2,1,21,6,3,12,23,.311,.376,.400,.776,54,1,2,0,0,1,0
Mark Moccia,23,51,225,203,23,47,6,6,0,20,6,4,14,40,.232,.287,.320,.607,65,1,3,2,3,0,0
Ryan Neill,22,64,289,230,41,63,7,5,5,39,16,8,45,74,.274,.408,.413,.821,95,3,10,0,4,1,0
Mike O'Brien*,22,68,276,241,34,64,9,3,5,45,10,2,30,63,.266,.348,.390,.738,94,4,2,0,3,2,0
Chris Parker,20,34,134,108,13,28,4,0,0,11,2,0,20,22,.259,.382,.296,.678,32,1,2,3,1,0,0
Miguel Peguero#,20,22,81,72,7,23,0,0,0,9,1,2,6,21,.319,.372,.319,.691,23,1,0,3,0,0,0
Bubba Pfister,20,26,96,81,9,21,1,4,0,6,6,1,15,24,.259,.375,.370,.745,30,1,0,0,0,0,0
Hugh Quattlebaum,22,49,215,186,27,56,5,6,0,26,4,2,24,28,.301,.386,.392,.779,73,4,3,0,2,0,0
Barry Tolli,20,64,264,242,29,65,8,3,3,33,9,5,16,65,.269,.317,.364,.680,88,3,2,2,2,0,0
Matt Walker,22,31,134,115,16,38,8,0,1,12,8,1,16,19,.330,.418,.426,.844,49,4,2,0,1,0,0
