Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Henrry Alvarez,20,21,67,60,10,11,3,0,0,4,0,0,3,29,.183,.258,.233,.491,14,1,3,1,0,0,0
Ben Cordova*,20,67,286,242,43,57,20,1,5,34,6,2,41,54,.236,.344,.388,.732,94,6,0,1,2,3,0
Justin Cowan,22,48,216,189,24,59,12,0,3,31,3,2,18,32,.312,.369,.423,.792,80,4,2,2,5,0,0
Marco Cunningham,22,75,356,282,58,78,16,4,2,42,31,7,54,51,.277,.409,.383,.792,108,4,10,9,1,1,0
Rich Devine*,22,24,70,57,15,16,1,0,0,8,12,2,11,11,.281,.414,.298,.713,17,0,2,0,0,0,0
Hersy Felix,22,50,147,131,17,18,6,0,2,10,0,0,11,39,.137,.226,.229,.455,30,5,4,1,0,0,0
Darren Fenster,21,60,222,182,30,43,5,1,1,23,4,2,32,34,.236,.349,.291,.640,53,3,1,4,3,0,0
Justin Gemoll,22,9,42,35,8,11,2,0,1,5,0,0,4,10,.314,.429,.457,.886,16,1,3,0,0,0,0
Juan Guzman#,20,34,85,71,8,14,1,2,1,9,0,3,10,22,.197,.305,.310,.615,22,0,1,3,0,0,0
Ray Hattenburg#,23,64,244,202,28,47,5,0,1,26,2,2,27,55,.233,.352,.272,.625,55,7,12,0,3,0,0
Jason Herzog,22,29,93,84,12,22,3,0,1,8,1,0,6,29,.262,.319,.333,.652,28,3,1,2,0,0,0
Billy Keppinger*,21,51,173,152,22,42,11,0,2,21,4,2,18,32,.276,.353,.388,.741,59,1,1,0,2,0,0
Abel Martinez,23,62,266,247,30,76,4,3,1,31,5,5,17,29,.308,.353,.360,.714,89,5,1,0,1,0,0
Aaron Melebeck,22,47,207,166,23,47,6,0,1,23,8,3,26,31,.283,.391,.337,.728,56,4,6,5,4,1,0
Chad Santos*,19,73,308,267,40,67,18,0,14,47,1,0,36,103,.251,.344,.476,.820,127,2,2,3,0,3,1
Kenny Sarna,22,1,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,1,0,0,0,0,0,0
Jermaine Smiley*,20,51,184,153,19,34,3,1,0,17,2,0,25,56,.222,.333,.255,.588,39,5,1,4,1,0,0
Scott Walter,21,13,38,35,2,4,1,0,0,2,1,0,1,10,.114,.135,.143,.278,5,1,0,1,1,0,0
