Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Nick Alvarez,23,61,254,217,39,65,14,2,10,36,20,5,24,31,.300,.378,.521,.898,113,4,5,5,3,0,0,2000,Short-Season A,LAD
Sandy Aracena,19,27,101,92,7,20,5,0,0,12,6,1,6,20,.217,.263,.272,.534,25,5,0,2,1,0,0,2000,Short-Season A,LAD
Greg Bauer,22,21,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2000,Short-Season A,LAD
Kevin Covington,22,48,154,141,17,35,12,1,2,13,2,1,10,29,.248,.298,.390,.688,55,0,0,3,0,0,0,2000,Short-Season A,LAD
Ryan Dacey,22,55,196,155,27,50,11,0,1,16,3,3,27,32,.323,.445,.413,.858,64,2,8,5,1,0,0,2000,Short-Season A,LAD
Jim Goelz,24,4,12,9,1,2,0,0,0,0,0,0,1,0,.222,.417,.222,.639,2,0,2,0,0,0,0,2000,Short-Season A,LAD
Koyie Hill#,21,64,283,251,26,65,13,1,2,29,0,7,25,47,.259,.324,.343,.666,86,7,0,5,2,2,1,2000,Short-Season A,LAD
Milko Jaramillo#,20,10,44,37,3,8,1,0,0,1,4,0,4,12,.216,.310,.243,.553,9,0,1,2,0,1,0,2000,Short-Season A,LAD
Brennan King,19,61,274,238,27,57,10,1,1,30,14,5,29,49,.239,.333,.303,.636,72,7,5,1,1,3,0,2000,Short-Season A,LAD
Ronte Langs,21,55,203,170,26,38,5,1,0,17,11,6,24,45,.224,.332,.265,.596,45,4,4,4,1,2,0,2000,Short-Season A,LAD
Candido Martinez,22,39,149,137,20,37,7,2,3,14,6,4,9,53,.270,.315,.416,.731,57,3,1,0,2,0,0,2000,Short-Season A,LAD
Derek Michaelis*,21,60,231,211,23,42,6,1,5,28,1,2,18,77,.199,.261,.308,.569,65,2,0,1,1,0,0,2000,Short-Season A,LAD
Jason Repko,19,8,18,17,3,5,2,0,0,1,0,0,1,7,.294,.333,.412,.745,7,0,0,0,0,0,1,2000,Short-Season A,LAD
Saul Soto,21,55,222,192,26,49,12,0,6,26,1,3,19,46,.255,.350,.411,.761,79,5,9,2,0,1,0,2000,Short-Season A,LAD
C.J. Thomas,20,64,275,249,31,75,12,2,2,28,16,4,19,59,.301,.358,.390,.747,97,5,4,1,2,3,0,2000,Short-Season A,LAD
Rodney Van Buizen,19,48,196,173,17,38,4,2,0,21,4,6,13,27,.220,.281,.266,.547,46,5,3,4,3,1,0,2000,Short-Season A,LAD
Shane Victorino,19,61,273,236,32,58,7,2,2,20,21,9,20,44,.246,.310,.318,.628,75,3,3,12,2,1,1,2000,Short-Season A,LAD
Nate Wright,22,4,10,9,1,2,0,0,0,2,0,0,1,4,.222,.300,.222,.522,2,0,0,0,0,0,0,2000,Short-Season A,LAD
