Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Justin Masterson,28,14,10,.583,3.45,32,29,2,3,3,0,193.0,156,75,74,13,76,0,195,17,0,8,803,110,3.35,1.202,7.3,0.6,3.5,9.1,2.57,1
SP,Ubaldo Jimenez,29,13,9,.591,3.30,32,32,0,0,0,0,182.2,163,75,67,16,80,0,194,3,0,8,777,115,3.43,1.330,8.0,0.8,3.9,9.6,2.43,1
SP,Scott Kazmir*,29,10,9,.526,4.04,29,29,0,0,0,0,158.0,162,76,71,19,47,1,162,3,1,5,672,94,3.51,1.323,9.2,1.1,2.7,9.2,3.45,1
SP,Corey Kluber,27,11,5,.688,3.85,26,24,1,0,0,0,147.1,153,67,63,15,33,0,136,5,0,1,608,99,3.30,1.262,9.3,0.9,2.0,8.3,4.12,1
SP,Zach McAllister,25,9,9,.500,3.75,24,24,0,0,0,0,134.1,134,65,56,13,49,2,101,6,1,7,579,101,4.03,1.362,9.0,0.9,3.3,6.8,2.06,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Chris Perez,27,5,3,.625,4.33,54,0,41,0,0,25,54.0,56,27,26,11,21,2,54,4,0,1,243,88,5.09,1.426,9.3,1.8,3.5,9.0,2.57,1
RP,Bryan Shaw,25,7,3,.700,3.24,70,0,11,0,0,1,75.0,60,31,27,4,28,2,73,4,0,5,316,118,3.07,1.173,7.2,0.5,3.4,8.8,2.61,1
RP,Cody Allen,24,6,1,.857,2.43,77,0,12,0,0,2,70.1,62,22,19,7,26,2,88,1,0,9,301,157,2.99,1.251,7.9,0.9,3.3,11.3,3.38,1
RP,Joe Smith,29,6,2,.750,2.29,70,0,20,0,0,3,63.0,54,17,16,5,23,2,54,3,0,3,259,167,3.60,1.222,7.7,0.7,3.3,7.7,2.35,1
RP,Rich Hill*,33,1,2,.333,6.28,63,0,3,0,0,0,38.2,38,30,27,3,29,6,51,2,1,6,182,61,3.82,1.733,8.8,0.7,6.8,11.9,1.76,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Matt Albers,30,3,1,.750,3.14,56,0,21,0,0,0,63.0,57,25,22,2,23,3,35,1,0,6,262,121,3.49,1.270,8.1,0.3,3.3,5.0,1.52,1
,Danny Salazar,23,2,3,.400,3.12,10,10,0,0,0,0,52.0,44,18,18,7,15,0,65,0,0,3,211,123,3.16,1.135,7.6,1.2,2.6,11.3,4.33,1
,Carlos Carrasco,26,1,4,.200,6.75,15,7,5,0,0,0,46.2,64,36,35,4,18,2,30,1,0,2,218,57,4.10,1.757,12.3,0.8,3.5,5.8,1.67,1
,Vinnie Pestano,28,1,2,.333,4.08,37,0,21,0,0,6,35.1,37,18,16,6,21,1,37,1,0,2,159,94,5.03,1.642,9.4,1.5,5.3,9.4,1.76,1
,Nick Hagadone*,27,0,1,.000,5.46,36,0,1,0,0,0,31.1,24,21,19,4,21,1,30,0,0,3,133,70,4.80,1.436,6.9,1.1,6.0,8.6,1.43,1
,Brett Myers,32,0,3,.000,8.02,4,3,1,0,0,0,21.1,29,19,19,10,5,0,12,0,0,0,97,48,8.72,1.594,12.2,4.2,2.1,5.1,2.40,1
,Marc Rzepczynski*,27,0,0,,0.89,27,0,6,0,0,0,20.1,11,4,2,1,6,2,20,3,0,0,79,437,3.05,0.836,4.9,0.4,2.7,8.9,3.33,1
,Trevor Bauer,22,1,2,.333,5.29,4,4,0,0,0,0,17.0,15,11,10,3,16,0,11,1,0,1,81,73,7.05,1.824,7.9,1.6,8.5,5.8,0.69,1
