Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Justin Verlander,30,13,12,.520,3.46,34,34,0,0,0,0,218.1,212,94,84,19,75,1,217,4,1,3,925,120,3.28,1.315,8.7,0.8,3.1,8.9,2.89,1
SP,Max Scherzer,28,21,3,.875,2.90,32,32,0,0,0,0,214.1,152,73,69,18,56,0,240,4,1,6,836,144,2.74,0.970,6.4,0.8,2.4,10.1,4.29,1
SP,Doug Fister,29,14,9,.609,3.67,33,32,0,1,0,0,208.2,229,91,85,14,44,2,159,16,0,7,881,113,3.26,1.308,9.9,0.6,1.9,6.9,3.61,1
SP,Anibal Sanchez,29,14,8,.636,2.57,29,29,0,1,1,0,182.0,156,56,52,9,54,1,202,2,0,7,746,162,2.39,1.154,7.7,0.4,2.7,10.0,3.74,1
SP,Rick Porcello,24,13,8,.619,4.32,32,29,1,1,0,0,177.0,185,87,85,18,42,4,142,3,1,6,736,96,3.53,1.282,9.4,0.9,2.1,7.2,3.38,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Joaquin Benoit,35,4,1,.800,2.01,66,0,43,0,0,24,67.0,47,15,15,5,22,2,73,1,0,2,265,207,2.87,1.030,6.3,0.7,3.0,9.8,3.32,1
RP,Drew Smyly*,24,6,0,1.000,2.37,63,0,9,0,0,2,76.0,62,20,20,4,17,1,81,1,0,5,303,176,2.31,1.039,7.3,0.5,2.0,9.6,4.76,1
RP,Al Alburquerque,27,4,3,.571,4.59,53,0,12,0,0,0,49.0,39,25,25,5,34,5,70,2,1,9,220,91,3.72,1.490,7.2,0.9,6.2,12.9,2.06,1
RP,Phil Coke*,30,0,5,.000,5.40,49,0,14,0,0,1,38.1,43,24,23,3,21,7,30,0,0,1,177,78,4.14,1.670,10.1,0.7,4.9,7.0,1.43,1
RP,Luke Putkonen,27,1,3,.250,3.03,30,0,12,0,0,0,29.2,30,11,10,4,9,0,28,0,0,5,127,139,3.82,1.315,9.1,1.2,2.7,8.5,3.11,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jose Alvarez*,24,1,5,.167,5.82,14,6,0,0,0,0,38.2,42,26,25,7,16,1,31,2,1,0,172,72,5.19,1.500,9.8,1.6,3.7,7.2,1.94,1
,Darin Downs*,28,0,2,.000,4.84,29,0,8,0,0,0,35.1,36,20,19,4,11,2,37,2,0,2,151,87,3.53,1.330,9.2,1.0,2.8,9.4,3.36,1
,Bruce Rondon,22,1,2,.333,3.45,30,0,12,0,0,1,28.2,28,11,11,2,11,0,30,0,1,7,122,122,3.01,1.360,8.8,0.6,3.5,9.4,2.73,1
,Evan Reed,27,0,1,.000,4.24,16,0,10,0,0,0,23.1,28,16,11,2,8,0,17,1,1,1,105,99,3.86,1.543,10.8,0.8,3.1,6.6,2.13,1
,Jose Veras,32,0,1,.000,3.20,25,0,7,0,0,2,19.2,16,8,7,2,8,1,16,1,0,0,85,132,4.12,1.220,7.3,0.9,3.7,7.3,2.00,1
,Jose Valverde,35,0,1,.000,5.59,20,0,18,0,0,9,19.1,18,12,12,6,6,0,19,2,0,0,84,76,6.36,1.241,8.4,2.8,2.8,8.8,3.17,1
,Jeremy Bonderman,30,1,1,.500,6.48,11,0,4,0,0,0,16.2,18,13,12,3,10,1,16,0,0,1,76,66,5.27,1.680,9.7,1.6,5.4,8.6,1.60,1
,Jose Ortega,24,0,2,.000,3.86,11,0,5,0,0,0,11.2,10,5,5,2,6,1,10,1,0,0,52,111,5.36,1.371,7.7,1.5,4.6,7.7,1.67,1
,Octavio Dotel,39,0,0,,13.50,6,0,1,0,0,0,4.2,10,7,7,0,4,0,4,0,0,0,28,33,3.91,3.000,19.3,0.0,7.7,7.7,1.00,1
,Brayan Villarreal,26,0,2,.000,20.77,7,0,3,0,0,0,4.1,8,10,10,1,8,0,6,0,0,1,28,22,8.82,3.692,16.6,2.1,16.6,12.5,0.75,1
,Team Totals,28.1,93,69,.574,3.61,162,162,159,3,1,39,1462.2,1369,624,587,128,462,29,1428,42,7,63,6119,116,3.27,1.252,8.4,0.8,2.8,8.8,3.09,1
,Rank in 15 AL teams,,3,13,,3,,,,11,5,11,4 ,6,2,3,1,4,,1,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
