Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Ernie Banks,22,67,273,243,41,73,13,1,6,51,0,1,27,52,.300,.377,.436,.814,106,6,3,0,0,1,0
Justin Bass,22,64,223,190,31,48,17,1,6,22,6,3,20,50,.253,.341,.447,.788,85,6,6,6,1,0,0
Miguel Fermin,23,65,258,242,54,84,13,2,17,47,6,1,9,43,.347,.374,.628,1.002,152,1,3,1,3,0,0
Paul Gran,22,70,310,276,52,89,14,3,6,39,13,3,23,56,.322,.387,.460,.847,127,4,8,0,3,0,0
Ben Lasater,24,59,237,207,29,67,12,0,9,41,2,0,22,55,.324,.396,.512,.908,106,9,4,2,2,0,0
Lonnie Lechelt,22,40,118,107,24,21,5,1,4,11,8,0,8,52,.196,.263,.374,.637,40,0,2,0,1,1,0
Mitch MacDonald*,21,37,110,98,11,24,3,1,3,7,0,0,12,33,.245,.327,.388,.715,38,2,0,0,0,0,0
Felix Martinez,23,24,55,51,7,10,4,0,1,5,1,0,3,19,.196,.236,.333,.570,17,0,0,0,1,0,0
Kevin Mattison*,22,70,309,268,48,67,10,6,4,20,14,4,37,71,.250,.344,.377,.721,101,0,2,1,1,0,1
Michael Pasek,18,1,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Jesus Rojas,21,23,54,47,4,6,1,0,0,3,0,1,7,16,.128,.241,.149,.390,7,1,0,0,0,0,0
Brian Schultz*,23,5,14,14,2,3,0,0,0,1,0,0,0,6,.214,.214,.214,.429,3,0,0,0,0,0,0
Joel Staples,21,70,277,246,39,72,13,2,6,31,9,4,28,69,.293,.364,.435,.799,107,6,0,2,1,1,0
Jeremy Synan*,21,67,292,266,37,79,21,5,3,35,4,2,23,61,.297,.356,.447,.804,119,5,2,0,1,1,0
Robert Taylor,22,38,120,107,12,24,3,1,5,18,0,0,10,32,.224,.292,.411,.703,44,2,1,0,2,1,0
Konrad Thieme,23,22,67,60,9,15,6,0,2,11,0,1,5,20,.250,.318,.450,.768,27,2,1,1,0,0,0
Brandon Turner*,21,44,166,151,13,50,7,0,2,32,1,0,9,30,.331,.372,.417,.789,63,3,2,2,2,0,0
Ray White,21,29,43,36,7,5,1,0,0,2,1,0,5,18,.139,.238,.167,.405,6,1,0,1,1,0,0
