Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Daniel Albritton,24,0,0,,3.38,4,0,2,0,0,0,10.2,9,4,4,1,2,0,9,0,0,0,42,1.031,7.6,0.8,1.7,7.6,4.50,,0
Kevin Asselin,24,0,0,,10.38,3,0,1,0,0,1,4.1,6,5,5,0,2,0,3,0,0,0,21,1.846,12.5,0.0,4.2,6.2,1.50,,0
Dylan Axelrod,23,2,1,.667,1.91,5,5,0,0,0,0,28.1,29,7,6,2,4,1,17,0,0,1,114,1.165,9.2,0.6,1.3,5.4,4.25,,1
Ricky Brooks,24,0,1,.000,4.26,10,0,4,0,0,0,12.2,10,6,6,2,6,0,9,1,0,0,52,1.263,7.1,1.4,4.3,6.4,1.50,,0
Charlis Burdie,23,4,1,.800,2.89,11,0,4,0,0,0,18.2,15,6,6,0,10,0,22,2,0,1,83,1.339,7.2,0.0,4.8,10.6,2.20,,0
Anthony Carter,23,11,7,.611,4.36,27,27,0,1,0,0,154.2,149,80,75,21,43,2,119,9,1,3,644,1.241,8.7,1.2,2.5,6.9,2.77,,0
Tyson Corley,23,0,1,.000,2.61,17,0,13,0,0,6,20.2,18,7,6,2,5,0,14,2,0,3,80,1.113,7.8,0.9,2.2,6.1,2.80,,0
Michael Dubee,23,0,1,.000,6.00,2,0,0,0,0,0,3.0,5,2,2,0,0,0,1,0,0,0,15,1.667,15.0,0.0,0.0,3.0,,,0
Justin Edwards*,21,6,2,.750,4.23,14,14,0,0,0,0,78.2,84,43,37,7,22,0,25,4,1,1,332,1.347,9.6,0.8,2.5,2.9,1.14,,0
Daniel Hudson,22,4,3,.571,3.40,8,8,0,1,0,0,45.0,31,19,17,3,13,0,49,2,0,1,178,0.978,6.2,0.6,2.6,9.8,3.77,,1
Gregory Infante,21,1,2,.333,7.84,6,5,0,0,0,0,20.2,18,20,18,3,23,0,10,5,0,5,104,1.984,7.8,1.3,10.0,4.4,0.43,,1
Nate Jones,23,2,1,.667,3.65,32,0,16,0,0,0,49.1,44,20,20,4,13,0,43,1,0,4,201,1.155,8.0,0.7,2.4,7.8,3.31,,1
Matt Long,25,0,3,.000,8.37,5,5,0,0,0,0,23.2,35,24,22,4,13,0,20,0,0,3,116,2.028,13.3,1.5,4.9,7.6,1.54,,0
Johnnie Lowe,24,7,5,.583,4.04,20,20,0,0,0,0,122.2,127,62,55,11,39,0,76,3,1,6,519,1.353,9.3,0.8,2.9,5.6,1.95,,0
Santo Luis,25,5,4,.556,4.34,47,0,35,0,0,14,56.0,50,34,27,11,23,0,79,0,2,7,243,1.304,8.0,1.8,3.7,12.7,3.43,,0
Henry Mabee,23,4,1,.800,3.06,20,0,11,0,0,8,32.1,32,13,11,1,15,0,23,0,0,7,139,1.454,8.9,0.3,4.2,6.4,1.53,,0
Levi Maxwell,24,5,14,.263,4.54,27,16,4,1,1,1,101.0,109,68,51,11,43,0,48,1,3,2,442,1.505,9.7,1.0,3.8,4.3,1.12,,0
Wander Perez*,24,2,1,.667,4.88,33,2,8,0,0,1,59.0,63,35,32,4,28,1,47,3,0,6,266,1.542,9.6,0.6,4.3,7.2,1.68,,0
Jake Rasner,22,4,7,.364,4.72,31,19,4,0,0,1,127.2,115,72,67,11,42,1,98,3,1,10,527,1.230,8.1,0.8,3.0,6.9,2.33,,0
Ryan Rote,26,0,0,,3.00,3,0,0,0,0,0,3.0,2,9,1,0,7,0,2,0,0,3,20,3.000,6.0,0.0,21.0,6.0,0.29,,0
Hector Santiago*,21,4,4,.500,3.88,38,0,15,0,0,1,58.0,54,34,25,5,25,3,66,3,1,3,248,1.362,8.4,0.8,3.9,10.2,2.64,,1
Sergio Santos,25,0,0,,5.87,8,0,0,0,0,0,7.2,9,5,5,2,3,0,7,1,0,2,35,1.565,10.6,2.3,3.5,8.2,2.33,,1
Charles Shirek,23,8,1,.889,3.88,11,11,0,0,0,0,65.0,63,30,28,0,16,0,44,1,0,1,271,1.215,8.7,0.0,2.2,6.1,2.75,,0
Miguel Socolovich,22,3,4,.429,4.80,29,5,17,0,0,7,54.1,65,30,29,6,20,3,41,1,0,2,239,1.564,10.8,1.0,3.3,6.8,2.05,,1
Matt Zaleski,27,1,1,.500,3.38,5,1,1,0,0,1,16.0,12,7,6,2,4,0,14,1,0,0,62,1.000,6.8,1.1,2.3,7.9,3.50,,0
25 Players,23.1,73,65,.529,4.30,138,138,135,3,7,41,1173.0,1154,642,561,113,421,11,886,43,10,71,4993,1.343,8.9,0.9,3.2,6.8,2.10,,0
