Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Eric Barrett*,22,1,2,.333,6.08,20,0,7,0,0,0,23.2,24,16,16,1,23,2,24,3,0,7,117,1.986,9.1,0.4,8.7,9.1,1.04,,0
Brandon Beachy,22,4,3,.571,3.41,22,8,8,0,0,1,58.0,59,31,22,2,15,1,47,8,0,5,248,1.276,9.2,0.3,2.3,7.3,3.13,,1
Mike Broadway,22,2,7,.222,4.50,35,1,5,0,0,0,58.0,59,32,29,5,36,1,53,5,0,5,270,1.638,9.2,0.8,5.6,8.2,1.47,,1
Yeliar Castro,21,0,0,,3.00,1,0,0,0,0,0,3.0,0,1,1,0,1,0,5,0,0,2,12,0.333,0.0,0.0,3.0,15.0,5.00,,0
Jaye Chapman,22,1,2,.333,4.08,27,0,4,0,0,0,35.1,35,18,16,3,20,0,37,0,0,4,157,1.557,8.9,0.8,5.1,9.4,1.85,,1
Erik Cordier,23,7,8,.467,3.87,25,25,0,1,1,0,121.0,115,62,52,13,74,2,88,9,0,16,543,1.562,8.6,1.0,5.5,6.5,1.19,,1
Pat Currin,25,1,0,1.000,3.28,20,0,7,0,0,1,24.2,28,10,9,3,11,0,20,1,1,2,115,1.581,10.2,1.1,4.0,7.3,1.82,,0
Rudy Darrow,25,3,0,1.000,6.07,24,0,9,0,0,0,29.2,37,22,20,1,19,2,26,8,0,8,151,1.888,11.2,0.3,5.8,7.9,1.37,,0
David Francis,21,0,0,,7.02,4,4,0,0,0,0,16.2,16,14,13,2,13,0,22,2,0,0,78,1.740,8.6,1.1,7.0,11.9,1.69,,0
Cory Gearrin,23,0,2,.000,1.84,27,0,24,0,0,17,29.1,22,6,6,2,3,0,32,1,0,0,115,0.852,6.8,0.6,0.9,9.8,10.67,,1
Randy Gress,24,0,0,,16.20,1,0,1,0,0,0,1.2,4,3,3,0,1,0,1,0,0,0,10,3.000,21.6,0.0,5.4,5.4,1.00,,0
Tim Gustafson,24,0,0,,2.03,10,0,3,0,0,0,13.1,15,7,3,1,7,0,8,0,0,3,62,1.650,10.1,0.7,4.7,5.4,1.14,,0
Moises Hernandez,25,0,2,.000,21.60,5,0,3,0,0,0,5.0,13,13,12,2,4,1,4,0,0,0,32,3.400,23.4,3.6,7.2,7.2,1.00,,0
Casey Hodges,24,0,0,,11.20,7,0,1,0,0,0,13.2,20,18,17,2,6,0,10,3,1,1,72,1.902,13.2,1.3,4.0,6.6,1.67,,0
J.J. Hoover,21,0,0,,9.00,1,1,0,0,0,0,3.0,3,3,3,1,5,1,2,0,0,1,17,2.667,9.0,3.0,15.0,6.0,0.40,,1
Tim Hudson,33,0,1,.000,5.79,2,2,0,0,0,0,4.2,5,3,3,0,2,0,3,0,0,0,21,1.500,9.6,0.0,3.9,5.8,1.50,,1
Lee Hyde*,24,3,1,.750,1.21,17,0,5,0,0,1,22.1,13,4,3,0,9,0,28,2,0,3,92,0.985,5.2,0.0,3.6,11.3,3.11,,0
Craig Kimbrel,21,0,2,.000,5.47,19,0,8,0,0,2,26.1,18,19,16,2,28,1,45,1,1,8,123,1.747,6.2,0.7,9.6,15.4,1.61,,1
