Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jose Alvarez*,20,1,1,.500,4.74,12,0,8,0,0,0,24.2,32,15,13,1,6,0,11,0,0,1,111,1.541,11.7,0.4,2.2,4.0,1.83,,1
Jason Blackey,26,2,0,1.000,2.08,13,0,11,0,0,6,17.1,12,5,4,0,11,0,17,2,0,1,75,1.327,6.2,0.0,5.7,8.8,1.55,,0
Jose Capellan*,22,6,4,.600,6.34,29,16,3,0,0,1,93.2,122,73,66,14,65,0,63,10,0,4,469,1.996,11.7,1.3,6.2,6.1,0.97,,0
Robert Coello,24,5,3,.625,2.05,33,0,13,0,0,2,66.0,38,22,15,4,34,0,82,7,1,2,274,1.091,5.2,0.5,4.6,11.2,2.41,,1
Andrew Dobies*,26,0,0,,5.06,3,0,0,0,0,0,5.1,5,5,3,0,2,0,3,1,0,0,25,1.313,8.4,0.0,3.4,5.1,1.50,,0
Kyle Fernandes*,23,5,3,.625,3.48,43,0,15,0,0,2,82.2,74,36,32,7,30,1,74,8,0,5,356,1.258,8.1,0.8,3.3,8.1,2.47,,0
Stephen Fife,22,3,2,.600,4.44,10,10,0,0,0,0,50.2,58,28,25,7,10,0,51,2,0,1,220,1.342,10.3,1.2,1.8,9.1,5.10,,1
Seth Garrison,23,8,11,.421,3.90,26,25,1,0,0,1,131.2,136,72,57,12,40,0,90,3,1,5,553,1.337,9.3,0.8,2.7,6.2,2.25,,0
Casey Kelly,19,1,4,.200,3.09,8,8,0,0,0,0,46.2,33,21,16,4,7,0,35,1,0,2,178,0.857,6.4,0.8,1.4,6.8,5.00,,1
Derrick Loop*,25,3,3,.500,1.61,47,1,41,0,0,18,67.0,51,15,12,2,22,2,78,2,0,3,262,1.090,6.9,0.3,3.0,10.5,3.55,,0
Dave McKae,27,2,6,.250,4.32,20,16,1,0,0,0,85.1,95,49,41,6,18,1,64,5,0,6,371,1.324,10.0,0.6,1.9,6.8,3.56,,0
Ryne Miller,23,8,2,.800,2.77,27,0,4,0,0,0,55.1,50,18,17,3,18,0,59,3,0,1,230,1.229,8.1,0.5,2.9,9.6,3.28,,0
Josh Papelbon,26,5,2,.714,2.87,34,0,27,0,0,2,59.2,56,21,19,2,15,2,40,8,1,3,249,1.190,8.4,0.3,2.3,6.0,2.67,,0
Jarod Plummer,25,0,1,.000,3.60,1,1,0,0,0,0,5.0,4,3,2,0,1,0,5,1,1,0,22,1.000,7.2,0.0,1.8,9.0,5.00,,0
Eammon Portice,24,8,8,.500,4.35,25,25,0,0,0,0,128.1,128,67,62,12,36,0,141,4,0,9,543,1.278,9.0,0.8,2.5,9.9,3.92,,0
Chad Povich,23,0,1,.000,4.70,6,0,2,0,0,1,7.2,7,4,4,2,4,0,10,0,0,0,35,1.435,8.2,2.3,4.7,11.7,2.50,,0
Bryan Price,22,1,6,.143,6.54,11,11,0,0,0,0,52.1,62,43,38,4,19,0,57,2,1,4,238,1.548,10.7,0.7,3.3,9.8,3.00,,1
Jason Rice,23,1,3,.250,2.44,41,0,12,0,0,0,70.0,38,20,19,2,41,0,94,4,0,6,289,1.129,4.9,0.3,5.3,12.1,2.29,,0
Kyle Weiland,22,7,9,.438,3.46,26,26,0,0,0,0,132.2,119,65,51,4,57,0,112,16,3,10,575,1.327,8.1,0.3,3.9,7.6,1.96,,1
Armando Zerpa*,22,1,3,.250,4.85,16,0,1,0,0,0,29.2,26,17,16,2,21,0,27,2,0,4,135,1.584,7.9,0.6,6.4,8.2,1.29,,0
20 Players,23.5,67,72,.482,3.80,139,139,139,0,10,33,1211.2,1146,599,511,88,457,6,1113,81,8,67,5210,1.323,8.5,0.7,3.4,8.3,2.44,,0
