Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Cristhian Adames#,25,89,362,323,47,85,19,6,11,52,3,4,29,68,.263,.317,.461,.778,149,6,0,2,8,0,1
Yency Almonte#,23,8,6,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,1
Tyler Anderson*,27,4,4,4,0,1,0,0,0,0,0,0,0,3,.250,.250,.250,.500,1,0,0,0,0,0,1
Anthony Bemboom*,27,45,160,133,20,37,8,2,4,20,0,0,24,30,.278,.390,.459,.849,61,1,1,1,1,1,1
Chad Bettis,28,4,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,0,0,0,1
Domonic Brown*,29,48,171,158,23,48,10,2,3,21,0,2,8,23,.304,.327,.449,.777,71,4,0,0,5,1,1
Matt Carasiti,25,27,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Stephen Cardullo,29,8,31,26,6,8,3,0,0,5,1,1,4,4,.308,.419,.423,.842,11,2,1,0,0,0,1
Shane Carle,25,36,5,5,1,2,1,0,0,0,0,0,0,2,.400,.400,.600,1.000,3,0,0,0,0,0,1
Ryan Carpenter*,26,27,37,34,1,4,0,0,0,0,0,0,0,11,.118,.167,.118,.284,4,0,2,1,0,0,1
Daniel Castro,24,115,430,395,43,121,25,1,3,45,1,3,24,43,.306,.344,.397,.741,157,10,1,5,5,3,1
Juan Ciriaco,26,12,19,18,0,5,0,0,0,0,2,1,0,4,.278,.278,.278,.556,5,0,0,1,0,0,0
Noel Cuevas,25,128,528,493,79,154,17,12,15,79,16,3,25,102,.312,.353,.487,.840,240,22,7,1,2,3,1
David Dahl*,23,17,74,70,12,17,2,2,2,14,1,1,3,17,.243,.274,.414,.688,29,1,0,1,0,0,1
Chris Denorfia,36,20,61,51,7,14,0,2,0,2,4,0,9,13,.275,.383,.353,.736,18,0,0,1,0,0,1
Ian Desmond,31,3,10,9,1,3,1,0,1,1,0,0,1,1,.333,.400,.778,1.178,7,0,0,0,0,0,1
Barry Enright,31,12,13,12,1,5,1,0,0,1,0,0,0,2,.417,.417,.500,.917,6,0,0,1,0,0,1
James Farris,25,31,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,0
Collin Ferguson*,24,12,41,35,7,11,1,0,1,7,1,1,5,6,.314,.390,.429,.819,15,0,0,0,1,0,0
Matt Flemer,26,30,31,28,1,6,2,0,0,4,0,0,0,4,.214,.214,.286,.500,8,2,0,3,0,0,0
Dustin Garneau,29,36,144,128,24,36,9,2,10,26,0,1,13,22,.281,.347,.617,.964,79,4,1,0,2,0,1
Derrik Gibson,27,108,422,376,53,91,16,12,5,47,10,1,34,87,.242,.306,.388,.695,146,11,3,4,5,0,0
Nelson Gonzalez,27,16,6,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,0
Jon Gray,25,2,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Ryan Hanigan,36,17,69,53,9,14,3,0,0,8,0,0,10,16,.264,.362,.321,.683,17,0,1,0,5,0,1
Rosell Herrera#,24,103,363,320,59,89,20,4,3,27,20,6,35,69,.278,.351,.394,.745,126,8,2,4,2,0,1
Jeff Hoffman,24,10,14,10,1,1,0,0,0,0,0,0,0,4,.100,.100,.100,.200,1,0,0,4,0,0,1
Austin House,26,49,5,5,0,2,0,0,0,0,0,0,0,2,.400,.400,.400,.800,2,0,0,0,0,0,0
Ryan Howard*,37,16,54,52,5,10,4,0,3,8,0,0,0,17,.192,.185,.442,.627,23,2,0,0,2,0,1
Sam Howard,24,15,17,15,1,1,0,0,0,0,0,0,0,6,.067,.067,.067,.133,1,0,0,2,0,0,1
Zach Jemiola*,23,17,15,14,1,2,0,0,0,0,0,0,0,6,.143,.143,.143,.286,2,0,0,1,0,0,0
Johendi Jiminian,24,18,5,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,0
C.C. Lee,30,27,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,1,0,0,0,0,1
German Marquez,22,3,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Ryan McMahon*,22,70,314,289,46,108,23,2,14,56,4,3,21,53,.374,.411,.612,1.023,177,8,0,0,4,3,1
