Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Robinson Cespedes,21,69,297,274,25,73,12,4,1,23,10,3,13,34,.266,.314,.350,.665,96,1,7,1,2,0,0,2002,Short-Season A,HOU
Nic Covarrubias,22,57,222,200,13,42,10,1,0,21,7,1,12,36,.210,.277,.270,.547,54,10,7,2,1,1,0,2002,Short-Season A,HOU
Aneudi Cuevas,20,36,126,116,17,29,1,1,3,13,3,3,9,42,.250,.310,.353,.663,41,2,1,0,0,0,0,2002,Short-Season A,HOU
Osvaldo Fernando,21,4,13,13,1,1,0,0,0,1,0,0,0,2,.077,.077,.077,.154,1,0,0,0,0,0,0,2002,Short-Season A,HOU
Jesse Harrington,22,30,84,67,8,14,1,0,0,7,4,0,9,12,.209,.325,.224,.549,15,1,3,4,1,0,0,2002,Short-Season A,HOU
Clint Hoover,23,8,26,24,2,6,1,0,0,3,0,0,1,10,.250,.269,.292,.561,7,0,0,0,1,0,0,2002,Short-Season A,HOU
Kendall Jones,21,21,70,57,12,17,2,0,0,4,1,3,11,11,.298,.406,.333,.739,19,1,0,1,1,0,0,2002,Short-Season A,HOU
Ryan Larson,22,5,16,10,1,1,0,0,0,1,0,0,4,5,.100,.400,.100,.500,1,0,1,1,0,0,0,2002,Short-Season A,HOU
Brandon Macchi,22,68,291,255,30,71,8,1,6,31,3,2,31,53,.278,.355,.388,.743,99,5,1,1,3,1,0,2002,Short-Season A,HOU
Jeff Mackor,22,32,105,90,13,18,5,0,1,9,3,0,11,19,.200,.314,.289,.603,26,2,4,0,0,0,0,2002,Short-Season A,HOU
Randy McGarvey*,23,41,129,108,13,28,4,0,0,7,1,0,14,27,.259,.362,.296,.659,32,2,4,2,1,0,0,2002,Short-Season A,HOU
Pat Peavey,22,57,230,208,30,49,9,0,6,27,2,2,13,37,.236,.285,.365,.650,76,3,3,2,4,0,0,2002,Short-Season A,HOU
Jason Reuss,22,31,105,93,11,18,3,1,3,9,1,1,9,41,.194,.276,.344,.620,32,2,2,0,1,0,0,2002,Short-Season A,HOU
Andy Salmela,22,68,256,221,23,42,6,1,4,26,2,3,23,57,.190,.272,.281,.553,62,3,3,6,3,0,0,2002,Short-Season A,HOU
Jjallil Sandoval#,22,57,224,190,21,46,6,0,0,17,12,7,27,39,.242,.342,.274,.616,52,0,2,5,0,0,0,2002,Short-Season A,HOU
Adam Seuss*,21,69,271,243,29,53,10,2,4,28,3,3,22,32,.218,.289,.325,.614,79,5,3,1,2,0,0,2002,Short-Season A,HOU
Andy Topham,21,47,196,181,22,42,8,1,2,16,5,2,7,45,.232,.270,.320,.591,58,10,4,0,4,0,0,2002,Short-Season A,HOU
Jake Whitesides*,21,45,140,126,13,28,5,4,0,6,3,2,12,21,.222,.295,.325,.620,41,3,1,1,0,0,0,2002,Short-Season A,HOU
