Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Carlos Arroyo*,21,62,278,255,46,81,11,1,0,26,6,5,18,31,.318,.366,.369,.735,94,2,2,2,1,0,0
Eric Blakeley,22,9,16,15,3,3,0,0,1,2,1,0,1,5,.200,.250,.400,.650,6,0,0,0,0,0,0
T.J. Bohn,22,62,249,212,28,52,10,0,3,20,7,2,29,53,.245,.340,.335,.675,71,4,3,2,3,1,1
Hunter Brown,22,15,56,49,5,9,2,0,2,5,1,0,7,13,.184,.286,.347,.633,17,0,0,0,0,0,0
Alex Cadena,22,37,150,135,13,32,8,0,1,11,0,0,7,12,.237,.300,.319,.619,43,4,6,0,2,1,0
Ismael Castro,18,66,311,284,55,89,26,1,9,46,13,2,16,41,.313,.356,.507,.863,144,3,4,5,2,1,0
Chris Colton,19,69,283,238,30,55,17,3,5,30,4,2,35,79,.231,.335,.391,.725,93,6,4,2,4,0,0
Michael Garciaparra,19,9,36,31,3,5,2,0,0,3,0,1,4,15,.161,.257,.226,.483,7,1,0,1,0,0,0
Matt Hagen,22,63,247,204,40,59,10,1,7,30,3,1,35,47,.289,.408,.451,.859,92,1,6,2,0,0,0
Corey Harrington,22,49,184,165,23,34,11,0,1,17,3,2,13,35,.206,.271,.291,.562,48,1,2,3,1,0,0
Gary Harris*,22,69,311,286,37,82,12,8,6,43,4,2,16,63,.287,.337,.448,.784,128,5,6,2,1,3,0
Hector Henriquez#,21,17,52,51,3,8,1,0,0,0,0,1,1,9,.157,.173,.176,.350,9,0,0,0,0,0,0
Ben Hudson,22,8,20,18,1,1,0,0,0,2,1,0,2,6,.056,.150,.056,.206,1,1,0,0,0,0,0
Frank Kunich,23,28,97,85,14,26,5,0,0,5,1,0,12,28,.306,.392,.365,.756,31,0,0,0,0,0,0
Eddie Menchaca,21,6,26,22,3,4,0,0,0,3,1,0,3,3,.182,.280,.182,.462,4,1,0,1,0,0,0
Harvey Monte*,20,17,60,45,9,9,1,1,0,3,1,2,12,10,.200,.368,.267,.635,12,1,0,3,0,0,0
Jon Nelson,22,66,298,274,37,64,8,0,17,64,4,1,14,96,.234,.289,.449,.737,123,3,8,0,2,2,0
Rene Rivera,18,62,256,227,29,55,18,1,1,26,5,2,16,38,.242,.314,.344,.657,78,3,9,1,3,1,1
Dominic Woody,23,18,59,53,3,12,3,0,0,3,0,2,3,19,.226,.293,.283,.576,15,0,2,1,0,0,0
