Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Juan Carlos Abreu,19,34,115,105,13,23,5,1,0,13,2,1,7,31,.219,.281,.286,.566,30,3,2,1,0,0,0
Juan Barriento,20,49,195,178,21,53,8,0,2,21,2,2,13,41,.298,.349,.376,.725,67,5,2,0,2,0,0
Brennan Boesch*,31,3,11,9,2,2,0,0,0,0,0,0,2,0,.222,.364,.222,.586,2,0,0,0,0,0,1
Marino Campana,18,12,44,44,4,8,0,0,1,1,0,2,0,15,.182,.182,.250,.432,11,1,0,0,0,0,0
Lorenzo Cedrola,18,53,238,214,33,62,14,1,2,21,9,4,11,28,.290,.350,.393,.743,84,1,10,1,2,0,0
C.J. Chatham,21,8,25,24,2,4,2,0,1,2,0,0,0,7,.167,.200,.375,.575,9,2,1,0,0,0,0
Ricardo Cubillan#,18,2,8,6,2,0,0,0,0,1,0,0,2,2,.000,.250,.000,.250,0,0,0,0,0,0,0
Imeldo Diaz,18,46,181,171,11,40,4,1,0,14,0,3,5,24,.234,.263,.269,.532,46,6,2,2,1,1,0
Santiago Espinal,21,26,99,86,8,21,2,0,0,10,1,0,10,11,.244,.330,.267,.597,23,2,1,2,0,0,1
Stanley Espinal,19,53,226,203,24,44,12,0,2,20,2,2,16,38,.217,.288,.305,.593,62,4,5,0,2,1,0
Reed Gragnani#,25,7,31,30,2,7,2,0,0,1,0,0,1,5,.233,.258,.300,.558,9,1,0,0,0,0,0
Nicholos Hamilton,18,14,53,42,10,8,3,0,0,1,3,1,7,11,.190,.346,.262,.608,11,1,3,1,0,0,0
Chad Hardy,19,27,90,86,6,14,0,0,2,5,1,0,3,32,.163,.191,.233,.424,20,0,0,1,0,0,0
Juan Hernandez*,20,4,11,10,1,2,0,0,0,1,0,1,1,2,.200,.273,.200,.473,2,0,0,0,0,0,0
Ivan Houellemont#,17,4,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,0
Raiwinson Lameda*,20,54,213,193,16,46,9,2,0,21,3,2,14,40,.238,.299,.306,.604,59,1,3,2,1,2,0
Brandon Magee*,25,8,30,25,2,6,0,1,0,1,1,1,4,10,.240,.367,.320,.687,8,0,1,0,0,0,0
Alan Marrero,18,22,70,54,5,5,0,0,1,3,0,0,14,30,.093,.300,.148,.448,8,1,2,0,0,0,0
Samuel Miranda*,18,27,96,86,5,25,6,0,2,16,0,0,5,16,.291,.347,.430,.778,37,3,3,1,1,1,0
Andrew Noviello*,19,14,38,35,2,6,1,0,0,3,1,0,1,18,.171,.237,.200,.437,7,0,2,0,0,0,0
Jhon Nunez#,21,2,5,5,1,2,1,0,0,0,1,0,0,1,.400,.400,.600,1.000,3,0,0,0,0,0,0
Rafael Oliveras,21,45,201,182,20,50,6,0,0,9,0,0,14,26,.275,.343,.308,.651,56,7,5,0,0,1,0
Steven Reveles,23,10,37,33,6,10,0,0,0,4,3,0,3,4,.303,.378,.303,.681,10,1,1,0,0,0,0
Jagger Rusconi#,19,7,25,24,1,7,2,0,0,3,1,0,1,3,.292,.320,.375,.695,9,0,0,0,0,0,0
Alberto Schmidt,19,15,54,41,3,8,3,0,0,8,0,0,10,14,.195,.365,.268,.634,11,0,1,2,0,0,0
Hemerson Serven#,18,1,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,1,0,0,0,0,0,0
Granger Studdard*,21,13,44,35,5,5,1,0,0,1,1,0,7,15,.143,.295,.171,.467,6,0,1,0,1,0,0
Yomar Valentin#,18,33,107,91,13,20,4,1,1,10,2,2,12,19,.220,.302,.319,.621,29,2,0,1,3,1,0
