Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
DeAndre Asbury-Heath,20,47,173,150,23,37,8,3,2,16,4,2,13,46,.247,.324,.380,.704,57,3,5,3,2,0,0
Luis Bandes,20,44,167,156,22,36,7,0,4,17,0,1,5,29,.231,.275,.353,.628,55,4,5,0,1,0,0
Shane Billings,21,50,201,191,27,46,4,1,0,18,8,6,8,34,.241,.269,.272,.541,52,5,0,0,2,0,0
Andrew Brodbeck*,23,6,27,22,3,6,1,0,1,2,1,2,3,2,.273,.407,.455,.862,10,0,2,0,0,0,0
Allen Cordoba,20,50,220,196,49,71,16,5,0,18,22,4,21,19,.362,.427,.495,.922,97,3,2,0,1,0,1
J.R. Davis,21,46,196,186,40,62,10,2,3,13,11,6,5,22,.333,.362,.457,.819,85,2,4,0,1,0,0
Bryce Denton,18,54,225,202,34,57,7,0,4,26,2,1,20,37,.282,.356,.376,.732,76,9,3,0,0,0,0
Matt Fiedler,21,52,220,197,30,64,20,0,4,31,8,1,19,32,.325,.386,.487,.874,96,2,2,0,2,0,0
Erik Garcia,23,25,95,89,10,19,5,0,1,12,0,0,6,36,.213,.263,.303,.567,27,3,0,0,0,0,0
Yariel Gonzalez#,22,19,85,78,10,24,9,0,1,11,0,0,6,10,.308,.353,.462,.814,36,2,0,0,1,0,0
Joey Hawkins,23,23,82,75,7,9,2,0,1,4,0,1,5,28,.120,.173,.187,.360,14,0,0,1,1,0,0
Andrew Knizner,21,53,222,185,35,59,12,1,6,42,0,0,21,21,.319,.423,.492,.915,91,8,14,0,2,0,1
Caleb Lopes,20,40,175,131,19,44,11,0,0,22,2,0,30,24,.336,.488,.420,.908,55,1,10,3,1,0,0
Joshua Lopez,20,42,178,154,22,47,6,2,5,33,1,0,20,41,.305,.388,.468,.855,72,4,2,0,2,0,0
Hunter Newman,22,15,66,61,11,17,4,0,1,11,0,0,3,12,.279,.318,.393,.712,24,1,1,0,1,0,0
Jonathan Rivera,19,41,148,144,18,37,7,3,3,24,2,0,4,51,.257,.277,.410,.687,59,4,0,0,0,0,0
Carlos Torres,23,7,26,25,3,6,0,0,0,3,1,0,0,7,.240,.231,.240,.471,6,0,0,0,1,0,0
Stephen Zavala,23,24,88,71,10,10,3,0,1,3,1,0,12,18,.141,.299,.225,.524,16,5,4,1,0,1,0
