Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Micker Adolfo,19,4,18,16,2,4,2,0,1,2,0,0,1,8,.250,.333,.563,.896,9,0,1,0,0,0,0
Joel Booker,22,33,155,135,30,40,8,1,1,18,26,1,13,27,.296,.387,.393,.780,53,0,7,0,0,1,0
Luis Castillo,19,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Zack Collins*,21,3,11,11,1,1,0,0,0,0,0,0,0,7,.091,.091,.091,.182,1,2,0,0,0,0,1
Jacob Cooper,20,37,163,145,24,36,7,2,4,19,1,0,10,38,.248,.315,.407,.722,59,1,5,1,2,0,0
Luis Curbelo,18,45,185,164,20,37,6,2,2,14,4,0,15,42,.226,.303,.323,.626,53,2,4,0,2,0,0
Sam Dexter,22,9,36,31,5,8,2,0,1,5,1,0,4,3,.258,.343,.419,.762,13,0,0,1,0,0,0
Maiker Feliz,18,31,114,98,18,21,2,0,1,6,0,0,16,25,.214,.325,.265,.590,26,1,0,0,0,0,0
Jake Fincher,23,3,12,10,4,6,1,0,0,2,2,1,2,1,.600,.667,.700,1.367,7,0,0,0,0,0,0
Dante Flores*,23,10,37,31,4,7,2,2,0,3,1,1,3,11,.226,.270,.419,.690,13,1,0,0,3,0,0
J.J. Franco,24,6,22,19,1,3,0,0,0,1,0,1,3,3,.158,.273,.158,.431,3,0,0,0,0,0,0
Joxelier Garcia,22,9,31,24,3,6,2,0,0,5,0,0,4,5,.250,.419,.333,.753,8,1,3,0,0,0,0
Slade Heathcott*,25,7,31,25,5,8,3,0,2,12,1,0,4,8,.320,.452,.680,1.132,17,0,2,0,0,0,1
Michael Hickman*,19,16,58,49,6,14,4,0,0,2,0,0,5,18,.286,.386,.367,.753,18,2,3,1,0,0,0
Felix Mercedes,19,34,133,116,18,32,7,1,2,12,0,0,10,32,.276,.353,.405,.759,47,0,5,0,2,0,0
Ricky Mota,18,23,83,78,11,19,2,0,3,6,1,1,4,31,.244,.280,.385,.665,30,1,0,1,0,0,0
Amado Nunez,18,52,232,216,19,62,11,2,1,26,9,2,10,52,.287,.320,.370,.691,80,5,1,4,1,0,0
Hanleth Otano,19,41,151,136,13,33,8,0,0,8,0,1,11,43,.243,.313,.301,.615,41,3,3,1,0,0,0
Carlos Perez,19,11,41,39,6,9,2,0,1,6,0,1,2,2,.231,.268,.359,.627,14,3,0,0,0,0,0
Zach Remillard,22,13,46,42,6,13,3,2,2,9,1,1,2,9,.310,.370,.619,.989,26,0,2,0,0,0,0
Franklin Reyes,17,52,217,211,20,36,10,2,1,16,0,0,5,71,.171,.189,.251,.440,53,8,0,0,1,0,0
Kyle Ruchim,23,2,7,5,0,0,0,0,0,0,0,0,2,2,.000,.286,.000,.286,0,0,0,0,0,0,0
Louis Silverio,22,27,107,101,15,27,4,1,4,21,2,1,2,20,.267,.288,.446,.734,45,0,1,3,0,0,0
Kevan Smith,28,2,7,5,2,1,0,0,1,2,0,0,2,2,.200,.429,.800,1.229,4,1,0,0,0,0,1
Trevin Sonnier,23,38,162,143,19,36,7,0,2,15,9,3,9,19,.252,.310,.343,.653,49,1,4,4,2,0,0
Ylexander Villarroel#,19,17,66,59,8,13,3,0,0,7,0,0,4,12,.220,.303,.271,.574,16,0,3,0,0,0,0
David Walker*,24,3,8,7,1,1,0,0,0,0,0,0,0,2,.143,.143,.143,.286,1,0,0,1,0,0,0
