Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Cecilio Aybar,22,22,79,70,18,21,4,0,1,10,5,2,5,20,.300,.364,.400,.764,28,1,2,2,0,0,0
Will Barring,23,27,115,95,14,22,2,1,0,9,5,3,18,31,.232,.351,.274,.625,26,3,0,1,1,0,0
Ricardo Cespedes*,18,56,241,227,30,73,4,3,1,16,7,7,9,36,.322,.356,.379,.735,86,1,3,2,0,0,0
Franklin Correa,20,34,136,126,17,27,7,2,3,25,1,1,3,34,.214,.242,.373,.615,47,4,2,4,1,1,0
Yeffry De Aza,19,45,170,161,9,32,7,1,0,12,0,4,5,52,.199,.235,.255,.490,41,8,3,0,1,0,0
Anthony Dimino*,22,37,144,117,19,38,7,0,1,15,7,2,22,20,.325,.437,.410,.847,48,4,2,2,1,0,0
Reed Gamache,22,50,216,179,31,50,14,0,1,19,1,1,35,39,.279,.394,.374,.768,67,8,0,0,2,0,0
Scott Manea,20,10,38,30,4,3,1,0,0,3,0,0,6,4,.100,.289,.133,.423,4,1,2,0,0,0,0
Angel Manzanarez,19,11,42,36,3,5,0,0,0,1,3,1,4,6,.139,.225,.139,.364,5,2,0,2,0,0,0
Jose Maria,21,43,174,157,28,48,18,0,3,31,0,1,11,32,.306,.362,.478,.840,75,3,4,0,2,0,0
Santo Marte,22,12,47,39,5,9,2,0,1,3,1,1,8,10,.231,.362,.359,.721,14,0,0,0,0,0,0
Jose Medina,19,63,260,231,34,66,9,2,4,33,8,3,27,46,.286,.358,.394,.752,91,3,0,0,2,0,0
Oliver Pascual#,19,4,15,12,2,2,0,0,0,1,0,1,1,3,.167,.286,.167,.452,2,0,1,1,0,0,0
Raphael Ramirez*,20,36,130,119,11,19,2,2,1,13,5,3,7,44,.160,.206,.235,.442,28,0,0,4,0,0,0
Walter Rasquin,20,49,204,187,24,55,3,3,2,20,8,3,16,31,.294,.353,.374,.727,70,4,1,0,0,0,0
Dionis Rodriguez,21,41,162,134,18,33,10,0,2,21,0,2,23,35,.246,.369,.366,.734,49,1,3,2,0,0,0
Ian Strom,21,37,166,145,19,33,9,2,0,10,9,4,20,33,.228,.319,.317,.637,46,2,0,0,1,0,0
Jeremy Wolf*,22,50,206,183,31,53,12,1,5,33,0,1,19,37,.290,.359,.448,.807,82,5,2,0,2,0,0
