Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Reggie Abercrombie,24,76,321,299,51,82,12,3,15,45,19,6,14,87,.274,.317,.485,.802,145,5,5,2,1,2,1,2005,Adv A,MIA
Patrick Arlis,24,91,342,305,38,74,9,2,6,35,9,1,25,72,.243,.296,.344,.641,105,13,0,8,4,1,0,2005,Adv A,MIA
Tony Arnerich,25,29,112,99,8,21,3,0,0,14,1,0,9,29,.212,.297,.242,.540,24,1,3,1,0,0,0,2005,Adv A,MIA
Norberto Batista,21,7,10,9,2,3,1,0,0,3,1,0,1,2,.333,.400,.444,.844,4,0,0,0,0,0,0,2005,Adv A,MIA
Ryan Bear,24,129,531,472,76,139,25,3,3,46,23,4,45,72,.294,.361,.379,.740,179,12,7,2,5,1,0,2005,Adv A,MIA
Ryan Blake,25,3,9,8,0,1,0,0,0,0,0,0,1,2,.125,.222,.125,.347,1,1,0,0,0,0,0,2005,Adv A,MIA
Todd Brock,27,83,253,231,23,45,9,1,4,17,4,6,15,70,.195,.257,.294,.551,68,4,5,0,2,0,0,2005,Adv A,MIA
Greg Brown,25,27,69,56,5,11,2,0,0,9,0,0,11,17,.196,.324,.232,.556,13,0,0,1,1,0,0,2005,Adv A,MIA
Jose Campusano#,21,89,320,300,37,83,9,3,0,32,13,5,9,67,.277,.305,.327,.631,98,5,4,5,2,0,0,2005,Adv A,MIA
Alejandro De Aza*,21,123,554,472,75,135,24,9,3,37,34,17,58,87,.286,.370,.394,.764,186,8,8,11,5,3,1,2005,Adv A,MIA
Matt DeMarco*,25,29,113,107,13,26,1,0,0,6,2,0,4,13,.243,.277,.252,.529,27,3,1,1,0,1,0,2005,Adv A,MIA
Juan Figueroa*,23,80,324,293,30,76,15,1,0,33,3,1,26,72,.259,.321,.317,.638,93,6,2,0,3,2,0,2005,Adv A,MIA
John Lindsey,28,30,111,96,13,21,8,0,1,16,0,0,11,22,.219,.324,.333,.658,32,5,4,0,0,0,1,2005,Adv A,MIA
Nathan Messner,19,4,6,4,1,0,0,0,0,0,1,0,2,2,.000,.333,.000,.333,0,0,0,0,0,0,0,2005,Adv A,MIA
Lee Mitchell,23,126,532,468,65,106,27,1,14,60,4,1,51,142,.226,.311,.378,.690,177,13,8,2,3,2,0,2005,Adv A,MIA
Angel Molina,23,120,514,456,59,119,23,3,9,84,7,7,48,89,.261,.331,.384,.715,175,12,3,0,7,2,0,2005,Adv A,MIA
Frank Moore*,26,37,165,146,15,42,8,1,0,21,6,3,16,30,.288,.366,.356,.722,52,1,2,1,0,1,0,2005,Adv A,MIA
Blake Ochoa,19,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2005,Adv A,MIA
Kevin Randel*,24,114,465,393,59,112,19,1,9,50,15,3,58,95,.285,.384,.407,.791,160,11,6,7,1,3,0,2005,Adv A,MIA
Andy Rohleder,25,87,297,271,25,58,13,0,4,27,5,2,17,70,.214,.266,.306,.572,83,6,4,0,5,0,0,2005,Adv A,MIA
Ryan Schade,26,28,52,45,3,10,1,0,0,1,1,0,6,11,.222,.314,.244,.558,11,1,0,1,0,0,0,2005,Adv A,MIA
Freddy Smolarski,20,1,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,1,0,0,0,0,0,0,2005,Adv A,MIA
Michael Tucker,25,12,43,35,7,8,2,0,2,5,0,0,8,7,.229,.372,.457,.829,16,1,0,0,0,0,0,2005,Adv A,MIA
Josh Willingham,26,2,10,9,1,2,1,0,0,1,0,0,0,2,.222,.300,.333,.633,3,0,1,0,0,0,1,2005,Adv A,MIA
