Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Vince Blue*,22,124,556,498,67,148,17,3,0,50,40,29,47,84,.297,.356,.343,.700,171,10,1,6,4,2,0,2005,Adv A,DET
Russ Cleveland,25,43,124,113,14,31,3,2,2,10,3,1,8,22,.274,.322,.389,.712,44,2,0,3,0,0,0,2005,Adv A,DET
Brent Clevlen,21,130,568,494,77,149,28,4,18,102,14,5,65,118,.302,.387,.484,.871,239,16,5,2,2,8,1,2005,Adv A,DET
Pedro Cotto*,23,9,19,17,3,4,0,0,0,1,1,0,1,0,.235,.278,.235,.513,4,0,0,1,0,0,0,2005,Adv A,DET
Juan Francia#,23,60,290,255,39,83,5,0,3,29,26,10,27,34,.325,.399,.380,.780,97,1,5,2,1,2,0,2005,Adv A,DET
Juan Gonzalez#,23,64,243,219,30,60,6,4,1,12,5,5,17,33,.274,.328,.352,.679,77,3,1,5,1,0,0,2005,Adv A,DET
Andrew Graham,23,7,14,14,1,4,0,0,0,2,0,0,0,2,.286,.286,.286,.571,4,0,0,0,0,0,0,2005,Adv A,DET
Kelly Hunt,24,128,541,501,59,108,26,0,18,86,6,10,29,122,.216,.259,.375,.634,188,13,3,0,8,2,0,2005,Adv A,DET
Kody Kirkland,22,125,497,443,78,118,24,9,16,65,12,3,36,102,.266,.342,.470,.812,208,6,16,0,2,1,0,2005,Adv A,DET
Jason Knoedler#,24,40,107,89,18,25,6,0,0,9,3,1,16,21,.281,.387,.348,.735,31,1,0,1,1,1,0,2005,Adv A,DET
Garth McKinney,23,115,439,401,70,97,17,3,23,71,16,5,26,151,.242,.301,.471,.772,189,6,9,0,3,0,0,2005,Adv A,DET
Gilberto Mejia#,22,64,284,260,32,69,8,2,2,21,10,8,19,64,.265,.323,.335,.657,87,2,3,2,0,0,0,2005,Adv A,DET
Derek Nicholson*,29,118,497,427,78,127,24,4,18,66,13,0,59,77,.297,.382,.499,.881,213,5,4,0,7,9,0,2005,Adv A,DET
Wilton Reynolds,25,15,34,34,3,7,5,0,0,4,1,1,0,13,.206,.206,.353,.559,12,2,0,0,0,0,0,2005,Adv A,DET
Eric Rodland*,25,72,258,230,33,64,12,2,5,28,8,5,22,42,.278,.346,.413,.759,95,4,3,1,2,2,0,2005,Adv A,DET
Danilo Sanchez,24,103,399,349,58,99,18,0,22,68,0,1,38,52,.284,.361,.524,.885,183,5,7,0,5,1,0,2005,Adv A,DET
James Skelton*,19,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2005,Adv A,DET
Scott Tousa*,25,59,240,203,40,63,6,2,1,20,8,4,25,39,.310,.408,.374,.782,76,4,9,2,1,1,0,2005,Adv A,DET
