Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Gera Alvarez,25,70,271,227,39,58,16,0,6,34,2,6,26,45,.256,.346,.405,.751,92,4,6,11,1,0,0
Tommy Arko,22,19,68,63,5,9,4,0,3,5,1,0,5,25,.143,.206,.349,.555,22,0,0,0,0,0,0
Bryan Bass#,23,117,409,352,59,85,22,0,12,51,11,4,41,135,.241,.329,.406,.735,143,5,6,8,2,0,0
Brian Bock,23,37,142,134,16,34,5,0,3,26,1,0,5,19,.254,.286,.358,.644,48,2,1,2,0,0,0
Travis Brown,24,118,446,392,41,99,11,1,3,40,3,5,29,63,.253,.312,.309,.620,121,9,7,13,5,0,0
Mario Delgado*,25,118,473,435,53,133,27,1,26,86,1,0,31,80,.306,.362,.552,.913,240,8,7,0,0,7,0
Jeff Fiorentino*,22,103,455,413,70,118,18,4,22,66,12,6,34,90,.286,.346,.508,.854,210,5,4,4,0,2,1
Branden Florence,27,78,313,283,50,92,18,2,16,51,0,0,16,29,.325,.380,.572,.953,162,9,11,0,3,1,0
Eric Grimm#,24,11,42,37,3,8,2,0,1,2,0,0,3,10,.216,.293,.351,.644,13,1,1,1,0,0,0
Ryan Hubele,24,53,213,195,25,55,16,0,4,29,1,0,7,37,.282,.321,.426,.746,83,7,5,4,2,0,0
Nick Markakis*,21,91,401,350,59,105,25,1,12,62,2,1,43,65,.300,.379,.480,.859,168,6,4,0,4,4,1
Josh McCurdy,25,63,235,210,27,50,9,2,2,23,10,4,18,41,.238,.308,.329,.636,69,6,4,1,2,0,0
Nolan Reimold,21,23,97,83,17,22,6,0,6,11,3,0,12,27,.265,.371,.554,.925,46,0,2,0,0,0,1
Jarod Rine*,23,115,418,369,53,77,11,3,3,23,21,7,36,89,.209,.289,.279,.568,103,11,6,6,1,2,0
Mike Russell,23,75,268,229,38,54,14,0,10,37,1,0,31,82,.236,.342,.428,.770,98,7,6,2,0,1,0
Pat Scalabrini,28,45,168,151,25,37,8,0,3,19,1,0,12,33,.245,.307,.358,.665,54,8,2,2,1,1,0
Nate Spears*,20,112,498,445,63,131,30,6,6,41,8,4,36,82,.294,.349,.429,.778,191,1,2,14,1,1,1
Cody Wargo,23,4,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,1,0,0,0,0,0
Dustin Yount*,22,110,442,368,57,95,16,1,12,52,4,2,60,102,.258,.372,.405,.777,149,6,8,4,2,0,0
