Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Matt DeMarco*,25,30,109,97,16,20,5,0,0,5,1,0,9,12,.206,.294,.258,.551,25,1,3,0,0,1,0,2005,Adv A,STL
Matt Dryer,25,121,487,433,58,95,20,1,21,76,3,1,45,130,.219,.296,.416,.711,180,10,4,0,5,4,0,2005,Adv A,STL
Terry Evans,23,114,425,385,34,85,16,1,8,47,12,6,29,110,.221,.285,.330,.615,127,5,7,1,3,1,1,2005,Adv A,STL
Reid Gorecki,24,64,275,234,38,67,18,2,6,41,24,7,32,55,.286,.374,.457,.831,107,5,3,2,4,1,1,2005,Adv A,STL
Tyler Greene,21,20,92,85,17,23,4,0,2,5,6,0,5,28,.271,.326,.388,.714,33,1,2,0,0,0,1,2005,Adv A,STL
Cody Haerther*,21,47,192,173,29,55,8,7,8,30,8,3,17,31,.318,.380,.584,.964,101,4,1,0,1,1,0,2005,Adv A,STL
Calvin Hayes,21,51,202,181,23,39,7,3,1,16,6,3,13,44,.215,.285,.304,.589,55,2,5,2,1,0,0,2005,Adv A,STL
Jarrett Hoffpauir,22,63,265,226,23,58,10,1,0,19,11,5,32,26,.257,.346,.310,.656,70,2,0,5,2,0,1,2005,Adv A,STL
Jonny Kaplan,25,15,59,53,8,10,2,0,1,3,3,2,4,12,.189,.271,.283,.554,15,0,2,0,0,0,0,2005,Adv A,STL
Rayner Laya,24,75,287,267,29,68,9,1,1,26,10,4,13,21,.255,.291,.307,.598,82,14,1,5,1,0,0,2005,Adv A,STL
Brandon Marcelli,24,18,64,58,4,10,2,0,0,4,0,1,3,13,.172,.238,.207,.445,12,2,2,1,0,0,0,2005,Adv A,STL
Brian Martin,25,60,250,222,36,66,16,0,5,38,6,1,22,67,.297,.363,.437,.800,97,6,2,2,2,1,0,2005,Adv A,STL
Joe Mather,22,57,225,200,37,55,12,2,8,27,4,0,12,39,.275,.342,.475,.817,95,5,9,3,1,1,1,2005,Adv A,STL
Mike McCoy,24,85,332,282,47,76,13,2,1,27,18,3,36,56,.270,.355,.340,.695,96,2,3,8,3,1,1,2005,Adv A,STL
Tony McQuade#,23,32,115,100,17,25,4,2,2,13,4,0,9,21,.250,.325,.390,.715,39,2,3,1,2,1,0,2005,Adv A,STL
Jose Mendez,21,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2005,Adv A,STL
Anthony Monegan*,26,24,100,95,8,18,4,1,0,5,4,0,4,21,.189,.222,.253,.475,24,1,0,1,0,0,0,2005,Adv A,STL
Jason Motte,23,40,128,122,7,21,4,0,3,10,1,0,4,41,.172,.198,.279,.477,34,3,0,2,0,0,1,2005,Adv A,STL
Matt Pagnozzi,22,61,211,187,14,36,11,0,1,18,3,2,20,49,.193,.278,.267,.545,50,6,2,2,0,1,1,2005,Adv A,STL
Tyler Parker,24,93,368,325,46,87,20,3,9,54,15,3,36,102,.268,.350,.431,.780,140,4,5,2,0,0,0,2005,Adv A,STL
Dominic Rich*,25,3,9,8,0,1,0,0,0,0,0,0,1,1,.125,.222,.125,.347,1,0,0,0,0,0,0,2005,Adv A,STL
Ben Rosenthal*,25,8,21,19,3,3,0,0,0,0,1,0,2,1,.158,.238,.158,.396,3,1,0,0,0,0,0,2005,Adv A,STL
Brendan Ryan,23,49,207,188,29,57,17,0,1,16,8,1,15,20,.303,.355,.410,.764,77,4,0,4,0,0,1,2005,Adv A,STL
John Santor#,23,98,355,321,30,70,18,1,7,35,1,3,27,92,.218,.291,.346,.637,111,4,6,1,0,1,0,2005,Adv A,STL
Andy Schutzenhofer*,24,57,238,191,29,49,6,0,0,13,2,1,29,32,.257,.387,.288,.675,55,7,13,3,2,4,0,2005,Adv A,STL
Brady Toops*,23,25,89,76,6,12,2,0,0,8,3,1,11,18,.158,.273,.184,.457,14,2,1,1,0,0,0,2005,Adv A,STL
Simon Williams,23,20,75,69,6,18,2,0,2,8,1,2,5,18,.261,.320,.377,.697,26,2,1,0,0,0,0,2005,Adv A,STL
