Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Adam Brandenburg*,21,1,4,.200,5.13,11,11,0,0,0,0,47.1,58,29,27,3,11,1,26,2,1,4,211,1.458,11.0,0.6,2.1,4.9,2.36,0
T.J. Burton,19,4,2,.667,6.79,14,14,0,0,0,0,63.2,83,52,48,7,28,0,39,2,1,5,294,1.743,11.7,1.0,4.0,5.5,1.39,0
Reid Casey,23,1,2,.333,3.06,16,0,16,0,0,7,17.2,18,6,6,1,5,0,20,2,0,3,75,1.302,9.2,0.5,2.5,10.2,4.00,0
Dan Cevette*,19,0,2,.000,8.22,2,2,0,0,0,0,7.2,14,11,7,1,5,0,3,1,0,3,44,2.478,16.4,1.2,5.9,3.5,0.60,0
Matt Davis,21,4,4,.500,1.54,23,0,5,0,0,0,46.2,34,17,8,0,11,0,40,6,0,2,190,0.964,6.6,0.0,2.1,7.7,3.64,0
Chad Durbin,25,1,1,.500,2.25,2,2,0,0,0,0,12.0,9,4,3,1,3,0,8,2,0,0,46,1.000,6.8,0.8,2.3,6.0,2.67,1
Alberto Garza,26,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,0.000,0.0,0.0,0.0,18.0,,0
Adam Hanson,21,3,2,.600,2.45,21,0,1,0,0,0,40.1,38,15,11,1,6,0,33,3,1,0,166,1.091,8.5,0.2,1.3,7.4,5.50,0
Mark Harris,22,2,2,.500,4.22,16,0,7,0,0,0,21.1,21,10,10,1,10,0,9,1,0,4,95,1.453,8.9,0.4,4.2,3.8,0.90,0
Mike Hernandez*,22,3,0,1.000,0.00,4,0,0,0,0,0,10.1,2,0,0,0,3,0,14,2,0,1,38,0.484,1.7,0.0,2.6,12.2,4.67,0
Juan Lara*,22,3,3,.500,3.50,12,12,0,0,0,0,61.2,54,29,24,4,18,1,54,8,0,6,261,1.168,7.9,0.6,2.6,7.9,3.00,1
Roger Lincoln*,22,3,0,1.000,2.64,17,4,3,0,0,0,44.1,43,13,13,0,11,1,41,1,1,2,183,1.218,8.7,0.0,2.2,8.3,3.73,0
Ignacio Montano*,22,0,1,.000,15.43,5,0,2,0,0,0,4.2,9,8,8,1,3,0,3,1,0,0,27,2.571,17.4,1.9,5.8,5.8,1.00,0
Honeudis Pereyra,22,1,1,.500,2.59,21,0,4,0,0,1,41.2,32,16,12,0,27,1,51,4,0,3,183,1.416,6.9,0.0,5.8,11.0,1.89,0
Randy Perez*,23,1,1,.500,4.26,7,5,0,0,0,0,31.2,34,21,15,1,12,0,20,2,1,0,140,1.453,9.7,0.3,3.4,5.7,1.67,0
Ryan Prahm,24,2,0,1.000,2.89,3,1,0,0,0,0,9.1,5,4,3,0,4,0,14,0,0,0,38,0.964,4.8,0.0,3.9,13.5,3.50,0
Dan Rich*,23,1,1,.500,1.61,18,0,13,0,0,4,22.1,15,5,4,0,5,0,20,1,0,2,87,0.896,6.0,0.0,2.0,8.1,4.00,0
Brandon Rickert,22,0,1,.000,6.35,5,0,3,0,0,0,5.2,8,4,4,0,7,0,4,0,0,1,32,2.647,12.7,0.0,11.1,6.4,0.57,0
Paul Rigdon,27,0,0,,3.60,3,3,0,0,0,0,10.0,11,4,4,0,3,0,8,0,0,0,40,1.400,9.9,0.0,2.7,7.2,2.67,1
Scott Roehl,21,5,6,.455,3.64,14,14,0,0,0,0,64.1,63,35,26,2,28,0,50,4,0,2,276,1.415,8.8,0.3,3.9,7.0,1.79,0
Chip Southerland,21,0,0,,4.09,8,0,6,0,0,3,11.0,6,5,5,1,4,1,20,0,0,1,44,0.909,4.9,0.8,3.3,16.4,5.00,0
Shane Wallace*,22,1,2,.333,5.40,8,0,5,0,0,0,11.2,12,9,7,1,5,1,13,3,0,0,56,1.457,9.3,0.8,3.9,10.0,2.60,0
Joe Weaver,21,1,0,1.000,2.91,13,6,2,0,0,0,34.0,36,20,11,2,11,0,21,2,0,0,150,1.382,9.5,0.5,2.9,5.6,1.91,0
Chris White*,22,1,1,.500,4.87,14,0,7,0,0,0,20.1,23,13,11,2,9,2,23,0,0,1,93,1.574,10.2,0.9,4.0,10.2,2.56,0
