Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Adam Bostick*,20,4,6,.400,5.12,15,15,0,0,0,0,77.1,77,49,44,9,39,0,76,7,3,5,345,1.500,9.0,1.0,4.5,8.8,1.95,0
Travis Chick,19,1,2,.333,5.71,13,10,0,0,0,0,52.0,63,41,33,3,26,0,48,2,0,3,241,1.712,10.9,0.5,4.5,8.3,1.85,1
Cody Cillo,22,3,1,.750,2.86,17,0,12,0,0,1,22.0,23,8,7,0,9,0,27,1,0,2,96,1.455,9.4,0.0,3.7,11.0,3.00,0
Kyle Eazor*,21,0,0,,11.25,2,0,0,0,0,0,4.0,6,6,5,2,5,0,2,0,0,0,21,2.750,13.5,4.5,11.3,4.5,0.40,0
David Humen,22,1,1,.500,11.57,7,0,4,0,0,0,9.1,15,13,12,4,11,0,10,1,0,2,51,2.786,14.5,3.9,10.6,9.6,0.91,0
Jay Iehl,19,1,2,.333,9.00,4,4,0,0,0,0,18.0,22,18,18,1,5,0,16,4,1,2,83,1.500,11.0,0.5,2.5,8.0,3.20,0
Logan Kensing,20,2,4,.333,5.73,8,6,0,0,0,0,33.0,48,23,21,1,6,0,20,3,0,2,155,1.636,13.1,0.3,1.6,5.5,3.33,1
Dustin Kupper,22,3,6,.333,5.43,14,8,2,0,0,0,56.1,57,35,34,1,32,0,49,7,0,4,258,1.580,9.1,0.2,5.1,7.8,1.53,0
Nick Lovato*,22,2,6,.250,8.06,20,0,1,0,0,0,25.2,37,28,23,1,18,0,21,2,1,3,136,2.143,13.0,0.4,6.3,7.4,1.17,0
David Marchbanks*,21,0,0,,1.23,5,3,0,0,0,0,14.2,11,2,2,1,3,0,12,0,1,1,57,0.955,6.8,0.6,1.8,7.4,4.00,0
Carlos Martinez,21,0,1,.000,5.40,1,0,1,0,0,0,1.2,2,1,1,0,1,0,4,0,0,1,9,1.800,10.8,0.0,5.4,21.6,4.00,1
Zach McCormack*,21,0,2,.000,4.56,17,0,8,0,0,4,25.2,24,18,13,0,26,0,35,2,0,4,124,1.948,8.4,0.0,9.1,12.3,1.35,0
Nate Nowicki,21,0,2,.000,5.46,18,0,10,0,0,3,28.0,32,18,17,1,13,2,18,2,1,4,125,1.607,10.3,0.3,4.2,5.8,1.38,0
Shaun O'Connor,24,0,0,,11.25,3,0,3,0,0,0,4.0,7,6,5,0,5,0,3,0,1,3,22,3.000,15.8,0.0,11.3,6.8,0.60,0
Corey Ohalek*,23,1,0,1.000,5.68,3,0,1,0,0,0,6.1,9,5,4,2,2,0,6,0,0,1,30,1.737,12.8,2.8,2.8,8.5,3.00,0
Antonio Orozco,22,0,1,.000,9.00,1,0,0,0,0,0,4.0,9,4,4,1,0,0,2,0,0,0,20,2.250,20.3,2.3,0.0,4.5,,0
Reed Pawelk,23,0,0,,7.11,18,0,8,0,0,0,25.1,34,23,20,4,10,0,21,2,2,2,121,1.737,12.1,1.4,3.6,7.5,2.10,0
Chris Pillsbury,21,1,4,.200,4.97,18,8,3,0,0,0,54.1,56,35,30,7,26,0,54,1,0,4,245,1.509,9.3,1.2,4.3,8.9,2.08,0
Victor Prieto,20,0,6,.000,5.52,13,11,1,0,0,0,45.2,40,29,28,0,40,0,45,6,0,13,213,1.752,7.9,0.0,7.9,8.9,1.13,0
Carl Primus,22,2,3,.400,6.25,18,4,3,0,0,0,40.1,40,29,28,5,20,0,35,4,0,0,182,1.488,8.9,1.1,4.5,7.8,1.75,0
Eddie Russell,25,0,1,.000,2.08,4,0,1,0,0,0,8.2,8,2,2,0,5,0,6,0,0,0,34,1.500,8.3,0.0,5.2,6.2,1.20,0
Matthew Saucedo,23,1,1,.500,4.71,17,0,10,0,0,4,28.2,32,18,15,1,18,0,24,0,0,3,130,1.744,10.0,0.3,5.7,7.5,1.33,0
Tim Wood,20,0,2,.000,5.35,16,4,5,0,0,2,38.2,44,33,23,2,28,0,32,1,0,6,185,1.862,10.2,0.5,6.5,7.4,1.14,1
