Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jeff Allison,24,7,9,.438,3.68,25,25,0,3,0,0,139.1,151,66,57,13,30,0,71,8,1,4,596,1.299,9.8,0.8,1.9,4.6,2.37,0,2009,Adv A,MIA
Pete Andrelczyk,23,2,1,.667,5.06,6,0,4,0,0,0,10.2,13,6,6,0,2,0,11,1,0,1,47,1.406,11.0,0.0,1.7,9.3,5.50,0,2009,Adv A,MIA
Burke Badenhop,26,0,0,,0.00,2,2,0,0,0,0,8.0,2,1,0,0,1,0,8,0,0,0,29,0.375,2.3,0.0,1.1,9.0,8.00,1,2009,Adv A,MIA
A.J. Battisto,25,4,3,.571,2.75,28,0,15,0,0,5,39.1,30,13,12,1,9,1,42,1,1,2,157,0.992,6.9,0.2,2.1,9.6,4.67,0,2009,Adv A,MIA
Kiko Calero,34,0,0,,0.00,2,0,0,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,6,0.000,0.0,0.0,0.0,4.5,,1,2009,Adv A,MIA
Arquimedes Caminero,22,0,0,,30.86,2,0,1,0,0,0,2.1,7,8,8,3,2,0,2,1,0,0,17,3.857,27.0,11.6,7.7,7.7,1.00,1,2009,Adv A,MIA
Steve Cishek,23,3,4,.429,2.84,37,0,11,0,0,2,57.0,36,23,18,2,16,1,45,9,2,6,230,0.912,5.7,0.3,2.5,7.1,2.81,1,2009,Adv A,MIA
Skyler Crawford,21,0,0,,4.50,6,0,1,0,0,1,12.0,8,6,6,0,8,1,7,0,0,1,48,1.333,6.0,0.0,6.0,5.3,0.88,0,2009,Adv A,MIA
Brendan Donnelly,37,0,0,,0.00,1,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,1.000,9.0,0.0,0.0,0.0,,1,2009,Adv A,MIA
Todd Doolittle,26,2,2,.500,9.64,8,0,2,0,0,0,9.1,12,13,10,0,7,2,11,1,0,0,49,2.036,11.6,0.0,6.8,10.6,1.57,0,2009,Adv A,MIA
Bryan Evans,22,0,0,,12.00,1,1,0,0,0,0,3.0,5,4,4,0,1,0,5,0,0,0,14,2.000,15.0,0.0,3.0,15.0,5.00,0,2009,Adv A,MIA
Jon Fulton,25,0,2,.000,2.42,17,0,7,0,0,0,22.1,22,6,6,1,13,0,33,1,0,2,99,1.567,8.9,0.4,5.2,13.3,2.54,0,2009,Adv A,MIA
Kyle Gunderson,24,1,3,.250,3.12,38,0,31,0,0,14,40.1,39,14,14,1,11,2,36,3,0,1,172,1.240,8.7,0.2,2.5,8.0,3.27,0,2009,Adv A,MIA
Brett Harker,24,4,4,.500,3.49,24,15,3,0,0,0,98.0,95,47,38,7,21,0,47,5,0,4,407,1.184,8.7,0.6,1.9,4.3,2.24,0,2009,Adv A,MIA
Kris Harvey,25,6,7,.462,4.38,37,3,9,0,0,1,72.0,67,39,35,3,34,4,54,4,0,3,314,1.403,8.4,0.4,4.3,6.8,1.59,0,2009,Adv A,MIA
Ricardo Hernandez*,21,0,0,,0.00,1,0,1,0,0,0,0.1,2,0,0,0,0,0,0,0,0,0,3,6.000,54.0,0.0,0.0,0.0,,0,2009,Adv A,MIA
Dan Jennings*,22,0,0,,0.00,8,0,6,0,0,6,11.2,5,0,0,0,4,0,13,0,0,1,42,0.771,3.9,0.0,3.1,10.0,3.25,1,2009,Adv A,MIA
Blake Jones,28,0,1,.000,8.53,7,0,6,0,0,2,6.1,13,6,6,0,3,0,3,2,0,1,33,2.526,18.5,0.0,4.3,4.3,1.00,0,2009,Adv A,MIA
Tom Koehler,23,4,1,.800,3.38,6,6,0,0,0,0,34.2,35,15,13,0,9,0,25,2,0,3,141,1.269,9.1,0.0,2.3,6.5,2.78,1,2009,Adv A,MIA
Wade Korpi*,23,2,0,1.000,3.52,18,4,4,0,0,0,30.2,21,13,12,3,15,0,30,0,0,3,125,1.174,6.2,0.9,4.4,8.8,2.00,0,2009,Adv A,MIA
Matt Lindstrom,29,0,0,,0.00,2,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0,0,6,0.500,4.5,0.0,0.0,4.5,,1,2009,Adv A,MIA
Andy Loomis*,23,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,2,0,0,0,0,0,6,3.000,9.0,0.0,18.0,0.0,0.00,0,2009,Adv A,MIA
Corey Madden,25,1,0,1.000,1.29,4,0,1,0,0,0,7.0,5,1,1,0,3,0,4,0,0,0,25,1.143,6.4,0.0,3.9,5.1,1.33,0,2009,Adv A,MIA
Jhan Marinez,20,1,1,.500,3.14,29,0,10,0,0,1,43.0,28,17,15,4,20,0,42,4,0,3,179,1.116,5.9,0.8,4.2,8.8,2.10,1,2009,Adv A,MIA
Derell McCall,27,1,3,.250,6.47,10,8,0,0,0,0,40.1,52,30,29,6,15,0,27,3,0,4,184,1.661,11.6,1.3,3.3,6.0,1.80,0,2009,Adv A,MIA
Spike McDougall,25,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,5,2.000,9.0,0.0,9.0,0.0,0.00,0,2009,Adv A,MIA
Andrew Miller*,24,0,0,,2.25,1,1,0,0,0,0,4.0,3,1,1,0,1,0,5,0,0,0,16,1.000,6.8,0.0,2.3,11.3,5.00,1,2009,Adv A,MIA
Henry Owens,30,0,0,,2.25,3,0,1,0,0,1,4.0,2,1,1,0,2,0,3,0,0,0,15,1.000,4.5,0.0,4.5,6.8,1.50,1,2009,Adv A,MIA
Garrett Parcell,24,1,0,1.000,2.25,3,0,0,0,0,0,4.0,3,1,1,0,0,0,2,0,0,1,15,0.750,6.8,0.0,0.0,4.5,,0,2009,Adv A,MIA
