Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Michael Anton*,24,1,0,1.000,3.00,3,2,1,0,0,1,15.0,14,7,5,0,2,0,16,2,0,1,63,1.067,8.4,0.0,1.2,9.6,8.00,0
Ryan Brasier,21,5,4,.556,5.23,27,14,5,0,0,0,98.0,103,63,57,17,32,0,93,1,1,8,422,1.378,9.5,1.6,2.9,8.5,2.91,1
Ysmael Carmona,24,0,8,.000,5.74,42,0,35,0,0,20,42.1,45,28,27,5,26,1,55,9,2,5,203,1.677,9.6,1.1,5.5,11.7,2.12,0
Kelvim Escobar,33,0,0,,0.00,2,2,0,0,0,0,10.2,2,1,0,0,1,0,12,1,0,0,36,0.281,1.7,0.0,0.8,10.1,12.00,1
Robert Fish*,21,1,6,.143,6.39,16,13,0,0,0,0,69.0,94,59,49,12,28,0,54,9,0,3,326,1.768,12.3,1.6,3.7,7.0,1.93,0
Manuel Flores*,22,2,3,.400,4.32,6,6,0,0,0,0,33.1,44,23,16,4,3,0,19,0,0,1,146,1.410,11.9,1.1,0.8,5.1,6.33,0
Steve Geltz,21,7,1,.875,3.76,34,0,6,0,0,0,64.2,52,29,27,7,32,1,73,2,0,3,272,1.299,7.2,1.0,4.5,10.2,2.28,1
Jeremy Haynes,23,0,5,.000,4.36,39,0,8,0,0,0,66.0,64,45,32,3,51,1,67,2,1,17,307,1.742,8.7,0.4,7.0,9.1,1.31,0
Cephas Howard,24,0,1,.000,18.00,5,0,2,0,0,0,4.0,8,8,8,0,5,0,3,0,0,1,25,3.250,18.0,0.0,11.3,6.8,0.60,0
Esmerlin Jimenez,24,2,3,.400,8.14,10,9,0,0,0,0,42.0,71,42,38,7,28,0,26,5,0,4,212,2.357,15.2,1.5,6.0,5.6,0.93,0
Mike Kenney,22,1,7,.125,5.54,36,11,7,0,0,0,87.2,102,56,54,12,40,0,66,5,0,4,400,1.620,10.5,1.2,4.1,6.8,1.65,0
Tim Kiely,23,5,5,.500,4.44,12,12,0,1,0,0,73.0,85,42,36,7,8,0,44,2,0,0,311,1.274,10.5,0.9,1.0,5.4,5.50,0
Michael Kohn,23,2,0,1.000,0.94,22,0,14,0,0,3,28.2,13,3,3,0,14,0,43,0,0,2,108,0.942,4.1,0.0,4.4,13.5,3.07,1
Sammy Leon,24,2,2,.500,10.80,15,0,5,0,0,0,18.1,25,25,22,3,13,0,19,3,0,0,97,2.073,12.3,1.5,6.4,9.3,1.46,0
Baudilio Lopez,18,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,2,0,0,0,4,2.000,9.0,0.0,9.0,18.0,2.00,0
Shane Loux,29,0,0,,0.00,1,1,0,0,0,0,1.0,1,0,0,0,2,0,0,0,0,1,6,3.000,9.0,0.0,18.0,0.0,0.00,1
Eddie McKiernan,20,5,4,.556,3.81,45,0,26,0,0,4,56.2,60,30,24,6,22,1,52,3,0,4,253,1.447,9.5,1.0,3.5,8.3,2.36,0
Jayson Miller*,23,6,10,.375,5.09,26,25,0,0,0,0,141.1,180,91,80,15,24,0,87,4,0,3,617,1.443,11.5,1.0,1.5,5.5,3.63,0
Kevin Nabors,23,0,1,.000,6.98,16,0,5,0,0,0,19.1,23,16,15,2,10,0,21,3,0,0,90,1.707,10.7,0.9,4.7,9.8,2.10,0
Anthony Norman*,24,0,0,,0.00,1,0,1,0,0,0,1.1,0,0,0,0,2,0,0,0,0,0,5,1.500,0.0,0.0,13.5,0.0,0.00,0
Nick Pugliese,23,0,0,,7.04,6,0,3,0,0,0,7.2,8,7,6,2,5,0,7,0,0,1,37,1.696,9.4,2.3,5.9,8.2,1.40,0
Trevor Reckling*,20,1,2,.333,0.95,3,3,0,0,0,0,19.0,9,3,2,2,3,0,16,0,0,0,68,0.632,4.3,0.9,1.4,7.6,5.33,0
Ervin Santana,26,0,0,,5.79,1,1,0,0,0,0,4.2,4,3,3,2,0,0,3,0,0,0,18,0.857,7.7,3.9,0.0,5.8,,1
Tim Schoeninger,24,1,1,.500,4.15,5,5,0,0,0,0,21.2,28,10,10,4,7,0,15,2,0,0,98,1.615,11.6,1.7,2.9,6.2,2.14,0
Matt Shoemaker,22,1,0,1.000,3.12,3,3,0,0,0,0,17.1,14,7,6,2,1,0,13,0,0,0,67,0.865,7.3,1.0,0.5,6.8,13.00,1
Andrew Taylor*,22,1,0,1.000,9.53,5,0,0,0,0,0,5.2,8,8,6,2,8,0,8,0,0,1,34,2.824,12.7,3.2,12.7,12.7,1.00,1
Jeremy Thorne,23,4,8,.333,4.83,14,14,0,0,0,0,82.0,101,50,44,11,29,0,49,2,1,6,359,1.585,11.1,1.2,3.2,5.4,1.69,0
Mason Tobin,21,0,0,,0.00,3,0,2,0,0,1,2.2,2,4,0,0,2,0,2,0,0,0,14,1.500,6.8,0.0,6.8,6.8,1.00,1
Alex Torres*,21,10,3,.769,2.74,21,19,1,0,0,0,121.1,93,43,37,4,63,0,124,6,1,9,506,1.286,6.9,0.3,4.7,9.2,1.97,1
Jordon Towns,23,0,3,.000,8.74,9,0,1,0,0,0,11.1,18,13,11,2,7,0,9,1,0,0,62,2.206,14.3,1.6,5.6,7.1,1.29,0
Taylor Wilding,24,4,2,.667,3.43,39,0,15,0,0,3,57.2,52,25,22,5,16,1,55,4,0,3,240,1.179,8.1,0.8,2.5,8.6,3.44,0
