Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Nick Additon*,21,4,3,.571,3.06,19,15,0,0,0,0,79.1,69,40,27,1,37,1,66,5,1,10,347,1.336,7.8,0.1,4.2,7.5,1.78,0
Jared Bradford,23,0,0,,1.17,10,0,3,0,0,1,15.1,11,6,2,1,1,0,9,1,0,1,63,0.783,6.5,0.6,0.6,5.3,9.00,0
Brian Broderick,22,9,7,.563,4.61,21,19,1,0,0,0,109.1,136,62,56,4,17,0,64,6,0,1,473,1.399,11.2,0.3,1.4,5.3,3.76,1
George Brown*,23,4,5,.444,4.26,14,13,0,0,0,0,63.1,63,32,30,2,19,0,47,7,0,4,273,1.295,9.0,0.3,2.7,6.7,2.47,0
Jason Buursma,23,3,1,.750,4.62,27,0,11,0,0,0,37.0,52,22,19,1,15,1,20,3,0,0,179,1.811,12.6,0.2,3.6,4.9,1.33,0
Richard Castillo,19,6,13,.316,3.87,29,26,0,1,0,0,148.2,155,77,64,4,66,2,105,8,0,7,661,1.487,9.4,0.2,4.0,6.4,1.59,0
Mark Diapoules,21,1,4,.200,5.72,15,6,2,0,0,0,39.1,41,33,25,3,28,0,30,4,0,7,191,1.754,9.4,0.7,6.4,6.9,1.07,0
Thomas Eager,23,4,6,.400,5.25,52,0,9,0,0,0,70.1,66,51,41,2,46,2,75,6,0,10,316,1.592,8.4,0.3,5.9,9.6,1.63,0
C.J. Fick,23,3,3,.500,4.92,20,7,2,0,0,0,56.2,67,33,31,6,8,1,26,2,0,1,239,1.324,10.6,1.0,1.3,4.1,3.25,1
Sam Freeman*,22,2,1,.667,1.64,26,0,13,0,0,1,33.0,18,7,6,0,13,0,30,0,0,2,133,0.939,4.9,0.0,3.5,8.2,2.31,1
Brad Furnish*,24,1,1,.500,3.55,13,4,4,0,0,0,33.0,34,13,13,2,16,1,22,2,0,3,145,1.515,9.3,0.5,4.4,6.0,1.38,0
Shaun Garceau,21,0,2,.000,6.23,11,4,0,0,0,0,30.1,30,22,21,2,19,0,16,4,0,0,141,1.615,8.9,0.6,5.6,4.7,0.84,0
Jaime Garcia*,22,0,1,.000,0.71,3,2,0,0,0,0,12.2,4,1,1,0,4,0,16,0,0,0,42,0.632,2.8,0.0,2.8,11.4,4.00,1
Jonathan Gonzalez,21,0,1,.000,3.79,11,0,4,0,0,0,19.0,26,19,8,3,6,1,10,3,2,1,97,1.684,12.3,1.4,2.8,4.7,1.67,0
Scott Gorgen,22,3,5,.375,2.92,14,13,0,0,0,0,74.0,50,28,24,7,32,0,73,3,0,1,302,1.108,6.1,0.9,3.9,8.9,2.28,0
Elvis Hernandez,24,0,0,,5.65,12,0,1,0,0,0,14.1,13,10,9,2,16,1,13,0,0,1,69,2.023,8.2,1.3,10.0,8.2,0.81,0
Blake King,22,9,3,.750,2.84,41,2,12,0,0,0,76.0,41,29,24,0,58,1,96,2,0,5,322,1.303,4.9,0.0,6.9,11.4,1.66,0
David Kopp,23,5,3,.625,3.12,15,13,1,0,0,0,69.1,67,25,24,3,26,1,58,3,0,6,289,1.341,8.7,0.4,3.4,7.5,2.23,0
Ryan Kulik*,23,1,1,.500,5.25,4,2,1,0,0,1,12.0,15,7,7,1,3,0,17,0,0,0,53,1.500,11.3,0.8,2.3,12.8,5.67,0
Kristhiam Linares*,23,0,2,.000,4.62,23,0,5,0,0,0,25.1,21,14,13,1,15,1,26,2,0,4,113,1.421,7.5,0.4,5.3,9.2,1.73,0
Lance Lynn,22,0,0,,2.30,5,2,0,0,0,0,15.2,16,4,4,0,3,0,17,0,0,0,64,1.213,9.2,0.0,1.7,9.8,5.67,1
Casey Mulligan,21,1,2,.333,1.61,26,0,14,0,0,5,28.0,20,9,5,1,12,0,34,1,0,0,114,1.143,6.4,0.3,3.9,10.9,2.83,0
Arquimedes Nieto,20,1,3,.250,4.28,6,6,0,0,0,0,33.2,32,20,16,1,9,0,27,3,0,4,146,1.218,8.6,0.3,2.4,7.2,3.00,0
Mike Parisi,26,0,1,.000,8.22,2,2,0,0,0,0,7.2,15,7,7,0,3,0,4,1,1,0,38,2.348,17.6,0.0,3.5,4.7,1.33,1
Adam Reifer,23,4,7,.364,4.47,54,0,45,0,0,21,48.1,51,28,24,2,24,1,50,6,1,3,226,1.552,9.5,0.4,4.5,9.3,2.08,0
Francisco Rivera*,20,0,0,,5.40,1,0,0,0,0,0,1.2,3,2,1,0,1,0,0,0,0,0,10,2.400,16.2,0.0,5.4,0.0,0.00,0
Jorge Rondon,21,0,1,.000,7.71,8,2,0,0,0,0,16.1,24,17,14,1,10,0,11,0,1,1,82,2.082,13.2,0.6,5.5,6.1,1.10,1
Eduardo Sanchez,20,0,1,.000,1.44,19,0,9,0,0,3,25.0,12,4,4,2,5,0,26,3,0,1,93,0.680,4.3,0.7,1.8,9.4,5.20,1
