Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Manny Banuelos*,18,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,0.000,0.0,0.0,0.0,18.0,,1,2009,Adv A,NYY
Philip Bartleski,26,4,1,.800,2.86,16,0,5,0,0,1,28.1,23,9,9,2,8,2,30,3,0,0,120,1.094,7.3,0.6,2.5,9.5,3.75,0,2009,Adv A,NYY
Dellin Betances,21,2,5,.286,5.48,11,11,0,0,0,0,44.1,48,29,27,2,27,0,44,2,0,3,206,1.692,9.7,0.4,5.5,8.9,1.63,1,2009,Adv A,NYY
Jeremy Bleich*,22,6,4,.600,3.40,14,14,0,0,0,0,79.1,79,34,30,4,22,0,56,0,0,6,332,1.273,9.0,0.5,2.5,6.4,2.55,1,2009,Adv A,NYY
Noel Castillo,25,3,2,.600,2.91,31,2,6,0,0,2,58.2,52,24,19,1,31,0,56,8,0,5,269,1.415,8.0,0.2,4.8,8.6,1.81,0,2009,Adv A,NYY
Wilkin De La Rosa*,24,1,0,1.000,1.29,3,3,0,0,0,0,14.0,9,2,2,0,4,0,17,0,0,1,54,0.929,5.8,0.0,2.6,10.9,4.25,0,2009,Adv A,NYY
Grant Duff,26,0,1,.000,3.82,24,1,11,0,0,1,35.1,35,17,15,2,11,0,26,1,0,2,155,1.302,8.9,0.5,2.8,6.6,2.36,0,2009,Adv A,NYY
Jairo Heredia,19,2,2,.500,6.91,4,4,0,1,1,0,14.1,25,14,11,2,5,0,10,0,1,3,72,2.093,15.7,1.3,3.1,6.3,2.00,0,2009,Adv A,NYY
Craig Heyer,23,4,3,.571,3.11,30,6,12,0,0,1,72.1,73,30,25,1,9,1,29,1,0,2,296,1.134,9.1,0.1,1.1,3.6,3.22,0,2009,Adv A,NYY
Jonathan Hovis,25,2,2,.500,3.38,44,0,39,0,0,22,48.0,44,19,18,2,13,1,41,0,0,1,195,1.188,8.3,0.4,2.4,7.7,3.15,0,2009,Adv A,NYY
