Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Juan Apodaca,18,35,133,123,10,30,3,1,4,20,0,1,7,21,.244,.280,.382,.662,47,6,0,1,2,0,0,2005,A,LAD
Daniel Batz,23,120,481,429,59,120,27,2,4,46,5,2,38,45,.280,.347,.380,.727,163,8,9,0,5,1,0,2005,A,LAD
Jeremy Brown,21,5,22,20,2,4,0,0,0,4,0,0,0,4,.200,.273,.200,.473,4,1,2,0,0,0,0,2005,A,LAD
Cole Bruce,23,22,73,69,10,21,4,1,5,11,1,1,2,20,.304,.315,.609,.924,42,1,0,0,2,1,0,2005,A,LAD
Brandon Carter*,22,75,313,276,38,61,6,0,1,33,0,4,30,33,.221,.304,.254,.558,70,9,4,1,2,0,0,2005,A,LAD
Ryan Carter,22,60,235,224,35,63,13,1,14,44,4,0,8,68,.281,.315,.536,.851,120,3,3,0,0,0,0,2005,A,LAD
Justin Crist,22,12,37,34,3,6,1,0,0,4,0,0,2,8,.176,.216,.206,.422,7,0,0,0,1,0,0,2005,A,LAD
Travis Denker,19,101,434,358,65,111,23,1,21,68,2,5,67,78,.310,.417,.556,.973,199,6,3,0,6,2,1,2005,A,LAD
Blake DeWitt*,19,120,522,481,61,136,31,3,11,65,0,1,34,79,.283,.333,.428,.762,206,13,4,0,3,0,1,2005,A,LAD
Gabriel Gutierrez,21,71,259,232,25,60,9,1,3,18,0,1,18,40,.259,.327,.345,.672,80,5,6,2,1,0,0,2005,A,LAD
Jamie Hoffmann,20,79,368,321,53,99,13,9,1,24,10,4,39,73,.308,.383,.414,.797,133,6,1,5,2,1,1,2005,A,LAD
Dom Laurin,22,54,195,168,20,27,4,0,5,18,2,1,17,62,.161,.245,.274,.519,46,2,3,3,4,0,0,2005,A,LAD
Lucas May,20,99,416,385,46,88,14,2,9,53,5,2,16,92,.229,.267,.345,.613,133,7,7,1,7,1,1,2005,A,LAD
Carlos Medero-Stullz,19,1,5,3,0,1,0,0,0,0,0,0,2,2,.333,.600,.333,.933,1,0,0,0,0,0,0,2005,A,LAD
David Nicholson,22,92,378,345,49,85,14,2,2,28,7,5,28,67,.246,.310,.316,.625,109,9,4,0,1,0,0,2005,A,LAD
Sergio Pedroza*,21,49,201,179,31,37,11,1,12,30,0,0,16,58,.207,.294,.480,.774,86,5,6,0,0,0,0,2005,A,LAD
Eduardo Perez#,20,10,35,33,0,7,2,0,0,4,0,0,1,10,.212,.257,.273,.530,9,2,1,0,0,0,0,2005,A,LAD
James Peterson*,21,30,120,103,8,25,4,0,2,10,2,0,15,29,.243,.336,.340,.676,35,8,0,1,1,0,0,2005,A,LAD
B.J. Richmond*,21,12,43,39,2,4,1,0,0,2,1,0,4,14,.103,.186,.128,.314,5,2,0,0,0,0,0,2005,A,LAD
Ryan Russ#,24,98,387,351,48,98,20,5,8,49,4,6,24,66,.279,.338,.433,.771,152,8,8,2,2,1,0,2005,A,LAD
Steven Sapp,19,10,25,23,2,3,1,0,0,1,0,0,2,9,.130,.200,.174,.374,4,0,0,0,0,0,0,2005,A,LAD
Sam Steidl*,24,55,232,193,25,47,7,0,0,12,2,0,29,24,.244,.350,.280,.629,54,8,3,6,1,0,0,2005,A,LAD
Chris Westervelt,23,53,216,179,31,47,15,0,5,29,0,0,33,35,.263,.389,.430,.819,77,4,4,0,0,0,0,2005,A,LAD
