Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Drew Anderson#,22,105,443,407,59,100,15,9,6,37,15,9,31,96,.246,.298,.371,.669,151,6,0,3,2,1,0,2005,A,CIN
Jordan Belcher,21,25,101,89,14,26,7,0,1,8,2,2,11,12,.292,.366,.404,.771,36,2,0,0,1,1,0,2005,A,CIN
Evan Conley,24,22,74,61,7,11,2,0,1,8,0,0,10,17,.180,.311,.262,.573,16,1,2,0,1,0,0,2005,A,CIN
Phil Gentry*,24,88,404,365,51,99,23,7,5,47,13,5,23,79,.271,.323,.414,.737,151,3,7,5,4,0,0,2005,A,CIN
Rey Gonzalez,20,4,11,11,0,1,0,0,0,0,0,0,0,5,.091,.091,.091,.182,1,0,0,0,0,0,0,2005,A,CIN
Tonys Gutierrez*,21,109,465,410,65,133,21,5,7,48,6,0,40,71,.324,.396,.451,.847,185,7,11,0,4,1,0,2005,A,CIN
Habelito Hernandez,24,47,191,181,18,51,14,1,3,23,3,0,3,31,.282,.301,.420,.721,76,4,2,5,0,0,0,2005,A,CIN
Ben Himes*,24,27,124,106,18,27,11,0,2,18,1,2,16,33,.255,.363,.415,.778,44,2,2,0,0,1,0,2005,A,CIN
Paul Janish,22,55,254,208,30,51,10,2,5,29,5,2,29,38,.245,.346,.385,.730,80,1,5,8,4,2,1,2005,A,CIN
Brad Key,22,68,274,256,25,62,4,0,6,31,0,0,16,76,.242,.285,.328,.613,84,8,0,0,2,0,0,2005,A,CIN
Chris Kroski*,23,59,238,211,29,57,11,3,6,32,3,1,24,48,.270,.349,.436,.785,92,2,2,0,1,0,0,2005,A,CIN
Trevor Lawhorn,22,84,333,303,39,79,19,4,6,45,11,6,13,63,.261,.294,.409,.703,124,3,4,6,7,1,0,2005,A,CIN
Kenny Lewis*,20,26,101,90,9,19,2,2,1,6,11,6,8,25,.211,.290,.311,.601,28,1,2,1,0,0,0,2005,A,CIN
Jorge Mejia,22,49,182,157,22,31,5,1,1,14,4,3,22,35,.197,.293,.261,.554,41,3,0,1,2,0,0,2005,A,CIN
Bobby Mosby,23,52,208,188,25,46,8,0,9,28,0,0,14,60,.245,.303,.431,.734,81,5,3,0,3,1,0,2005,A,CIN
Jeremiah Piepkorn,24,107,467,421,68,112,24,3,22,77,4,3,30,94,.266,.328,.494,.822,208,5,11,1,4,1,0,2005,A,CIN
John Purdom,24,89,367,318,36,88,19,0,2,39,1,0,33,52,.277,.366,.355,.721,113,8,13,1,2,1,0,2005,A,CIN
Adam Rosales,22,32,148,134,24,44,8,0,9,21,3,1,10,24,.328,.378,.590,.968,79,3,2,0,2,0,1,2005,A,CIN
Mayker Sandoval,21,26,99,85,11,14,4,2,0,4,2,1,9,39,.165,.276,.259,.534,22,1,4,1,0,0,0,2005,A,CIN
Cody Strait,22,116,474,413,63,110,16,4,14,60,25,7,38,102,.266,.349,.426,.775,176,6,15,7,1,0,0,2005,A,CIN
B.J. Szymanski,22,50,214,191,32,50,8,1,10,26,7,1,21,57,.262,.332,.471,.803,90,6,0,0,2,0,0,2005,A,CIN
Craig Tatum,22,37,151,128,16,24,7,1,1,12,0,2,21,30,.188,.311,.281,.593,36,2,2,0,0,0,1,2005,A,CIN
Chad Ziemendorf,24,9,34,29,4,5,1,0,0,4,0,0,4,10,.172,.294,.207,.501,6,0,1,0,0,0,0,2005,A,CIN
