Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Anthony Acosta,23,0,0,,1.42,4,0,1,0,0,0,6.1,5,2,1,0,1,0,8,0,0,0,25,0.947,7.1,0.0,1.4,11.4,8.00,0,2004,Adv A,NYM
Brian Bannister,23,5,7,.417,4.32,20,20,0,0,0,0,110.1,111,63,53,6,27,1,106,10,1,10,462,1.251,9.1,0.5,2.2,8.6,3.93,1,2004,Adv A,NYM
David Byard,26,5,5,.500,4.55,37,0,17,0,0,4,57.1,62,35,29,4,28,6,26,2,1,6,264,1.570,9.7,0.6,4.4,4.1,0.93,0,2004,Adv A,NYM
Joey Cole,26,1,3,.250,4.85,24,0,19,0,0,9,26.0,24,16,14,0,20,1,20,0,0,2,120,1.692,8.3,0.0,6.9,6.9,1.00,0,2004,Adv A,NYM
Vince Cordova,22,1,2,.333,3.13,4,3,0,1,0,0,23.0,22,8,8,2,4,0,19,1,0,0,93,1.130,8.6,0.8,1.6,7.4,4.75,0,2004,Adv A,NYM
Mike Cox*,25,2,1,.667,3.23,21,3,7,0,0,0,30.2,16,13,11,0,35,0,33,14,0,5,158,1.663,4.7,0.0,10.3,9.7,0.94,0,2004,Adv A,NYM
Kevin Deaton,22,6,3,.667,2.99,19,19,0,0,0,0,96.1,94,38,32,2,23,1,73,5,0,5,395,1.215,8.8,0.2,2.1,6.8,3.17,0,2004,Adv A,NYM
Bryan Edwards,24,5,6,.455,3.30,38,6,11,2,0,4,90.0,88,36,33,6,19,2,35,6,0,3,374,1.189,8.8,0.6,1.9,3.5,1.84,0,2004,Adv A,NYM
Scott Erickson,36,1,0,1.000,0.00,2,2,0,0,0,0,7.0,6,0,0,0,0,0,5,0,0,0,27,0.857,7.7,0.0,0.0,6.4,,1,2004,Adv A,NYM
Shane Hawk*,22,2,0,1.000,3.55,8,0,6,0,0,2,12.2,9,6,5,2,5,1,10,1,0,0,53,1.105,6.4,1.4,3.6,7.1,2.00,0,2004,Adv A,NYM
Scott Kazmir*,20,1,2,.333,3.42,11,11,0,0,0,0,50.0,49,20,19,3,22,0,51,0,0,5,211,1.420,8.8,0.5,4.0,9.2,2.32,1,2004,Adv A,NYM
Randy Keisler*,28,1,0,1.000,0.00,1,0,1,0,0,0,3.2,3,0,0,0,0,0,1,0,0,0,14,0.818,7.4,0.0,0.0,2.5,,1,2004,Adv A,NYM
Bobby Keppel,22,1,1,.500,0.90,2,2,0,0,0,0,10.0,7,2,1,0,2,0,6,0,0,0,37,0.900,6.3,0.0,1.8,5.4,3.00,1,2004,Adv A,NYM
Matt Lindstrom,24,5,5,.500,3.73,14,14,0,1,0,0,79.2,83,44,33,5,20,0,50,3,0,4,329,1.293,9.4,0.6,2.3,5.6,2.50,1,2004,Adv A,NYM
Micah Mangrum,26,1,1,.500,0.73,4,1,1,0,0,0,12.1,7,2,1,0,3,1,5,0,0,1,44,0.811,5.1,0.0,2.2,3.6,1.67,0,2004,Adv A,NYM
Tim McNab,24,4,4,.500,4.65,38,0,15,0,0,1,71.2,91,40,37,4,22,3,53,1,0,9,332,1.577,11.4,0.5,2.8,6.7,2.41,0,2004,Adv A,NYM
Mike Meyers,26,1,1,.500,5.71,4,3,0,0,0,0,17.1,20,11,11,0,3,1,14,1,0,2,68,1.327,10.4,0.0,1.6,7.3,4.67,0,2004,Adv A,NYM
Orber Moreno,27,0,0,,27.00,1,0,0,0,0,0,1.0,4,3,3,0,0,0,2,0,0,1,7,4.000,36.0,0.0,0.0,18.0,,1,2004,Adv A,NYM
