Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Tyler Adamczyk,21,5,10,.333,5.00,26,25,0,3,0,0,136.2,143,85,76,12,71,0,81,14,0,26,609,1.566,9.4,0.8,4.7,5.3,1.14,0
Rick Ankiel*,24,0,1,.000,2.08,3,3,0,0,0,0,8.2,5,4,2,0,0,0,11,0,0,0,32,0.577,5.2,0.0,0.0,11.4,,1
Roberto Batista,22,4,5,.444,4.40,54,0,21,0,0,1,61.1,68,38,30,2,22,6,36,5,1,7,278,1.467,10.0,0.3,3.2,5.3,1.64,0
Buddy Blair*,22,11,10,.524,4.40,26,26,0,1,0,0,161.2,178,85,79,10,38,0,101,4,1,9,675,1.336,9.9,0.6,2.1,5.6,2.66,0
Josh Brey*,24,0,1,.000,12.27,1,1,0,0,0,0,3.2,5,5,5,2,0,0,4,2,0,2,16,1.364,12.3,4.9,0.0,9.8,,0
Chance Caple,25,1,0,1.000,1.69,3,3,0,0,0,0,16.0,12,3,3,1,7,0,10,2,0,1,63,1.188,6.8,0.6,3.9,5.6,1.43,0
Wilson Ciprian,21,5,4,.556,2.61,38,0,28,0,0,11,48.1,47,17,14,4,10,1,31,3,0,1,205,1.179,8.8,0.7,1.9,5.8,3.10,0
B.R. Cook,26,0,0,,7.50,3,2,0,0,0,0,6.0,9,6,5,1,4,0,3,0,0,0,32,2.167,13.5,1.5,6.0,4.5,0.75,0
Nate Cotton,24,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,0
Justin Garza,21,6,1,.857,2.53,27,0,23,0,0,10,32.0,28,9,9,1,14,5,19,0,0,1,137,1.313,7.9,0.3,3.9,5.3,1.36,0
Blake Hawksworth,21,1,0,1.000,5.91,2,2,0,0,0,0,10.2,10,7,7,2,3,0,11,0,1,3,45,1.219,8.4,1.7,2.5,9.3,3.67,1
Josh Kinney,25,0,1,.000,4.32,7,0,3,0,0,0,8.1,8,6,4,1,6,2,12,1,0,0,44,1.680,8.6,1.1,6.5,13.0,2.00,1
Wayne Lundgren,22,0,1,.000,4.26,8,0,0,0,0,0,12.2,8,7,6,1,1,0,5,2,0,0,49,0.711,5.7,0.7,0.7,3.6,5.00,0
James Mondesir,25,1,2,.333,3.67,17,8,4,0,0,0,61.1,61,32,25,10,24,1,37,0,0,5,261,1.386,9.0,1.5,3.5,5.4,1.54,0
Jordan Pals,23,5,1,.833,2.69,11,11,0,1,1,0,60.1,60,22,18,1,19,1,43,2,0,3,249,1.309,9.0,0.1,2.8,6.4,2.26,0
Chad Petty*,22,3,2,.600,5.25,23,3,1,0,0,0,60.0,62,39,35,8,16,2,38,3,0,4,257,1.300,9.3,1.2,2.4,5.7,2.38,0
Anthony Rawson*,23,0,2,.000,2.16,53,0,12,0,0,5,75.0,55,23,18,1,23,2,44,2,0,9,304,1.040,6.6,0.1,2.8,5.3,1.91,0
Anthony Reyes,22,3,0,1.000,4.66,7,7,0,0,0,0,36.2,41,21,19,5,7,0,38,1,1,3,150,1.309,10.1,1.2,1.7,9.3,5.43,1
Chris Russ,25,0,0,,0.00,7,0,5,0,0,5,8.0,4,0,0,0,2,0,2,1,0,1,32,0.750,4.5,0.0,2.3,2.3,1.00,0
John Santor,22,0,0,,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
Rich Scalamandre,23,3,2,.600,4.08,40,0,9,0,0,0,46.1,41,22,21,2,26,3,48,1,0,10,206,1.446,8.0,0.4,5.1,9.3,1.85,0
Jared Smith,25,5,4,.556,3.06,14,12,1,0,0,0,64.2,58,26,22,3,39,0,40,4,0,2,274,1.500,8.1,0.4,5.4,5.6,1.03,0
Steve Stemle,27,2,0,1.000,1.50,3,1,0,0,0,0,6.0,5,1,1,0,0,0,2,0,0,0,23,0.833,7.5,0.0,0.0,3.0,,1
Josh Teekel,23,9,6,.600,3.93,26,25,0,0,0,0,142.0,134,67,62,7,57,1,96,12,1,12,599,1.345,8.5,0.4,3.6,6.1,1.68,0
Shane Wallace*,23,7,6,.538,3.14,54,0,22,0,0,1,63.0,38,27,22,4,40,4,37,3,0,11,269,1.238,5.4,0.6,5.7,5.3,0.93,0
Mike Wodnicki,24,2,2,.500,3.81,6,5,0,0,0,0,28.1,27,14,12,2,2,0,17,2,0,2,118,1.024,8.6,0.6,0.6,5.4,8.50,0
