Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Ruben Castillo,25,1,0,1.000,0.00,5,0,4,0,0,0,7.0,4,1,0,0,1,0,4,0,0,0,26,0.714,5.1,0.0,1.3,5.1,4.00,0,2004,Adv A,SEA
Troy Cate*,23,3,0,1.000,2.61,7,3,0,0,0,0,20.2,21,8,6,2,6,0,24,0,0,0,85,1.306,9.1,0.9,2.6,10.5,4.00,1,2004,Adv A,SEA
Michael Ciccotelli*,22,0,0,,9.00,1,0,1,0,0,0,2.0,4,2,2,0,0,0,1,0,0,0,10,2.000,18.0,0.0,0.0,4.5,,0,2004,Adv A,SEA
Rich Dorman,25,3,2,.600,2.68,7,7,0,0,0,0,37.0,35,13,11,0,12,0,36,2,1,3,164,1.270,8.5,0.0,2.9,8.8,3.00,0,2004,Adv A,SEA
T.A. Fulmer,24,6,7,.462,5.16,17,17,0,1,0,0,96.0,109,61,55,7,21,0,86,5,0,6,424,1.354,10.2,0.7,2.0,8.1,4.10,0,2004,Adv A,SEA
Felix Hernandez,18,9,3,.750,2.74,16,15,1,0,0,0,92.0,85,31,28,5,26,0,114,8,0,6,385,1.207,8.3,0.5,2.5,11.2,4.38,1,2004,Adv A,SEA
Jon Huber,22,4,1,.800,6.12,7,5,1,0,0,0,32.1,42,24,22,4,14,0,38,3,0,0,157,1.732,11.7,1.1,3.9,10.6,2.71,1,2004,Adv A,SEA
Cesar Jimenez*,19,6,7,.462,2.32,43,2,26,0,0,6,85.1,80,28,22,3,18,0,80,5,3,6,360,1.148,8.4,0.3,1.9,8.4,4.44,1,2004,Adv A,SEA
Rett Johnson,24,0,2,.000,7.97,7,7,0,0,0,0,20.1,32,20,18,0,14,0,14,0,0,5,105,2.262,14.2,0.0,6.2,6.2,1.00,0,2004,Adv A,SEA
Bobby Livingston*,21,12,6,.667,3.57,28,27,0,1,1,0,186.2,187,90,74,15,30,0,141,7,0,4,762,1.163,9.0,0.7,1.4,6.8,4.70,1,2004,Adv A,SEA
Miguel Martinez*,21,2,1,.667,5.62,30,0,20,0,0,5,41.2,38,26,26,6,17,1,54,1,1,2,182,1.320,8.2,1.3,3.7,11.7,3.18,0,2004,Adv A,SEA
Roman Martinez,19,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,1,0,0,0,5,2.000,9.0,0.0,9.0,9.0,1.00,0,2004,Adv A,SEA
Thomas Oldham*,22,4,3,.571,3.21,7,6,0,0,0,0,42.0,47,22,15,5,6,0,56,2,0,2,173,1.262,10.1,1.1,1.3,12.0,9.33,0,2004,Adv A,SEA
Melvin Pizzaro*,26,4,4,.500,3.86,41,0,20,0,0,8,70.0,64,39,30,7,24,2,58,1,0,4,297,1.257,8.2,0.9,3.1,7.5,2.42,0,2004,Adv A,SEA
Ryan Rowland-Smith*,21,5,3,.625,3.79,29,12,4,0,0,3,99.2,107,50,42,10,30,0,119,3,1,5,425,1.375,9.7,0.9,2.7,10.7,3.97,1,2004,Adv A,SEA
Juan Sandoval,23,11,11,.500,4.12,27,27,0,1,0,0,168.1,184,91,77,21,43,0,119,9,1,7,712,1.349,9.8,1.1,2.3,6.4,2.77,0,2004,Adv A,SEA
Rafael Soriano,24,0,0,,2.25,2,2,0,0,0,0,8.0,7,3,2,1,1,0,9,0,0,0,32,1.000,7.9,1.1,1.1,10.1,9.00,1,2004,Adv A,SEA
Darwin Soto,22,4,4,.500,3.19,42,0,27,0,0,10,67.2,61,34,24,2,24,2,54,5,4,2,291,1.256,8.1,0.3,3.2,7.2,2.25,0,2004,Adv A,SEA
Mike Steele,25,0,0,,5.17,20,1,9,0,0,1,31.1,37,19,18,2,16,0,24,1,0,5,146,1.691,10.6,0.6,4.6,6.9,1.50,0,2004,Adv A,SEA
Aaron Taylor,26,0,1,.000,13.50,1,1,0,0,0,0,1.1,2,3,2,0,1,0,2,0,0,0,7,2.250,13.5,0.0,6.8,13.5,2.00,1,2004,Adv A,SEA
David Viane,24,0,2,.000,3.38,19,0,9,0,0,0,26.2,26,15,10,1,12,0,12,2,0,1,116,1.425,8.8,0.3,4.1,4.1,1.00,0,2004,Adv A,SEA
Tanner Watson,22,2,4,.333,5.06,25,5,9,0,0,4,69.1,75,43,39,3,22,0,57,7,1,5,299,1.399,9.7,0.4,2.9,7.4,2.59,0,2004,Adv A,SEA
Greg Wear,24,1,2,.333,11.40,17,3,5,0,0,1,30.0,55,42,38,6,13,0,25,3,0,5,161,2.267,16.5,1.8,3.9,7.5,1.92,0,2004,Adv A,SEA
