Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Jesus Flores,27,83,296,277,22,59,12,1,6,26,1,2,13,59,.213,.248,.329,.577,55,91,6,1,2,3,3,1
1B,Adam LaRoche*,32,154,647,571,76,155,35,1,33,100,1,1,67,138,.271,.343,.510,.853,127,291,10,0,0,9,7,1
2B,Danny Espinosa#,25,160,658,594,82,147,37,2,17,56,20,6,46,189,.247,.315,.402,.717,93,239,11,13,3,2,4,1
SS,Ian Desmond,26,130,547,513,72,150,33,2,25,73,21,6,30,113,.292,.335,.511,.845,125,262,17,3,0,1,1,1
3B,Ryan Zimmerman,27,145,641,578,93,163,36,1,25,95,5,2,57,116,.282,.346,.478,.824,121,276,20,2,0,4,8,1
LF,Mike Morse,30,102,430,406,53,118,17,1,18,62,0,1,16,97,.291,.321,.470,.791,111,191,14,4,0,4,0,1
CF,Bryce Harper*,19,139,597,533,98,144,26,9,22,59,18,6,56,120,.270,.340,.477,.817,118,254,8,2,3,3,0,1
RF,Jayson Werth,33,81,344,300,42,90,21,3,5,31,8,2,42,57,.300,.387,.440,.827,124,132,3,1,0,1,2,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Steve Lombardozzi#,23,126,416,384,40,105,16,3,3,27,5,3,19,46,.273,.317,.354,.671,82,136,1,6,6,1,1,1
OF,Roger Bernadina*,28,129,261,227,25,66,11,0,5,25,15,3,28,53,.291,.372,.405,.777,111,92,2,2,3,1,3,1
LF,Tyler Moore,25,75,171,156,20,41,9,0,10,29,3,0,14,46,.263,.327,.513,.840,123,80,3,1,0,0,0,1
CF,Rick Ankiel*,32,68,171,158,15,36,10,2,5,15,1,3,12,59,.228,.282,.411,.694,85,65,3,0,1,0,3,1
C,Kurt Suzuki,28,43,164,146,17,39,5,0,5,25,1,0,11,20,.267,.321,.404,.725,95,59,2,2,2,3,3,1
OF,Xavier Nady,33,40,109,102,6,16,3,0,3,6,1,0,7,24,.157,.211,.275,.486,30,28,3,0,0,0,2,1
CI,Chad Tracy*,32,73,105,93,7,25,7,0,3,14,0,0,10,15,.269,.343,.441,.784,111,41,1,1,0,1,3,1
UT,Mark DeRosa,37,48,101,85,13,16,5,0,0,6,1,0,14,18,.188,.300,.247,.547,51,21,3,0,1,1,0,1
C,Wilson Ramos,24,25,96,83,11,22,2,0,3,10,0,0,12,19,.265,.354,.398,.752,104,33,1,0,0,1,2,1
C,Jhonatan Solano,26,12,37,35,6,11,3,0,2,6,1,0,2,5,.314,.351,.571,.923,145,20,0,0,0,0,1,1
C,Sandy Leon#,23,12,36,30,2,8,2,0,0,2,0,0,4,11,.267,.389,.333,.722,99,10,1,2,0,0,0,1
OF,Corey Brown*,26,19,27,25,4,5,2,0,1,3,0,0,1,9,.200,.231,.400,.631,67,10,0,0,1,0,0,1
C,Carlos Maldonado,33,4,12,9,0,0,0,0,0,1,0,0,2,4,.000,.182,.000,.182,-45,0,0,0,1,0,0,1
OF,Eury Perez,22,13,5,5,3,1,0,0,0,0,3,0,0,0,.200,.200,.200,.400,9,1,0,0,0,0,0,1
IF,Cesar Izturis#,32,5,4,4,4,2,1,0,0,0,0,0,0,0,.500,.500,.750,1.250,233,3,0,0,0,0,0,1
CF,Brett Carroll,29,5,2,2,2,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Gio Gonzalez,26,31,75,64,2,6,1,0,1,4,0,0,1,25,.094,.106,.156,.262,-30,10,0,0,9,1,0,1
P,Jordan Zimmermann,26,30,66,57,5,11,2,0,1,4,0,0,4,13,.193,.246,.281,.527,43,16,1,0,5,0,0,1
P,Edwin Jackson,28,32,65,57,6,13,0,0,0,0,0,0,3,21,.228,.267,.228,.495,36,13,0,0,5,0,0,1
P,Stephen Strasburg,23,26,53,47,4,13,4,0,1,7,0,0,3,13,.277,.333,.426,.759,104,20,0,1,2,0,0,1
P,Ross Detwiler,26,30,49,45,0,2,0,0,0,1,0,0,1,22,.044,.065,.044,.110,-69,2,0,0,3,0,0,1
P,John Lannan*,27,6,11,9,0,1,0,0,0,0,0,0,1,4,.111,.200,.111,.311,-12,1,0,0,1,0,0,1
P,Craig Stammen,28,55,8,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
P,Tom Gorzelanny*,29,44,7,6,0,2,0,0,0,1,0,0,1,1,.333,.429,.333,.762,111,2,0,0,0,0,0,1
P,Chien-Ming Wang,32,9,7,6,1,1,1,0,0,0,0,0,1,3,.167,.286,.333,.619,67,2,0,0,0,0,0,1
P,Zach Duke*,29,8,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Ryan Mattheus,28,64,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Sean Burnett*,29,65,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
P,Tyler Clippard,27,69,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Ryan Perry,25,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike Gonzalez,34,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Drew Storen#,24,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Henry Rodriguez,25,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brad Lidge,35,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Christian Garcia,26,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,27.2,162,6221,5615,731,1468,301,25,194,688,105,35,479,1325,.261,.322,.428,.750,101,2401,110,41,50,36,43,1
