Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Carlos Ruiz,33,114,421,372,56,121,32,0,16,68,4,0,29,50,.325,.394,.540,.935,149,201,6,16,0,4,6,1
1B,Ryan Howard*,32,71,292,260,28,57,11,0,14,56,0,0,25,99,.219,.295,.423,.718,91,110,8,4,0,3,7,1
2B,Chase Utley*,33,83,362,301,48,77,15,2,11,45,11,1,43,43,.256,.365,.429,.793,113,129,4,12,0,6,7,1
SS,Jimmy Rollins#,33,156,699,632,102,158,33,5,23,68,30,5,62,96,.250,.316,.427,.743,98,270,9,0,2,3,2,1
3B,Placido Polanco,36,90,328,303,28,78,15,0,2,19,0,0,18,25,.257,.302,.327,.629,70,99,7,2,4,1,1,1
LF,Juan Pierre*,34,130,439,394,59,121,10,6,1,25,37,7,23,27,.307,.351,.371,.721,95,146,4,4,17,1,0,1
CF,Shane Victorino#,31,101,431,387,46,101,17,5,9,40,24,4,35,49,.261,.324,.401,.724,94,155,4,2,5,2,1,1
RF,Hunter Pence,29,101,440,398,59,108,15,2,17,59,4,2,37,85,.271,.336,.447,.784,109,178,13,3,0,2,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,John Mayberry,28,149,479,441,53,108,24,0,14,46,1,0,34,111,.245,.301,.395,.695,86,174,17,2,0,2,2,1
CI,Ty Wigginton,34,125,360,315,40,74,11,0,11,43,1,0,37,81,.235,.314,.375,.688,85,118,5,2,0,6,2,1
OF,Domonic Brown*,24,56,212,187,21,44,11,2,5,26,0,0,21,34,.235,.316,.396,.712,91,74,6,2,0,2,2,1
3B,Kevin Frandsen,30,55,210,195,24,66,10,3,2,14,0,1,9,18,.338,.383,.451,.834,124,88,4,5,1,0,2,1
2B,Freddy Galvis#,22,58,200,190,14,43,15,1,3,24,0,0,7,29,.226,.254,.363,.617,64,69,6,0,3,0,0,1
C,Erik Kratz,32,50,157,141,14,35,9,0,9,26,0,0,11,34,.248,.306,.504,.809,114,71,2,2,0,3,2,1
UT,Laynce Nix*,31,70,127,114,13,28,10,0,3,16,0,0,12,42,.246,.315,.412,.727,94,47,1,0,0,1,0,1
